time_to_eruption,volcan_id,media_sensor__median,media_sensor__minimum
7011219,1455809756,3101.2,-273.2
11002440,1456047002,2586.333333333333,-373.3333333333333
12427748,1456852927,2583.5,-4.666666666666667
6348984,1458614920,2560.4166666666665,-150.58333333333334
34313687,1459085269,2621.9166666666665,-145.83333333333334
9988879,1459680684,2577.5,-82.16666666666667
7898224,1460750672,2628.5,-937.0833333333334
26020235,1460923158,2624.75,-160.5
28579888,1461290290,2590.1666666666665,-115.91666666666669
25063740,1461319494,2586.5,-252.41666666666663
26105778,1461450381,2802.6363636363635,-586.0909090909091
44016928,1461706190,3438.555555555556,-496.77777777777777
42484145,1462046575,3085.9,-177.9
23565097,146209214,2865.0,-282.90909090909093
6739164,1462188075,3114.2,-290.1
13736452,1462667376,3104.6,-34.3
36949693,1462800416,3103.4,-243.9
22673729,1463782910,2515.0,-90.0
27591482,1463836548,2819.181818181818,-299.6363636363636
22766952,146420447,2572.6666666666665,-239.41666666666663
133215,1466017476,2639.5,-9723.166666666666
35784097,1466051838,2569.25,-368.5
1744568,1466563606,2594.0,-315.5833333333333
17735202,1466604072,2584.75,-470.0
30058084,1467444506,2574.1666666666665,-401.0
36605564,1468181012,2608.5,-131.75
36474948,1468312828,3104.5,-281.1
15964982,14685760,2594.583333333333,-351.75
35461196,1469153943,2551.9166666666665,-259.9166666666667
47072066,1469190191,3441.222222222222,-199.4
1580085,1469260621,2599.083333333333,-2505.333333333333
39065251,1469324627,2583.75,-158.66666666666666
42623394,1469540533,3101.9,-44.3
20609079,1469602035,2597.083333333333,-453.4166666666667
21948641,1469935552,2828.5454545454545,-183.54545454545453
375939,1470369862,2570.6666666666665,-799.6666666666666
34488802,147102860,2592.4166666666665,-338.6666666666667
45447176,147128247,2581.1666666666665,-143.16666666666666
15559380,147205244,2574.75,-123.91666666666669
15936234,1472087348,2634.083333333333,-434.0
13325770,1472473932,3113.0,-92.5
35627380,147392583,3113.3,-572.4
46445468,1474141102,2567.583333333333,-186.0833333333333
32893033,1476041037,2818.090909090909,-224.9090909090909
40368173,1476171977,3092.3,-131.3
32019118,1476309575,2818.5454545454545,-698.2727272727273
6938746,1476322553,3102.9,-262.3
9354712,1477015307,2591.083333333333,-498.6666666666667
35205907,1477395136,2558.0,-523.1666666666666
42827325,1477663242,2609.5,-69.33333333333333
3279380,1477839540,2602.333333333333,-693.3333333333334
44424042,1478302828,2807.3636363636365,-422.8181818181818
46700150,1478564166,2487.833333333333,-536.8333333333334
22186334,1478840230,2598.4166666666665,-234.75
19890356,1479213552,3106.8,-182.6
28784972,1479278577,2602.083333333333,-352.9166666666667
39868830,1479710173,2826.2727272727275,-149.63636363636363
46826489,1480698713,2826.7272727272725,-280.27272727272725
30238743,1482496421,3064.3,-88.9
1451166,1482862649,2578.25,-657.75
42433489,1483578286,2592.6666666666665,-452.0833333333333
13959549,1484098101,2579.5,-199.3333333333333
26680696,1484819245,2591.6666666666665,-71.33333333333333
6211187,1484856965,2825.909090909091,-1009.5454545454544
30707519,1485671228,2595.4166666666665,-337.0
15199839,148576934,3105.0,-107.3
3546541,148601568,2587.083333333333,-540.1666666666666
29429529,1486075932,2871.909090909091,-399.54545454545456
7168170,1486142922,2834.0,-269.45454545454544
29792022,148632090,3125.8,-55.8
22632266,1486489212,2600.1666666666665,2.25
5813305,1486668961,2591.4166666666665,-115.08333333333331
30940343,1486929834,2593.6666666666665,-68.16666666666667
14824487,14879891,2602.583333333333,13.583333333333334
3861471,148815721,2593.9166666666665,-249.0
22938880,1488245608,2599.583333333333,-327.9166666666667
6438207,1488662239,2584.75,-347.8333333333333
25189906,1488959516,2640.583333333333,-76.75
41966473,1489598665,2602.333333333333,-367.1666666666667
21564667,1489646598,2600.4166666666665,-581.0
35212924,1489953884,3121.6,-587.4
13735390,1490325704,2598.25,-445.75
16962783,1490656252,2602.583333333333,-688.9166666666666
38545192,1492219470,2837.2727272727275,-624.6363636363636
2423197,1493034353,2594.6666666666665,-712.25
10657648,1493166217,3113.2,-62.4
12884793,1493424939,2581.5,-885.25
14234492,1493638592,3106.4,-35.1
10464765,149374383,2604.5,-330.1666666666667
2489700,1493932041,3119.0,-121.0
24123419,1494607307,2839.5454545454545,-637.7272727272727
136062,1494708577,2608.6666666666665,-673.0
22488904,1495126611,3118.0,-52.9
14745733,1495345557,2613.6666666666665,-299.0
22567256,1495482792,2597.9166666666665,-191.41666666666663
7373935,1497265174,2833.6363636363635,-328.45454545454544
24753808,1497445622,2822.909090909091,-176.36363636363637
19970120,1497846794,3095.8,-421.0
35893801,1499144685,2580.75,-277.5833333333333
3554073,1499296427,2611.9166666666665,-3366.4166666666665
39681106,1499681561,3127.6,-68.1
19135477,150069740,2592.0,-18.58333333333333
32993239,1502052925,2579.5,-457.3333333333333
44052487,1502208709,2586.9166666666665,-649.75
29287011,1502376061,2871.5454545454545,-687.8181818181819
3620769,1502408473,3119.5,-168.9
30153412,1502692763,3126.0,-206.9
47299314,1502945599,3115.7,-172.6
24925604,1503670205,2603.25,-242.0
45865779,1503780649,3464.0,-279.6666666666667
43575632,15038768,3101.0,-598.8
33865424,1504876934,2598.1666666666665,-237.5833333333333
26882507,1504911882,2808.0,-742.1818181818181
14501487,1505089359,2588.5,-118.66666666666669
34114646,1505556122,2827.818181818182,-135.36363636363637
4652590,150565400,2848.6363636363635,-376.6363636363636
23128902,1505680768,2869.0,-693.9090909090909
44264175,1505762469,2833.181818181818,-287.45454545454544
29061205,1506120842,2814.6363636363635,-555.6363636363636
36342043,1506387394,3123.4,15.9
21438625,150692731,2586.6666666666665,-153.83333333333334
20318432,150706632,2634.5,-648.1666666666666
24512254,1507583987,3107.3,18.4
6380712,1507603213,2726.7272727272725,-189.5
46809546,1508036805,3388.222222222222,-612.7
43270110,1508291375,2611.583333333333,-199.91666666666663
8406552,1509404697,2794.909090909091,-516.1818181818181
44475340,150962494,2615.083333333333,-137.58333333333334
39335751,1509748401,2793.909090909091,-950.2727272727273
6734062,1509795330,2917.333333333333,-3022.833333333333
15793438,1510713124,3125.2,-74.4
27844763,1510886295,2831.3636363636365,-757.0
20577957,1510912952,2834.909090909091,-250.45454545454547
18847373,151107051,3119.7,-466.3
3556007,1511476858,2606.333333333333,-1602.0
45396686,151157022,2601.6666666666665,-307.25
22207744,1511802934,2833.181818181818,-89.45454545454545
21463592,15118652,2840.6363636363635,-250.63636363636363
14280956,1511969211,2610.9166666666665,-510.25
32498371,151240150,2605.6666666666665,-370.1666666666667
30924206,1512562688,2853.090909090909,-675.0
14285865,1512687161,2607.25,-452.4166666666667
16730143,1513196726,2829.818181818182,-209.72727272727272
5374368,1513209651,2613.75,-1258.0
24726843,151326352,2818.454545454545,-504.45454545454544
40479702,1514030702,2827.2727272727275,-216.9090909090909
33064100,1514632329,2596.583333333333,-262.4166666666667
46104122,1514701930,2588.0,-90.0
798266,1515347392,2554.6666666666665,-8461.666666666666
14454962,1516882705,3119.5,-414.2
26485390,151767499,2841.2727272727275,-198.63636363636363
11348375,1519380697,2913.818181818182,-272.1
23616514,1519401781,2833.181818181818,-140.1818181818182
16347266,1519481245,2630.083333333333,-298.9166666666667
36964027,1519559429,2845.0,-927.4545454545456
23637315,152072473,2604.75,-160.0
42356586,1520759814,3129.0,-338.3
31885285,152111866,3133.6,-106.8
33442299,1521233834,2855.3636363636365,-186.63636363636363
41837024,1522261632,2592.25,-263.1666666666667
44378225,1522314619,2596.083333333333,-217.0
40031279,1522883469,2599.5,-456.9166666666667
23435466,1523753816,2588.6666666666665,-35.25
21277258,1523983812,2818.818181818182,-537.6363636363636
15332460,1524599064,2851.7272727272725,-538.1818181818181
40131851,1524808856,2619.833333333333,-5121.916666666667
6902635,1524814836,2624.6666666666665,-502.75
45829647,1525509255,2590.6666666666665,-192.5833333333333
15927953,1525760982,2843.2727272727275,-311.90909090909093
9020535,1526747205,2616.25,-304.0
28656405,1527528712,3137.7,-248.1
27402066,1527530975,2812.181818181818,-385.7272727272728
2776328,152867048,2626.0,-4995.75
4680643,1529424839,2765.833333333333,-155.5
166202,153007144,2606.9166666666665,-135.91666666666666
28319087,1530092377,3129.7,-16.7
14953366,1530348286,2611.0,-219.16666666666663
42170312,1532608723,2619.833333333333,-247.66666666666663
18519672,1532720435,2835.090909090909,-125.1818181818182
36235123,1533236910,3128.2,62.7
11751949,1533408168,2607.4166666666665,-577.1666666666666
20377606,1533439228,2704.75,-186.0
2866720,1533558667,2593.75,-322.5833333333333
30953175,1533625076,2850.181818181818,-89.36363636363636
46523483,1533843141,2580.75,-90.41666666666669
11954381,1534028825,2608.25,-488.3333333333333
1860894,1534568373,2609.5,-354.1666666666667
32387210,1534853725,2586.0,-824.5833333333334
84390,1534910358,2620.4166666666665,-872.75
35279453,1536905602,3097.2,-39.0
31723886,1537170513,2835.5454545454545,-151.8181818181818
2238042,1537199208,3469.111111111112,-184.44444444444449
12485751,1537645954,2833.181818181818,-258.54545454545456
41038586,1537766774,2714.083333333333,-644.25
12653097,1537869655,2657.5,-362.6666666666667
4771207,1539005013,2616.9166666666665,-1697.3333333333333
3087622,1540053816,3125.5,-205.3
23244227,1540481927,2824.818181818182,-430.9090909090909
40318296,1540579925,2602.9166666666665,-7.5
44039612,1541433823,2604.1666666666665,-342.4166666666667
6191726,1541798814,3115.0,-135.6
18193863,1542102359,2623.4166666666665,-211.5
5395767,1543271024,2891.083333333333,-5654.0
33558695,1543404630,2591.0,-374.9166666666667
6431103,154409450,2603.75,-936.5833333333334
3855115,1544513511,2597.25,-321.5833333333333
35023887,1544540742,3107.7,-251.7
14023567,1545024767,2865.6363636363635,-487.0
16853657,1545662207,3120.8,-8.0
23115729,154613191,2588.5,-193.0
46718855,1546500531,2586.25,-369.8333333333333
5604810,1546647257,3093.9,-250.4
4557852,1546922076,2747.818181818182,-180.5
43882876,1547755719,2605.75,-86.83333333333333
13758814,154787093,2598.833333333333,-70.16666666666667
6636975,1548235700,2609.9166666666665,-43.25
1018667,1548788345,2615.1666666666665,-3635.25
28835250,1549923926,2617.75,-378.6666666666667
21834673,1550253917,2610.833333333333,-430.25
35854834,155043963,2606.75,-128.16666666666666
7914663,155056884,2602.0,-432.0833333333333
3368491,15525330,2604.0,-599.5
48814294,1552761888,3145.6,-253.9
34809390,1552764843,2612.6666666666665,-302.5
27998195,1553019029,3163.0,-86.1
20421269,1553350259,2855.5454545454545,-368.0
3249711,1554283260,2635.083333333333,-2335.9166666666665
33799987,1554735767,2638.0,-101.08333333333331
4707194,1555470862,2611.0,-630.75
43504737,155632232,2600.5,-191.0
8649346,1556454835,2600.1666666666665,-84.08333333333333
37324668,1557541129,2862.5454545454545,-154.8181818181818
23711741,1557614721,3132.3,-23.3
8076591,1557776093,2863.7272727272725,-1118.2727272727273
3096677,1557962429,2584.6666666666665,-786.25
7129641,1558259403,2609.9166666666665,-863.9166666666666
39979726,1558445312,2825.7272727272725,-119.1818181818182
17836431,1558786314,2843.6363636363635,-367.9090909090909
16243989,1560069411,2618.25,-304.6666666666667
11302782,1560072843,2612.9166666666665,-546.75
45611222,1560663307,3424.777777777778,-1088.8
19050364,1560889869,3120.6,-233.3
37487652,1561308440,3139.6,-208.0
23421476,1561331479,2859.909090909091,-501.8181818181818
39600245,1561334237,2610.75,-97.08333333333331
21339296,1561688102,2818.181818181818,-201.54545454545453
14951277,1561804830,2855.2727272727275,-844.0909090909091
553356,1562801720,2606.75,-184.16666666666663
12732662,1562841966,2852.818181818182,-1126.1818181818182
5077028,1563489982,2607.1666666666665,-533.5833333333334
17307295,1563807677,2842.454545454545,-464.7272727272728
34260639,1564588400,2882.090909090909,-449.0
15053544,1565193330,2850.2727272727275,-383.6363636363636
2437913,1565222536,2667.083333333333,-524.4166666666666
17122547,1565482774,2839.2727272727275,-289.90909090909093
31327092,1565589764,2598.5,-192.66666666666663
39321096,1565591534,2611.333333333333,-264.0833333333333
29941340,156595138,2629.6666666666665,-306.0833333333333
42892096,1566132188,2601.25,-87.0
44640112,1566373795,3554.4444444444443,-477.22222222222223
9595950,1566722014,2624.583333333333,-432.1666666666667
28336739,1566801415,2643.1666666666665,-512.6666666666666
7843656,1566899404,2619.9166666666665,-459.1666666666667
30172502,1567108572,2603.333333333333,-514.6666666666666
2809328,1567124119,2750.818181818182,-14132.083333333334
21741464,1567324269,2839.454545454545,-450.8181818181818
11998722,1567718314,2857.7272727272725,-641.6363636363636
1075479,1567721120,2647.9166666666665,-3788.5
897628,15685360,3499.555555555556,-179.55555555555554
8505976,1570560259,2630.0,-36.25
19261035,1571332963,3132.2,-53.2
3924932,1571669313,2608.9166666666665,-128.08333333333334
22199411,1571909877,2590.75,-86.66666666666667
23186602,1572446006,2871.909090909091,-570.5454545454545
7467535,1573377605,3152.3,-182.5
39351880,1573552780,2502.9166666666665,-182.41666666666663
37723879,15737284,2832.7272727272725,-763.0
40421967,1574642598,3133.2,-97.1
48356210,1574845881,3094.8,-547.9
1488100,1574915383,2622.9166666666665,-484.3333333333333
43680457,1575169310,3146.4,-706.1
7153283,1575325627,2642.2727272727275,-630.9166666666666
19913985,1576289277,2606.083333333333,-168.08333333333334
31937623,1576456949,2859.6363636363635,-534.3636363636364
26289807,1577179301,2845.909090909091,-238.0
15503970,1577203317,2875.090909090909,-665.9090909090909
11699624,1577225037,2604.25,-342.75
1162779,1577280457,2834.0,-365.09090909090907
36115175,1577367680,2657.75,-297.3333333333333
23446487,1579307701,2598.333333333333,-222.75
45212912,1580439748,2625.1666666666665,-96.41666666666669
15658108,1580979374,2851.818181818182,-83.27272727272727
27195585,1581516910,2855.181818181818,-264.54545454545456
47810569,1581535482,3123.0,-269.3
31067413,158177105,2596.6666666666665,-80.0
33129711,1581973088,2615.083333333333,-116.16666666666669
43059465,1582079735,3425.222222222222,-362.1111111111111
17014210,1582153669,2622.1666666666665,-50.91666666666666
45386793,1582918411,2622.5,-88.08333333333333
37301186,1582932667,2600.75,-119.75
42853033,1583152581,3128.6,-11.6
18740213,1583418568,2617.083333333333,-9.083333333333334
4761384,1584345184,2594.5,-336.5
23191755,1585058268,2862.6363636363635,-64.54545454545455
43924059,1585404290,2617.333333333333,-465.9166666666667
33792952,1586311193,2839.090909090909,-198.3636363636364
35549333,1586315342,3130.4,20.5
3677202,1586453317,2687.4166666666665,-8168.25
34430384,1587797749,2610.0,-442.0
29557555,158808629,2601.333333333333,-133.75
17631239,1588190171,2850.818181818182,-495.7272727272728
37849965,1588195813,2620.25,-168.16666666666666
47023706,1588345140,3138.1,-358.9
40964478,1588977747,2635.9166666666665,-144.58333333333334
11101526,1589908307,2632.75,-414.4166666666667
11178677,1590373443,2640.833333333333,-917.75
38921139,1590661832,2886.181818181818,-561.0909090909091
29100267,159071987,3137.7,-44.6
15129281,1591530518,2866.0,-653.1818181818181
11236488,1591648528,2640.6666666666665,-440.75
4023328,1591838239,2606.083333333333,-294.5833333333333
8955616,159254576,2616.5,-424.6666666666667
34021266,1592618501,2857.454545454545,-256.54545454545456
12470895,1592733007,2618.083333333333,-336.8333333333333
92212,1593620672,2644.1666666666665,-872.9166666666666
21842527,1593819793,2616.333333333333,30.0
22446674,1593881532,2610.5,20.166666666666668
13610270,1596088659,2613.333333333333,-234.16666666666663
44748256,1596396273,2627.5,-264.75
17909748,1596652528,2625.583333333333,-1185.6666666666667
18532567,1596656076,3148.2,-7.8
36415836,1597120941,3134.6,-36.7
12440931,1597167581,2606.4166666666665,-522.5
27027444,1598027075,3137.5,-40.8
11717197,1598529424,3132.8,-106.6
35088970,1598579219,2632.833333333333,-429.4166666666667
41015356,1598867065,2848.818181818182,-55.45454545454545
38141110,1599567355,2639.333333333333,-292.3333333333333
21008806,159994029,2636.833333333333,-854.5833333333334
14209513,1600768087,2617.083333333333,-176.58333333333334
32627171,1600911148,2855.7272727272725,-124.63636363636364
20942820,1601879671,2620.1666666666665,24.916666666666668
9231682,1602353393,3153.9,-107.1
15589508,1602806318,2871.181818181818,-306.90909090909093
15546942,160311230,3140.8,-344.1
38499829,1603113637,2640.1666666666665,-469.4166666666667
2462591,1603169207,2615.0,-2203.833333333333
9897586,1603965113,2612.9166666666665,-93.58333333333331
33152712,1604029643,2626.9166666666665,-134.41666666666666
42841445,1604854130,2638.6363636363635,-103.75
42927212,1605937406,2855.2727272727275,-282.6363636363636
8725650,1606293873,2627.0,-308.8333333333333
46800799,1606405966,2592.4166666666665,-78.0
28872284,1606687852,2878.909090909091,-963.7
22353001,1606727044,2845.3636363636365,-499.0
10961770,1606986046,2623.1666666666665,17.583333333333332
20010776,1607261076,3144.7,52.2
22386000,1607344773,2849.5454545454545,-345.54545454545456
30519001,1607574370,3136.8,-150.1
22603280,1607704106,2594.833333333333,-190.16666666666663
11457189,1607992811,2864.3636363636365,-431.8181818181818
48066217,1609083406,3799.0,-350.125
23863150,1610320452,2855.0,-572.2727272727273
7769815,1610438119,2632.083333333333,-61.18181818181818
19540114,1610557757,2642.583333333333,-232.75
24348001,1612658867,2629.1666666666665,-345.4166666666667
22569779,161359660,2867.5454545454545,-172.45454545454547
6994788,1613919491,2632.1666666666665,-625.8333333333334
30911070,1615291178,3118.4,-144.7
32624185,1615710791,2874.818181818182,-479.3636363636364
32634347,1616052461,2847.6363636363635,-238.0909090909091
36216466,1617137408,2851.6363636363635,-209.1818181818182
30672526,161824206,2613.9166666666665,-239.91666666666663
27463006,1618611548,2639.5454545454545,-113.72727272727272
38888905,1618642010,2624.583333333333,-98.5
42081096,1618681992,3120.1,-194.0
27878416,1619054199,2612.4166666666665,26.83333333333333
4726351,161907109,2608.9166666666665,-59.583333333333336
30683682,1619573441,3155.0,-134.6
39156639,1619708381,2860.909090909091,-698.5454545454545
824011,162096643,2617.6666666666665,-450.9166666666667
46580693,1621292754,2624.0,-92.91666666666669
25343916,1621317326,2876.090909090909,-444.7272727272728
24880388,1621736580,2626.6666666666665,-50.91666666666666
47013253,1622409915,3438.5,-98.5
31201502,1622505642,2620.4166666666665,-73.75
20559079,1622538307,3139.8,-150.9
22494834,1622981665,2615.083333333333,-107.58333333333331
18123051,1623384046,2829.090909090909,-185.8181818181818
14026863,1623655934,2767.9166666666665,-10047.833333333334
24185298,1623980475,2885.3636363636365,-500.3636363636364
39668734,1624253744,2847.818181818182,-96.1818181818182
2975435,1624949961,2711.0,-2488.181818181818
5351695,1625290411,2614.583333333333,-196.41666666666663
31100303,1625600951,2590.083333333333,-535.4166666666666
24675319,1625609574,2872.181818181818,-369.1818181818182
40492,1626437563,2619.333333333333,-476.0
28276066,1626674258,2621.833333333333,-105.66666666666669
12523730,162722008,2619.4166666666665,-5.25
19975329,1627658612,2653.25,-104.83333333333331
25241581,1627975310,2871.181818181818,-731.7272727272727
39145380,1629106107,2658.5,-212.8333333333333
25226035,162926555,2898.818181818182,-262.27272727272725
23298595,1629550343,2574.833333333333,-32.666666666666664
36859300,1629587216,2855.0,-673.7272727272727
29503928,1629643803,2886.0,-1081.7272727272727
388790,1630228584,2860.090909090909,-337.54545454545456
562281,1630279379,2669.6666666666665,-1284.1666666666667
37113494,1630569825,3200.3,-26.0
14051809,1631336027,2863.6363636363635,-170.0
27865759,1632535663,2626.25,-417.75
30205000,1632557353,2635.1666666666665,-403.0
910530,1632583965,2649.5,-190.3333333333333
39451264,1633360830,3173.3,-1361.3
36717512,1634106584,2740.5,-54.25
9534188,163436705,2620.6666666666665,-341.75
23724547,1634625168,2610.4166666666665,-424.6666666666667
18975742,1634919976,2710.083333333333,-6223.25
8573199,1635285590,3148.7,-1704.0
1548545,1635734529,2615.9166666666665,-302.9166666666667
26208248,1636322057,2569.333333333333,-141.58333333333334
33748286,1636892588,2610.5,-320.1666666666667
37393945,16377035,2868.7272727272725,-129.9090909090909
16327110,1638035861,2880.3636363636365,-725.0
30697245,1638430995,2880.090909090909,-805.2727272727273
21496664,1638487506,2846.090909090909,-224.63636363636363
30191646,1638717547,2637.0,-93.25
2641692,1639333839,2863.833333333333,-8230.0
5686220,1639990361,2626.4166666666665,-2791.6666666666665
6949902,1640303200,2821.090909090909,-216.72727272727272
24706312,1640400054,2635.0,-103.83333333333331
22264866,1640671020,2604.4166666666665,-183.5833333333333
19163551,1640919122,2629.25,-134.16666666666666
29087262,1642072889,3136.1,-309.7
19430127,1642532502,2234.083333333333,-7753.833333333333
24996970,1642805858,3137.0,-278.8
34543527,1642957741,3143.5,0.7
24574719,1643495358,3146.6,12.6
44300941,1643568466,2609.083333333333,-319.9166666666667
6478259,1643620295,2632.6666666666665,-84.83333333333333
11717404,1643914860,2622.833333333333,-270.6666666666667
26994202,164402661,2614.1666666666665,-483.0833333333333
9631599,1644400982,3211.0,-109.3
24646218,1644815944,2855.6363636363635,-149.36363636363637
32994333,1644850249,3126.9,-61.5
12716757,1645508690,2871.090909090909,-398.27272727272725
24375717,1646467816,2653.25,-236.75
44814025,1647077641,2673.4166666666665,-81.58333333333333
7257157,1647257575,2614.0,-211.5
20264421,1647327707,2868.454545454545,-72.72727272727273
10064250,1647654553,2638.083333333333,-452.5
29556944,1647674114,3162.3,-377.1
24258884,164798551,2859.818181818182,-567.7272727272727
44091232,164890155,2619.333333333333,-106.25
905192,1648977848,2620.0,-281.9166666666667
6969060,1649051276,2621.0,-625.0833333333334
17539017,1649549859,3118.5,-511.6
10636415,1649748344,2648.75,-534.75
5799494,1649933394,3166.0,-41.7
30440792,165200206,2631.1666666666665,-61.25
26320357,1652114233,2869.2727272727275,-434.27272727272725
1823680,1652870504,2655.583333333333,-4720.25
35180193,165447134,2874.454545454545,-333.54545454545456
14850605,1654474728,3163.2,-35.3
17041184,1654531953,2599.6666666666665,-376.8333333333333
41666147,1654655678,2613.583333333333,-195.75
17587182,1655117264,3144.7,-824.9
16862227,1655885803,2865.5454545454545,-588.7272727272727
18302224,1656408967,2640.75,-376.75
42298722,1656662672,2637.333333333333,-309.9166666666667
15524959,1657095390,2873.909090909091,-418.7272727272728
36845757,1657113850,2639.083333333333,-217.5833333333333
38184467,1657717794,2871.181818181818,-71.0909090909091
11055428,165778108,2889.454545454545,-306.0
10464992,1658170941,2827.181818181818,-382.09090909090907
25730,1658693785,2617.9166666666665,-205.66666666666663
18419659,1659498570,2667.6666666666665,-240.25
31973235,165983127,3148.2,-147.1
34680905,1659836040,2625.1666666666665,-389.5
45185997,1659897895,2623.1666666666665,-152.33333333333334
26132167,1659940427,2613.9166666666665,-835.4545454545455
1090599,1660325198,3496.0,-25.33333333333333
2923357,1660458173,2880.7272727272725,-3740.363636363637
23475090,1660531047,2699.2727272727275,-384.6666666666667
6236606,1660774367,2739.6666666666665,-335.45454545454544
4429873,1661002035,3171.2,-168.8
16156591,1661123112,2643.25,-1103.75
31133310,1661769066,2874.090909090909,-68.81818181818181
29696258,1662385103,2625.9166666666665,36.5
27728505,1662488329,2643.9166666666665,-216.3333333333333
37851999,1662666428,2613.0,-54.66666666666666
17452129,1662707704,2621.1666666666665,-141.5
42285062,1662980545,2644.333333333333,-1574.0
40819831,1663507226,2856.181818181818,-705.5454545454545
1765549,1664244261,2669.454545454545,-3948.636363636364
22578907,1664535047,2605.583333333333,-503.4166666666667
5513285,1664537012,2783.181818181818,-108.27272727272728
27205003,1664633281,2637.0,-290.8333333333333
26694204,166516369,2869.0,-398.09090909090907
45871257,1665696677,2636.333333333333,48.833333333333336
2975766,1665816909,2777.9166666666665,-14121.583333333334
23533599,1665859674,2827.6363636363635,-408.54545454545456
35435017,1666016762,2631.5,-321.9166666666667
1028570,1666037045,3515.555555555556,-59.55555555555556
24342396,1666736798,2631.6666666666665,-107.83333333333331
14284281,1667192884,3160.8,-52.8
39563640,1668596564,2874.454545454545,-1023.3636363636364
5923543,1668927022,2652.75,-1649.75
28895747,1670044894,2628.9166666666665,-678.25
18918737,1673078322,2923.0,-3325.5
1529565,1673131704,2621.75,-649.3333333333334
30187765,1673190528,3165.4,-21.2
11623036,1673745979,2612.833333333333,-403.0833333333333
27077969,1673808277,2848.454545454545,-1223.909090909091
35723546,1674520710,2864.181818181818,-330.1818181818182
40519654,1675304792,2648.5,-879.5454545454545
36133854,1676337198,3160.6,-265.5
32788364,1676626416,3599.3636363636365,-227.54545454545453
12628788,1676626801,2638.25,-217.16666666666663
25965968,1676644030,2860.090909090909,-420.1818181818182
37636264,1677777034,3155.1,-111.5
40667589,1678614313,3160.5,-192.0
4832573,1678801994,3105.6,-72.1
10138796,167910682,2613.083333333333,-413.5
33600322,1679797038,2643.4166666666665,-173.66666666666666
19680432,1680110817,2636.9166666666665,-125.75
15412083,168031461,3215.8,-214.2
7570305,168061873,2631.333333333333,-338.8333333333333
12397380,1681357380,2627.9166666666665,-355.0833333333333
11877888,1681896366,2636.1666666666665,-623.8333333333334
20349665,1682499870,2640.0,-849.75
37061057,1684619539,3164.4,-231.6
11436625,1687130255,2639.4166666666665,-1157.5833333333333
5730449,1688414695,2668.75,-294.0833333333333
25664145,1688829653,2858.454545454545,-405.3636363636364
35439062,1688844244,2638.5,-1768.3333333333333
43716747,168903539,2635.0,-353.75
33220295,1689674359,2629.75,-303.6666666666667
43937252,1690458083,2927.454545454545,-206.0909090909091
18574433,1691053444,2639.4166666666665,-104.25
11645625,1691322781,2634.5,-240.75
18864193,1691939173,2622.5,-195.75
26514155,1692940358,2883.2727272727275,-480.45454545454544
33336947,1693182700,2629.833333333333,-207.0
27241936,1693633195,2857.6363636363635,-553.0
37256705,1694484234,3197.6,-14.8
42857959,1695657865,3165.5,-1240.5
36932249,1695772898,3172.5,-476.0
46315169,1696196745,2638.4166666666665,-129.33333333333334
18277674,1696230471,3161.5,-303.0
13987327,1696428789,2659.25,-489.25
17876505,1696879043,3159.4,-113.0
22962050,1697294554,2826.5454545454545,-360.0
22111513,1697700974,2645.333333333333,-166.58333333333334
13197684,1697989660,2634.5,-200.25
4894857,1698103651,2878.3636363636365,-332.72727272727275
32885224,169856050,3131.7,-44.0
38564009,1699037504,2642.0,-16.416666666666668
35358442,1699110788,3145.8,-58.7
34023798,169924430,2605.6666666666665,-192.0
44850354,1699783975,2628.25,-89.91666666666667
7384964,1700043853,2636.75,-151.75
7279992,1700093004,3168.8,-263.9
4694938,1700303244,2639.0,-1911.0833333333333
24262978,1701117181,3172.3,-2.7
5665547,1701588334,2621.6666666666665,-339.25
22494037,1701589386,2636.4166666666665,-230.75
37476322,1701666360,3168.6,-70.7
13247955,1702022349,2698.0,-105.41666666666669
31024899,1702047198,2654.333333333333,-626.4166666666666
15273131,1702088520,2642.5,-228.0
44693029,1702092683,3244.2,-218.45454545454547
39939077,1702619561,2898.181818181818,-348.1818181818182
12575806,1704169438,3161.1,-31.4
18669385,1705846659,2748.1666666666665,-407.0833333333333
36179027,1706039642,2631.083333333333,-85.41666666666667
25533509,1706046814,3198.0,39.5
42500600,1706661278,2645.4166666666665,-236.5
37785355,1706956734,2657.583333333333,-488.5
44682561,1707721881,2646.9166666666665,-94.83333333333331
3143032,1707927431,2657.6666666666665,-6019.416666666667
513040,1707941878,2740.833333333333,-11444.166666666666
2530002,1708031664,2653.6363636363635,-108.33333333333331
45161314,1708398459,2636.583333333333,-53.41666666666666
30241108,170846154,2661.181818181818,-469.5833333333333
3200603,170876718,2661.5,-88.41666666666667
41184778,1709437305,2857.6363636363635,-391.8181818181818
20853878,1710136076,2893.454545454545,-414.09090909090907
21215874,1710219667,2648.583333333333,-144.08333333333334
27092102,1710703034,3161.9,45.2
84289,17116587,3504.0,-92.11111111111111
10523062,1711869645,2865.6363636363635,-320.0
5125063,1713113385,2671.25,-2464.083333333333
14662871,1714364025,2641.6666666666665,48.16666666666666
12717731,1715006792,2655.583333333333,-630.5833333333334
8632309,1715071327,2875.181818181818,-653.2727272727273
40483974,1716709296,2863.818181818182,-103.0
26139290,171770953,2609.5,-113.33333333333331
