volcan_id,time_to_eruption,media_sensor__sum_values,media_sensor__median,media_sensor__mean,media_sensor__standard_deviation
1274841432,13690975,167054722.87121212,2763.3636363636365,2784.198977870571,1581.5000663203828
1275918064,32747157,154135248.18939397,2562.25,2568.877988523424,1461.2382447835153
1276176836,30026972,153145285.0833333,2561.75,2552.378878407582,1444.2131998501866
1276225678,30595338,183855101.6,3070.8,3064.200623322945,1733.3982922575196
127669549,16353347,153129431.51515153,2504.75,2552.1146566749144,1457.780830628045
1277106217,30711414,183824528.2,3058.5,3063.691075148747,1738.4611533787045
1278306150,31138345,167165522.27272728,2788.2727272727275,2786.0456037853914,1578.5472448723108
1278603683,25273159,167144034.15454546,2788.909090909091,2785.687474451184,1596.8863689340938
1278829366,37065442,183867866.1,3043.3,3064.413361443976,1733.680724469492
1278968691,16813323,166980861.7045454,2750.818181818182,2782.9679789427746,1583.566722218448
127998922,5295003,153193065.4166667,2552.6666666666665,2553.1752040243778,1451.9784473605434
1280459895,2417296,153684466.41666666,2561.4166666666665,2561.365084193041,1621.010449042274
1280586826,14850319,153193313.8333333,2546.9166666666665,2553.179344233152,1455.802015418172
1280739208,8401838,159690756.75757575,2637.9166666666665,2661.468254822016,1514.969081326692
1281262417,43833798,153516147.53030303,2541.9166666666665,2558.5598161747807,1450.1763738876737
128130872,6044494,153242110.6060606,2562.0,2553.992610224173,1457.9329310803246
128144433,2157877,155201998.85606062,2614.3636363636365,2586.65686998651,1930.538313483699
1282052294,12664993,183917720.0,3077.2,3065.2442459292347,1738.339597575511
128323508,25144055,167063321.18939394,2789.090909090909,2784.3422807852194,1583.7774042732617
1283526641,496591,161760354.54242426,2717.583333333333,2695.960976357465,2283.385614506005
1283573689,15684576,183745240.0,3094.9,3062.3696271728804,1747.0269342018348
1283709970,40214519,167232990.45454544,2814.6363636363635,2787.170054741512,1579.6258622846688
1284285054,12664798,153270742.83333334,2557.583333333333,2554.469806058788,1444.444607587385
1284309765,18814834,183915177.4,3051.2,3065.2018699688333,1734.2422564473998
1285239035,3745407,167200151.63636363,2767.909090909091,2786.62275022689,1613.6582461590235
128716706,31830791,183977422.9,3036.9,3066.239277678705,1736.4229060443754
1287286275,24459008,167206527.54545456,2789.818181818182,2786.7290136073493,1579.9273193430165
1287402853,3817445,153204839.1666667,2563.0,2553.3714299206126,1450.1156037377548
1287615701,22371476,154214321.41666666,2620.6666666666665,2570.1958536802163,1463.8279803547266
1288080146,14497768,184004211.7,3067.9,3066.685750237496,1734.858783130292
1288194015,19313063,159040447.41666666,2834.9166666666665,2650.629946445337,2658.3818910316286
1288880407,29103272,153308397.5833333,2561.25,2555.097374765976,1445.0677848912867
1289259843,6841208,153307521.9166667,2543.333333333333,2555.0827805647687,1460.0844433277273
1290142372,32919533,183999409.8,3077.3,3066.6057199046686,1735.235282645319
1291417658,32490027,153338097.8333333,2568.6666666666665,2555.5923706827107,1444.1976863787854
1291687640,35060398,184285245.97777772,3061.3,3071.369576803349,1748.2451018096988
1292845647,16459111,184021088.4,3094.9,3066.967023882936,1734.758068000737
129287408,45580716,153437750.1666667,2561.0,2557.253215224191,1449.3058453396911
1293088481,3843745,153365716.33333334,2555.083333333333,2556.0526713443664,1455.7179631376632
1293102918,3112081,153492965.43181816,2563.333333333333,2558.1734543060643,1455.4364014699963
129320976,5940596,153429114.2651515,2574.083333333333,2557.109285931093,1455.5898142965896
1293710766,34862735,167270329.18181816,2788.090909090909,2787.792356491028,1579.7608383955055
1294359814,42135109,184548774.07777777,3051.0,3075.76163860232,1754.980379137719
1294381215,17919618,167386182.70909092,2781.6363636363635,2789.7232164312413,1594.361176553051
1294895949,13633377,167870012.72727275,2680.5454545454545,2797.786915672618,1660.267383865927
129657665,40295852,153472522.0833333,2560.75,2557.83273750993,1447.7910859104616
1296601630,29949919,184112439.2,3069.1,3068.4895118414693,1734.1975473452487
1296693816,43654259,153386595.83333334,2573.833333333333,2556.400657211269,1447.74001507501
1296697611,41255182,153453449.21969697,2577.9166666666665,2557.5148617472537,1449.582290328182
1297437712,35659379,184478060.7222222,3045.8,3074.5831023186647,1752.1400935688928
1297566199,28033233,177714659.22727272,3044.2,2961.8616227608327,1594.5567307313297
1298037063,15445880,167411493.8909091,2780.0,2790.145062430778,1588.6791113742574
1298395396,21587978,154029515.78787875,2557.25,2567.115811201126,1457.359388137601
1298711544,47097506,152842470.16666666,2561.333333333333,2547.3320472436567,1474.029024078165
129965179,20598469,183939794.5,3050.8,3065.612148130864,1752.914257739286
1300210122,14418064,153610561.9318182,2537.4166666666665,2560.133363307581,1466.2732850103334
1300256705,23485651,153438885.66666666,2554.1666666666665,2557.272139908779,1442.8237186114782
130096034,40882671,153821143.24242422,2558.1666666666665,2563.6429933238483,1448.4758604751532
1300979382,47732494,184056491.4,3064.5,3067.5570640489323,1739.0085520613188
1301215104,223909,153493581.33333334,2576.083333333333,2558.1837191602363,1455.352143036739
1301925952,9681030,166702921.44696966,2754.2727272727275,2778.3357185208524,1582.8491898920156
130209120,37694491,184130233.6,3068.3,3068.7860802319965,1737.186264182964
1302280863,21782363,153879225.84848487,2593.9166666666665,2564.6110206244043,1470.808169154812
1302654402,19415799,153851556.94696966,2554.833333333333,2564.149879951495,1466.7688183225275
1303574893,9225722,153540021.8333333,2577.1666666666665,2558.957714593645,1444.2164459786588
1304034123,30542702,153852378.5,2575.25,2564.163572273796,1450.4668196300893
1304106205,17280547,184153136.1,3012.7,3069.16778220363,1747.9001627058633
1304351479,15028626,153720989.96969697,2571.583333333333,2561.973799931617,1457.766404867651
1305093267,41890828,184276228.4888889,3076.1,3071.219287826684,1739.3884162867632
1305129725,2606972,155227499.23484853,2606.833333333333,2587.081869216322,2110.812324102487
1305598339,34191056,153457708.08333334,2554.25,2557.585841624862,1448.285440695031
1305694172,3567310,167505585.54545453,2798.3636363636365,2791.7132305370665,1622.0176724112898
1305758519,22894091,153641020.96969697,2546.75,2560.641005478192,1448.9750529348871
1305823886,25383127,167408769.90909088,2792.0,2790.0996634904564,1580.0334635913136
1307215143,40763190,167406827.72727275,2777.5454545454545,2790.0672943329737,1581.5183027282635
1307328343,45421344,204736711.1111111,3423.4444444444443,3412.221648157716,1939.4281636166245
1307861967,22104403,154756174.62878788,2575.833333333333,2579.2265900366306,1478.2970619219518
1308565628,11578015,167484322.0909091,2796.5454545454545,2791.3588455343925,1579.28087222162
1308750050,44004164,153153146.1590909,2422.5,2552.509894153279,1469.448116114036
1309817072,6488895,184329429.8,3069.6,3072.105961567307,1737.8823342846974
1310208823,3264638,184150231.8,3054.8,3069.1193780103667,1738.2538630952165
1310911931,3108189,154602870.1060606,2563.75,2576.6715572417224,2315.249460370227
1310954041,27310910,153832414.86363637,2565.4166666666665,2563.8308505464306,1452.6318977859269
1311274723,999448,153528046.41666666,2553.25,2558.758127642317,1465.3833165372753
1312446527,34026564,153602430.58333334,2577.5,2559.9978430915044,1462.2655923145635
1312630419,2901003,155281347.15909094,2555.7272727272725,2587.979319662855,2152.7883246892843
1312764883,485948,153642675.1666667,2564.833333333333,2560.668574968195,1460.4118439781664
1313448605,17546699,167600827.79999998,2791.2727272727275,2793.3005749904164,1594.3804141373091
1313551275,30949149,153772420.11363634,2562.083333333333,2562.8309547113604,1450.709244779736
1313680478,14951435,154092218.54545453,2514.083333333333,2568.16083974358,1462.020086303303
1313787407,3421039,160493121.1969697,2767.5,2674.8407726032847,3077.9549785256163
1313998053,12295088,167577121.0,2783.3636363636365,2792.905468242196,1579.6888523028413
1314192981,12226256,153623368.5833333,2562.333333333333,2560.3468039421564,1447.7075178857542
1314629889,9263864,184695129.38888887,3095.0,3078.200853133929,1736.2939919356377
1315469276,8854465,153808099.1439394,2569.25,2563.425595305735,1451.0272181759958
1315506288,264407,154203291.49242425,2608.083333333333,2570.0120246733263,1763.1974047216777
1317025433,3382269,153574025.83333334,2557.9166666666665,2559.524438481581,1475.256735799994
1317400348,6689322,153548126.83333334,2572.25,2559.092795675628,1481.6491818085658
1317554940,28574695,167394060.9090909,2781.6363636363635,2789.854517576222,1602.9391065001687
1318204178,7490208,167754960.18181816,2794.181818181818,2795.8694052068827,1591.3122237256964
1319370888,12643422,167741090.09999996,2819.181818181818,2795.6382410293154,1583.1871047606742
1319378846,16428564,167721508.05454543,2800.0,2795.31187904444,1578.4831191618505
1319864887,21340440,153757769.25757578,2561.833333333333,2562.586777846632,1466.3241489406346
1319975881,24706665,167393591.54545456,2790.0,2789.8466949793265,1581.461608558139
1320010275,18647241,153698104.75,2577.333333333333,2561.592385960234,1453.2231446866183
1320483504,9538722,155242017.78030303,2535.1666666666665,2587.323840941034,1480.1424316637915
1320498730,14917233,153519747.33333334,2571.5,2558.619811892024,1450.183458533676
132258958,41136804,174786087.23030305,3436.181818181818,2913.0529029566683,2138.59455443466
1323724621,47861879,184348109.6,3053.6,3072.41728637856,1737.46948427285
1324741890,25208019,167669134.18181816,2777.3636363636365,2794.438995713708,1586.844074039931
1324761660,6732691,153719314.0,2608.1666666666665,2561.945867568874,1460.645690401629
132489921,25110667,153830714.08333334,2561.4166666666665,2563.802504680478,1449.8707201521984
1326488338,17054143,167648233.4181818,2779.181818181818,2794.0906554587723,1593.573128872561
1326617744,8102386,155985016.9909091,2590.1666666666665,2599.7069547325727,1492.3781548037057
1326807935,42231910,154122262.33333334,2559.0,2568.6615611962025,1455.705583277961
1327115949,41874131,153641512.41666666,2533.4166666666665,2560.6491961245088,1447.219125343543
132764109,26857087,167614706.87272727,2813.6363636363635,2793.531889013971,1600.3255982767846
1328234349,38426977,184501292.1,3078.8,3074.9702854952416,1735.400380385805
1328518626,24795441,184464362.3,3074.8,3074.3547990866823,1733.8117379163848
1328943551,44592312,183153913.85656565,3132.2,3052.5143557034994,1773.775257155685
1328956322,6482513,154247699.87121212,2558.6666666666665,2570.752151984336,1462.7823588527592
1329020649,13688423,154779423.5530303,2629.5454545454545,2579.614065649412,1462.6848647470797
1329220620,27605672,153758436.0833333,2547.1666666666665,2562.597891424032,1445.4323403281694
1329263976,38723640,167877899.72727272,2798.818181818182,2797.9183634818205,1579.9248589100475
132927805,41008548,153714634.5,2544.083333333333,2561.8678772020467,1452.2504130316097
1329905008,15808421,168024098.9818182,2794.7272727272725,2800.3549771140183,1582.8188338554976
1330823364,28588026,153960737.4318182,2595.75,2565.969524371564,1447.9582554758629
1331551006,21816852,153830446.3333333,2596.333333333333,2563.7980422548508,1448.6865652969486
1332087486,20651770,153741818.33333334,2559.583333333333,2562.3209335399965,1448.7032135342838
1332361740,23715961,167507673.18181816,2784.090909090909,2791.748023896571,1593.0702631531578
1332574136,20035967,184385219.4,3052.4,3073.035772737121,1743.489150585874
1332634054,3377905,154316379.1666667,2847.583333333333,2571.896787831314,2016.271399803348
1333272006,37934056,153756672.91666666,2584.4166666666665,2562.568505802681,1449.7116817311307
1333853572,43678790,153889236.8409091,2569.6666666666665,2564.7778677173565,1451.9666225087112
1334508596,35144376,167858531.54545453,2817.3636363636365,2797.5955658314783,1579.3840817321309
1334588229,21420262,184698761.2,3087.1,3078.2613823102947,1734.407373466952
1335503667,19185737,184626313.3,3060.5,3077.053937434376,1734.6064119581897
1336077563,4103293,153866246.8333333,2563.9166666666665,2564.394707310433,1448.1579694026625
1336134836,37476518,153752142.66666666,2536.0,2562.493002894396,1447.4077286436886
133629750,20370086,167703495.3939394,2791.3636363636365,2795.0116730377727,1584.6269060413586
1336882195,37982622,167929924.1818182,2787.0,2798.7854232732484,1578.5600612376852
133763341,39982437,167898157.27272728,2760.5454545454545,2798.255983612394,1582.4848052368673
1337708357,31616330,153857741.66666666,2551.9166666666665,2564.2529568951627,1442.1031932795754
1338729778,43395620,153802768.4166667,2609.083333333333,2563.336751331922,1450.5394426569642
1338917012,15067636,167892390.0,2802.6363636363635,2798.1598640022667,1593.80301619404
133899712,30582612,153872413.25,2548.4166666666665,2564.49747920868,1444.0273543435287
1339140243,26946321,184608430.1,3078.7,3076.7558890685154,1734.5814714768153
1340035112,15592075,167864387.14545456,2806.181818181818,2797.693157538284,1595.1721669055205
134008248,41232805,184929376.41111112,3083.0,3082.1049051034333,1743.1860952759473
1340699060,42789004,153928295.0,2552.1666666666665,2565.4288261862303,1450.5012130595155
1340723162,39038981,167902394.63636366,2794.3636363636365,2798.326605162641,1589.1202341243022
1340962670,16245449,184535518.3,3052.6,3075.540712654789,1750.602928408258
1341275515,15340604,167675890.72727272,2789.090909090909,2794.5516029278297,1583.030843608051
1341530534,7556403,184714861.4,3073.2,3078.5297145047584,1738.16547096485
1343997378,33135705,154319859.34848487,2567.583333333333,2571.9547898949163,1460.1567162983256
1344317045,42035680,153859166.09848484,2560.833333333333,2564.276697029797,1452.75629100207
1344426246,8561708,167874713.01818183,2814.2727272727275,2797.865252548821,1585.1095521700988
1344705421,31508414,153858236.16666666,2591.0,2564.2611984244704,1468.2949418269054
1344839103,40144143,167919929.0,2796.7272727272725,2798.618839686005,1577.7465027706855
1344874727,8903315,153993750.37878788,2560.4166666666665,2566.519730984281,1458.789693764609
1344932064,18973804,153950102.66666666,2564.4166666666665,2565.792281239757,1444.3327925676736
1345496888,35887276,154126210.8939394,2550.75,2568.7273694428327,1472.5726223088548
1345648815,18444695,184768710.8,3084.5,3079.427189546841,1734.6374738608315
1345892489,44789145,153986873.83333334,2568.75,2566.405123803492,1446.1601102243128
134592962,15003763,184687226.2,3083.4,3078.069135514408,1734.6788529646687
1345995920,1949709,154506131.3030303,2591.5,2575.0592707293263,1475.3014824905697
1346216299,9306881,154228386.47727272,2568.1666666666665,2570.430267450088,1459.7095579078195
1346352171,6348372,153978606.50000003,2575.833333333333,2566.267337211047,1440.46880601144
1347072942,35121313,154433509.30757576,2584.833333333333,2573.848924310857,1456.3884137244634
1347428608,21951350,154027680.49999997,2569.9166666666665,2567.0852235796065,1443.613690920039
1348064674,12120974,154420647.70454544,2587.4166666666665,2573.63456783296,1452.614742399346
1349173274,13887927,154027283.3333333,2566.1666666666665,2567.0786042454843,1445.8357036555483
1349479780,25505555,154015751.41666666,2562.6666666666665,2566.8864088376304,1449.781499807179
1349973145,40216053,154433309.18939397,2564.1666666666665,2573.845589063415,1457.37839707589
1350466548,18535922,184926378.9,3122.4,3082.054947417543,1740.573554085246
1350859070,39849514,167960810.36363637,2782.090909090909,2799.3001843908664,1579.9929525095342
1350940792,14141621,184994476.3,3098.2,3083.1898851685805,1740.5681736276244
1351464367,8263319,168136971.01060608,2815.6363636363635,2802.236146240997,1586.2270841964937
1351967389,20948638,155488568.84090912,2576.083333333333,2591.4329567992054,1465.5557457334205
1352085264,3041637,153873698.58333334,2562.083333333333,2564.518901073872,1449.442193628958
1352232540,18381816,184756728.7,3059.1,3079.22749120848,1745.0289352612388
1352696610,32845152,155580009.1969697,2571.0,2592.9569373338727,1467.3715578329527
1353979920,8801258,154073299.00000003,2558.9166666666665,2567.8455192413467,1455.0222184510333
1354460277,31084819,154783314.9090909,2578.833333333333,2579.67892050284,1463.924562368957
1354938804,6398749,155919563.21969697,2618.583333333333,2598.616076727004,1478.802254274726
13555849,15087463,154232097.4166667,2573.75,2570.492115409188,1452.9452590943786
1356478673,6546782,184891614.0,3064.5,3081.4755420742986,1737.3035953557242
1357148161,47055965,154203621.68939394,2575.333333333333,2570.0175278644347,1449.4603840533491
1357279829,45595367,154092494.16666666,2561.75,2568.1654333538886,1444.2997701933427
1357911280,11459168,154225985.81060603,2562.75,2570.390257005817,1451.8618378578592
1357967825,13580514,154167190.38636363,2578.333333333333,2569.410349600233,1459.026286306662
1358091136,26610575,154193409.25,2578.4166666666665,2569.847323377944,1448.9043482278407
1358099181,40780386,185039312.6,3093.1,3083.937144380928,1736.9226145932985
1358458285,17690649,154173863.98484847,2576.5,2569.521574387901,1455.1366695612182
1358944219,25695460,184958813.8,3080.3,3082.5955200746657,1733.4507107009097
1358957614,8243677,154190390.83333334,2598.333333333333,2569.7970172719347,1451.4546600318793
1360465324,42688491,154110412.91666666,2574.25,2568.464074209874,1451.3461014138534
1360677443,26827565,167563089.49242425,2800.181818181818,2792.671613680176,1590.115031230027
1360677928,18420287,154159022.0833333,2596.9166666666665,2569.2742134853306,1446.1297907567684
1361656569,40908445,154148270.8333333,2536.5,2569.095028971739,1448.5376491103548
1361703143,19865130,154242812.9166667,2563.083333333333,2570.6707040993765,1458.0055370040388
1363015883,12186135,168063496.54545453,2801.090909090909,2801.0115922310383,1582.330955593328
1363345018,3413816,168144116.36363637,2781.2727272727275,2802.3552334733818,1654.7608319954118
1364052091,4784463,154271869.25,2591.9166666666665,2571.154968250529,1484.0987032297626
1365429543,27431129,168215747.9090909,2818.2727272727275,2803.5490726669705,1578.3596302377814
1366126036,2229916,156782828.20454544,2574.4166666666665,2613.003586682646,1953.3611107372328
1366400860,39889961,168144293.63636363,2812.0,2802.3581879695944,1576.567415247647
1366986013,18736764,154182941.5833333,2566.6666666666665,2569.672865174469,1453.4495227006537
136698635,48325006,184960371.7,3083.9,3082.6214846419225,1740.402346817565
1367207994,29869687,185048337.7,3079.0,3084.0875602073297,1735.2678693625203
1368009563,38220143,168415709.63636366,2793.6363636363635,2806.881712577518,1581.9277758694989
1368969105,41641143,154352944.9090909,2599.0,2572.5062067147364,1459.6390421225838
1370207576,7554234,169043623.8181818,2816.454545454545,2817.3467745234548,1606.280057261907
1370726402,8434644,154269106.49999997,2571.083333333333,2571.108923184613,1452.847451636551
1371032972,17102353,185115114.00000003,3096.6,3085.2004799920005,1734.67001563171
1371124950,19171622,184915393.4,3074.8,3081.871858802353,1751.5438083144495
1372045435,34592134,168260662.8181818,2813.3636363636365,2804.2976420089967,1579.3650030391293
137275078,29576561,168256578.27272725,2798.0,2804.2295673859976,1601.9243699532517
1373364071,34801015,168259714.81818184,2820.3636363636365,2804.2818422723262,1580.1631896039707
1373498251,37903667,185178388.9,3089.7,3086.255044082599,1734.19909545806
1374505946,38412886,156370141.7348485,2611.6666666666665,2606.1255934875835,1462.6273935619436
1374758095,43703135,154265084.08333334,2573.833333333333,2571.0418840241555,1448.177720177894
1375203977,30132470,185152413.2,3078.6,3085.8221229646174,1733.5140208038586
1375353446,25160029,168487494.16363636,2786.454545454545,2808.078101425582,1596.7462849045344
1376247982,16912715,168617430.54545456,2826.454545454545,2810.243671696381,1594.7462813417749
1376574453,10908952,168406255.90151516,2808.2727272727275,2806.7241529560365,1588.96687497356
1376578175,15295691,168832168.81818184,2801.090909090909,2813.8225832599765,1592.892779772331
137679693,29895176,168349355.54545456,2816.818181818182,2805.775829493751,1577.3955703018512
1377003857,46122697,205898398.66666663,3450.4444444444443,3431.5827847313653,1933.363797872208
1377244339,21773796,185151479.2,3068.2,3085.806556557391,1736.1725282515022
1377591970,16177786,185220904.8,3115.2,3086.963630606156,1748.3403423408065
1377931300,30264400,154305541.83333334,2563.1666666666665,2571.716168619412,1444.3732239978322
1377934753,734096,154334240.83333334,2558.5,2572.194477314268,1454.9578031962424
1378201806,2765715,154509415.0757576,2579.833333333333,2575.113999362637,1462.8539626994054
137834515,33812616,154121139.91666666,2551.333333333333,2568.642854563535,1465.1042717261091
1378538542,38916978,154271851.75,2572.9166666666665,2571.154676588724,1446.8351600337614
13787554,10769645,154572382.57575756,2572.6666666666665,2576.163440205289,1458.241957641499
1378847502,20312780,185235467.1,3080.4,3087.2063315611413,1748.6845350920282
1379040576,29713337,185107106.2,3083.8,3085.0670188830186,1740.230174584113
1379738583,13898803,154506307.6590909,2583.583333333333,2575.062209948016,1455.9403480086082
1380340436,21127299,154381794.41666666,2570.083333333333,2572.9870238273807,1444.2291183075642
138039480,11132012,185155222.0,3083.8,3085.868935517741,1735.0189038990902
1380998187,5902021,154901853.75757578,2578.0,2581.654535050679,1469.1571294505443
13810270,1912197,154354567.75000003,2565.5,2572.53325361244,1455.4468927737355
138147248,31546077,154364529.16666666,2657.333333333333,2572.699274456537,1469.682509501748
1381523950,34099418,154173040.75,2593.833333333333,2569.5078540357663,1464.2805272254045
1381856680,28256064,154418081.16666666,2570.9166666666665,2573.5917929145626,1445.0358107993486
1382431979,15354872,168373942.52727273,2809.6363636363635,2806.1856056944507,1578.9401789651529
1382546481,11784448,168350391.0909091,2789.909090909091,2805.793088297013,1585.2753364283687
1383888094,36932516,154582415.54545456,2559.9166666666665,2576.3306535800166,1450.0781760237933
1384601116,38995568,169368771.4090909,2802.7272727272725,2822.7658107213365,1604.9101152558028
1385372778,8669960,167509644.40454543,2769.181818181818,2791.78087706114,1573.315014473833
1385520858,4999232,168597373.90909094,2806.7272727272725,2809.909399994849,1588.7493374545452
1385743153,20709054,154780949.83333334,2574.0,2579.6395032305018,1455.341397964572
1386110645,43110496,185315866.0,3109.7,3088.546290895152,1733.5821468376648
1386901660,33926568,168404969.27272728,2806.818181818182,2806.7027095002964,1578.6692522685455
1387300995,46003438,205906615.1111111,3432.4444444444443,3431.7197231897985,1932.139701161844
1387473393,2718025,154359313.0,2597.0,2572.6123397943365,1467.9307758135287
1387843214,1261712,154454147.00000003,2569.583333333333,2574.192880118665,1449.7941688355554
1387912675,24937333,168473755.0,2916.7272727272725,2807.849119181347,1602.234774261327
1387922773,41496513,155898726.25,2574.583333333333,2598.268799686672,1468.954714941466
1388662654,30597955,168735525.31818184,2826.7272727272725,2812.211885104946,1596.557839256226
1389436963,34450674,154406655.33333334,2554.583333333333,2573.4013655327967,1444.70932984842
1389468202,22384248,154478439.16666666,2559.583333333333,2574.5977428153974,1443.6392995910658
1392432372,18824774,154795131.36363634,2569.75,2579.875858129637,1464.803306977928
1392504290,38239386,154460173.0833333,2567.75,2574.2933131670025,1444.7511022482704
139264857,43543813,154492030.0,2569.083333333333,2574.824252929118,1451.4447509739205
1393018175,11272680,168392931.2727273,2803.090909090909,2806.5020795107966,1584.9359331569365
1393369578,46201700,154719524.08333334,2557.6666666666665,2578.6157577929257,1449.6461054309211
1393728805,41029727,185470481.6,3091.5,3091.1231746137564,1736.220194830141
1393743223,5350801,154746423.91666666,2552.6666666666665,2579.0640808764297,1432.6144030660837
1396043556,13619864,185465208.2,3082.1,3091.0352860785656,1738.6701498173943
139656908,46573581,168479669.9090909,2805.2727272727275,2807.947699356526,1584.349051082104
1396760068,13249370,185472529.0,3087.2,3091.157297378377,1735.9642459612278
1397337085,5270014,155444678.24242425,2587.1666666666665,2590.701459016087,1463.882645702451
1397536621,2037576,154759607.24242425,2581.833333333333,2579.283799310416,1460.497653147697
1397959564,36605764,154496176.5833333,2579.9166666666665,2574.8933614995303,1444.4345963671608
1398442640,26375282,168593552.0,2815.454545454545,2809.845702571624,1577.9232077715053
1398925521,2560059,167077997.96212122,2712.181818181818,2784.586889587194,4353.243418179623
1399092321,37319446,187195848.76666665,3094.8,3119.878814797531,1766.8562487458269
1399150490,35128031,185653715.63333336,3099.2,3094.177024271818,1757.4365547902785
139925492,25365883,168668052.9090909,2816.818181818182,2811.0873636954534,1603.3224045406266
1400253000,22532237,155993760.83333334,2577.083333333333,2599.852683010839,1462.688116086346
140031872,35885461,155151497.469697,2543.4166666666665,2585.815194241713,1456.2474424470786
1400727315,813638,152574981.3712121,2493.583333333333,2542.8739749539523,3851.354801240471
1400929225,26164471,168377724.66666666,2829.2727272727275,2806.248640300439,1588.2053107320642
1402556914,30557691,154927933.91666666,2605.0,2582.0891971244923,1464.6350257574152
1402674973,33173375,168617086.63636363,2823.181818181818,2810.2379399737274,1573.4144400827
1402914692,38111536,185540216.0,3095.4,3092.2853952434125,1733.6016582475647
1403005697,35260256,154462462.33333328,2594.0,2574.331466697776,1450.1102329194475
1403222059,39554239,169087004.47272727,2806.3636363636365,2818.069773382565,1593.9790452506868
1403244730,11556016,154598352.41666666,2579.9166666666665,2576.596263673383,1445.133717859541
1403440092,4524342,154623021.33333334,2585.4166666666665,2577.007405432132,1450.6645578135694
140348256,31328285,154581665.75,2575.083333333333,2576.31815719738,1446.2624530078278
1403947680,19611271,154668191.33333334,2599.75,2577.760226218452,1448.534385601046
1404122310,8638039,154704962.5757576,2582.583333333333,2578.3730700447923,1457.3798646653586
1404179874,20312592,154571563.00000003,2574.0,2576.1497808369863,1450.2911230171092
1404322654,6231590,154649943.91666666,2553.5,2577.456107675983,1446.021231642476
1404502479,26391649,154741396.0909091,2583.1666666666665,2578.980285177065,1443.448090972318
1405189645,45878543,154671880.41666666,2581.1666666666665,2577.8217099159456,1448.9542643357445
1405443107,17463099,154971378.219697,2580.25,2582.8132567740035,1452.672224041621
1406234149,38834935,154616292.6666667,2580.083333333333,2576.8952628567304,1446.825441658388
1406456924,34167420,186054982.82222223,3088.2,3100.8646992920494,1745.0600310995662
1406626451,24133615,168843174.30909088,2805.090909090909,2814.0060050514303,1598.606715923726
1406938061,12549629,185749740.0,3120.0,3095.777403709938,1744.4235445992897
1407084157,38106747,154736203.5,2581.833333333333,2578.8937434376094,1446.7759652676132
1407094442,40550390,185663528.18888888,3109.3,3094.340564138746,1734.1534456858938
1407261706,8488240,154615418.25,2587.75,2576.8806894885083,1452.3137327873387
1408285202,42628727,154761398.4166667,2579.5,2579.313651716916,1446.432794080106
140851065,18540729,154792988.9621212,2570.75,2579.84015203282,1463.510982884508
1408645616,22407847,185631233.4,3103.9,3093.8023266278897,1734.4095438956033
1408663387,35226727,168799030.54545456,2820.7272727272725,2813.270287919444,1580.1038672186355
1409167039,3703319,156127996.22727272,2652.5,2602.089902289508,1556.7152081908337
1410476318,22767337,155458597.97727275,2562.333333333333,2590.933450730367,1475.4670647424662
1410567660,10711654,168723380.27272728,2815.090909090909,2812.0094710542703,1580.104074213933
1410663630,14371266,154744832.5,2575.25,2579.0375577073714,1448.7204043190145
1410667473,11547553,155440668.7878788,2577.75,2590.634635887382,1454.9581245718325
1410693848,20109998,185852439.8,3109.5,3097.4890385160243,1758.9524920066842
1411419095,20240451,154944261.5681818,2564.75,2582.3613201143617,1447.5402528536556
1411775590,884976,154717594.0833333,2600.75,2578.583591662361,1459.8359987166943
1412442495,14989201,155580014.27272728,2586.25,2592.9570219284224,1478.3276472413295
141250336,31298076,154738767.41666666,2574.6666666666665,2578.9364746698666,1443.555553554232
1412551688,34896450,185748931.4,3101.7,3095.7639272678784,1734.047903317616
141279579,20724284,182695867.1,3091.3,3044.880370327161,1784.1708402098732
1413196778,16927755,185666351.2,3076.1,3094.3876135397745,1734.593144460191
1413419956,14812529,169135965.5181818,2802.454545454545,2818.885777206743,1598.1267511133012
1413459553,8721023,185832412.1222222,3096.9,3097.155249449546,1736.0691510285803
1413955161,6955341,154858026.33333334,2572.6666666666665,2580.9240901540534,1455.4311589307438
1414081636,35386723,154874393.5,2572.1666666666665,2581.1968717188047,1448.771846632681
1414856943,43265178,200912525.6888889,3410.111111111112,3348.4862867100364,1878.0794207912463
1414888691,1670359,154818568.25,2563.75,2580.266466392227,1448.943912345478
1417147250,1074850,154865283.4166667,2603.5,2581.045039527119,1446.7783748861468
1417251029,10526173,155694892.1969697,2582.5,2594.8716220891265,1437.1086320789111
1417483552,1667887,206805377.1111111,3476.333333333333,3446.698840204515,1926.7132563724567
1417547769,40087733,185791639.90000004,3094.3,3096.475723737938,1736.6441378278864
141900078,43432715,204298173.8,3441.333333333333,3404.9128147864203,1885.7588855292624
1419062310,32559512,168982149.0909091,2818.2727272727275,2816.322212811605,1578.002990284344
1419273442,9278080,168778684.37272727,2814.181818181818,2812.931190692276,1589.603267098856
1419366371,36450141,154895457.41666666,2590.0,2581.547931145592,1447.2260974504873
1420022233,2054224,155052832.81060603,2582.9166666666665,2584.1708106632564,1450.1948805490244
142016409,37975021,154834917.00000003,2569.4166666666665,2580.5389410176504,1447.2776328602963
1420404974,32214522,154849292.83333334,2567.083333333333,2580.778534246652,1443.2133640626057
1421336443,42542236,154989769.77272728,2576.0,2583.1197775491623,1448.977353831944
