volcan_id,media_sensor__median,media_sensor__standard_deviation,media_sensor__variance,media_sensor__minimum,time_to_eruption
1424738928,2593.083333333333,1449.4620348136611,2100940.190366159,-305.9166666666667,34221526
1424964276,3090.1,1750.038202733656,3062633.7110272446,-643.1,17488136
1425060539,2823.090909090909,1581.1439973338215,2500016.340304776,-239.27272727272728,46247153
1425732038,2578.25,1461.3717585343852,2135607.4166418817,-363.25,10807435
1426693444,2588.583333333333,1448.303089691551,2097581.839610093,-269.5,33460236
1427234962,2610.333333333333,1459.109375690415,2129000.1702276724,-316.75,10786024
1427376683,2561.1666666666665,1447.5143407071805,2095297.766552943,-246.0,403177
1428662973,2591.1666666666665,1450.434980531139,2103761.6327483654,-295.8333333333333,10335161
1429720483,2595.25,1447.611415557855,2095578.8104534168,-183.25,40151737
1429986546,3071.2,1733.8819016895047,3006346.449006413,-81.0,20523622
143072526,2583.333333333333,1454.8778948818815,2116669.689015936,-162.0,20881636
1432155265,3117.0,1739.535765731651,3025984.6802596017,-126.0,14924746
1432170310,2816.2727272727275,1612.1693786652877,2599090.10550602,-198.72727272727272,21308936
1432222552,2583.333333333333,1461.084364439335,2134767.520009096,-504.3333333333333,19525390
1432725171,2589.583333333333,1537.064316407702,2362566.7127738763,-1473.25,4606707
1434612372,2644.4166666666665,1451.326235530346,2106347.8419386856,-104.5,16796215
1434896619,2619.0,1445.633497750345,2089856.2098178968,-172.33333333333334,6100013
1434967441,2825.5454545454545,1563.6552096115824,2445017.614545442,-163.8181818181818,45132336
1435604135,2599.833333333333,1446.1005320333686,2091206.748747192,-175.58333333333334,16850801
1435710094,2604.0,1457.9807955651063,2125708.00023666,-546.4166666666666,10860069
1436148540,2593.4166666666665,1464.067480907083,2143493.588649613,-634.4166666666666,9420852
1437169630,2810.7272727272725,1601.716511082322,2565495.7818737254,-489.3636363636364,31395864
1437432319,3114.8,1734.2568452583953,3007646.805325601,-91.1,35456519
1437553540,3098.0,1734.2208254595348,3007521.87145755,-27.4,28760497
1437660399,2627.833333333333,1460.1326635594096,2131987.3951930963,-627.4166666666666,14350533
1437708188,2598.5,1458.4089920792069,2126956.7881774874,-411.5833333333333,15434735
1437790674,2594.6666666666665,1449.8743633514148,2102135.6695036707,-335.4166666666667,24378488
1438275988,2819.181818181818,1619.6415867093426,2623238.869398357,-1987.090909090909,2167660
1438676404,2775.75,1555.9954879465267,2421121.958509949,-350.1818181818182,16063958
1439362849,2582.75,1454.8814847609303,2116680.134700169,-108.33333333333331,5641911
1439683436,2802.7272727272725,1602.7995683933502,2568966.456441909,-632.2727272727273,28939203
1439873054,2784.2727272727275,1586.689629431821,2517583.9801464896,-398.8181818181818,5591376
1440363043,2628.7272727272725,1451.197092898782,2105973.0024378765,-215.41666666666663,2717940
1440716735,2576.1666666666665,1472.4487456135807,2168105.308459008,-319.3333333333333,31409684
1440719862,3118.7,1738.392707444372,3022009.2052957737,-379.0,42529735
1440782876,3100.5,1737.3512252332669,3018389.279819533,-244.2,40932627
1441988574,2611.333333333333,1449.1749818401447,2100108.1279913834,-150.41666666666666,23733443
1442464431,2590.4166666666665,2876.2741694870324,8272953.098058318,-8198.0,915841
1442958573,2575.5,1460.9409033548675,2134348.323095337,-400.75,22373031
1443158011,2583.1666666666665,6457.2764626972685,41696419.31570415,-18331.58333333333,13731766
1443160198,2560.1666666666665,1506.9401285346132,2270868.5509879165,-780.0833333333334,6231680
1443481225,2621.5,1448.6132337215204,2098480.30091312,-117.9090909090909,18176545
1443500291,2850.5454545454545,1597.5150040336664,2552054.188112685,-649.2727272727273,38377880
1443519091,2585.6666666666665,1451.1856483532636,2105939.785986482,-293.5,36076144
1444160100,3097.5,1734.6422876636034,3008983.86615082,-59.4,29678857
1444262099,2601.6666666666665,1449.5494564544313,2101193.6267073373,-272.8333333333333,16731032
1444387622,2592.1666666666665,1448.8875024566837,2099274.9947751663,-147.41666666666666,4208909
144439544,3091.0,1736.6234899407807,3015861.145814097,-231.6,4090379
144472636,2814.090909090909,1581.8610365390218,2502284.3389203087,-162.63636363636363,39647597
1444957178,2617.333333333333,1467.650049938513,2153996.6690845187,-488.9166666666667,30231086
1445132059,2819.909090909091,1580.622720410818,2498368.1842788947,-155.27272727272728,10895893
144524710,2612.833333333333,1449.8094221976128,2101947.360692976,-258.0833333333333,32420785
1445652932,2596.583333333333,1452.589471534721,2110016.1728135203,-383.1666666666667,4676490
1445824208,2588.0,1452.134593104615,2108694.876491106,-308.0833333333333,4134295
1446284136,3373.777777777778,1899.6747781849533,3608764.262872053,-783.9,46038908
1446664944,2580.583333333333,1448.0460066877454,2096837.237484326,-157.75,43171913
1447237480,2579.5,1446.3165320686094,2091831.510934969,-155.16666666666666,31724961
1447263565,2585.4166666666665,1444.521534014763,2086642.462232364,-24.83333333333333,27752916
1447502349,2835.3636363636365,1580.3855094873315,2497618.358597533,-289.54545454545456,41005408
1448402324,2814.7272727272725,1578.110214220524,2490431.8482271475,-268.54545454545456,21542756
1449261406,2589.9166666666665,1452.619383712404,2110103.0739370044,-363.45454545454544,35057010
1449852524,2551.6666666666665,1442.52842210142,2080888.2485704124,-10.083333333333334,47591939
1450261744,3139.9,1840.1136540943469,3386018.259984449,-1312.2,43056319
1450513592,2577.1666666666665,1473.1796979230728,2170258.422372716,-595.6666666666666,21435141
1451062875,2576.5,1442.248328505689,2080080.2410774536,-26.83333333333333,14198322
1451204584,2607.1666666666665,1455.1899623455406,2117577.826511216,-294.25,42413592
1451279123,2805.818181818182,1582.9081788669776,2505598.302723972,-423.54545454545456,19526120
1451955122,2819.0,1579.4415868993378,2494635.7264270987,-313.8181818181818,14092572
1453766944,2574.9166666666665,1444.8439266359592,2087573.972336817,-134.83333333333334,10898069
1454051706,2572.583333333333,1450.411421704238,2103693.2922101086,-489.9166666666667,24265888
1455109840,2613.583333333333,1452.9477318106672,2111057.1113737626,-217.9090909090909,9211332
1455221961,2847.181818181818,1608.073093182535,2585899.073017646,-892.4545454545455,24076806
1455373409,2592.5,1454.8717778995845,2116651.8901286977,-355.1666666666667,11239673
1455809756,3101.2,1738.269848991134,3021582.0679116603,-273.2,7011219
1456047002,2586.333333333333,1450.586969225914,2104202.555288024,-373.3333333333333,11002440
1456852927,2583.5,1445.1597040722586,2088486.5702742185,-4.666666666666667,12427748
1458614920,2560.4166666666665,1445.024147001575,2088094.7854176296,-150.58333333333334,6348984
1459085269,2621.9166666666665,1446.5983536660171,2092646.796829231,-145.83333333333334,34313687
1459680684,2577.5,1446.279144951031,2091723.3651202847,-82.16666666666667,9988879
1460750672,2628.5,1458.0365917387487,2125870.7028491464,-937.0833333333334,7898224
1460923158,2624.75,1460.6951312982587,2133630.266598437,-160.5,26020235
1461290290,2590.1666666666665,1448.2168179125306,2097331.951684696,-115.91666666666669,28579888
1461319494,2586.5,1451.3875337512525,2106525.773128543,-252.41666666666663,25063740
1461450381,2802.6363636363635,1589.5083267597463,2526536.720838568,-586.0909090909091,26105778
1461706190,3438.555555555556,2021.6815396287736,4087196.24767577,-496.77777777777777,44016928
1462046575,3085.9,1741.5055643731926,3032841.630742792,-177.9,42484145
146209214,2865.0,1583.905843724569,2508757.7217848385,-282.90909090909093,23565097
1462188075,3114.2,1739.8935880857402,3027229.697861871,-290.1,6739164
1462667376,3104.6,1734.294245581064,3007776.530255592,-34.3,13736452
1462800416,3103.4,1738.6426737726226,3022878.3470632145,-243.9,36949693
1463782910,2515.0,1445.4183427816138,2089234.185649547,-90.0,22673729
1463836548,2819.181818181818,1581.861117161579,2502284.593987678,-299.6363636363636,27591482
146420447,2572.6666666666665,1456.881045352788,2122502.3803082327,-239.41666666666663,22766952
1466017476,2639.5,3289.720337726627,10822259.900452193,-9723.166666666666,133215
1466051838,2569.25,1452.707193376034,2110358.189686474,-368.5,35784097
1466563606,2594.0,1452.7264166145935,2110414.0415298785,-315.5833333333333,1744568
1466604072,2584.75,1460.0377342202935,2131710.185347128,-470.0,17735202
1467444506,2574.1666666666665,1463.468796992919,2141740.9197719013,-401.0,30058084
1468181012,2608.5,1448.3688142830877,2097772.222187797,-131.75,36605564
1468312828,3104.5,1741.7802960477095,3033798.5997000467,-281.1,36474948
14685760,2594.583333333333,1451.4674161893472,2106757.6602593795,-351.75,15964982
1469153943,2551.9166666666665,1454.8217657897646,2116506.370215649,-259.9166666666667,35461196
1469190191,3441.222222222222,1754.7600159966178,3079182.7137404503,-199.4,47072066
1469260621,2599.083333333333,1457.3821888321788,2123962.844325273,-2505.333333333333,1580085
1469324627,2583.75,1424.0078600024278,2027798.3853486944,-158.66666666666666,39065251
1469540533,3101.9,1735.5514513965625,3012138.8404447143,-44.3,42623394
1469602035,2597.083333333333,1448.41490254599,2097905.729917309,-453.4166666666667,20609079
1469935552,2828.5454545454545,1578.3379585765742,2491150.711483668,-183.54545454545453,21948641
1470369862,2570.6666666666665,1448.9114948437036,2099344.519890216,-799.6666666666666,375939
147102860,2592.4166666666665,1453.9795526584842,2114056.539548966,-338.6666666666667,34488802
147128247,2581.1666666666665,1449.3152119978322,2100514.5837283214,-143.16666666666666,45447176
147205244,2574.75,1456.544360900639,2121521.475271452,-123.91666666666669,15559380
1472087348,2634.083333333333,1460.7209412179825,2133705.668112749,-434.0,15936234
1472473932,3113.0,1734.7000027945664,3009184.099695469,-92.5,13325770
147392583,3113.3,1748.710565622266,3057988.642318946,-572.4,35627380
1474141102,2567.583333333333,1456.2193430648315,2120574.7751161703,-186.0833333333333,46445468
1476041037,2818.090909090909,1579.6826667754435,2495397.327710778,-224.9090909090909,32893033
1476171977,3092.3,1735.0262490021732,3010316.0847265515,-131.3,40368173
1476309575,2818.5454545454545,1614.4021163714174,2606294.193344512,-698.2727272727273,32019118
1476322553,3102.9,1737.8750651465032,3020209.742057963,-262.3,6938746
1477015307,2591.083333333333,1459.920633533531,2131368.256216946,-498.6666666666667,9354712
1477395136,2558.0,1454.3968288658768,2115270.1358151184,-523.1666666666666,35205907
1477663242,2609.5,1482.3690290198035,2197417.938197116,-69.33333333333333,42827325
1477839540,2602.333333333333,1458.925359937046,2128463.2058674386,-693.3333333333334,3279380
1478302828,2807.3636363636365,1601.7913080563385,2565735.394564836,-422.8181818181818,44424042
1478564166,2487.833333333333,1429.8598625706695,2044499.2265906143,-536.8333333333334,46700150
1478840230,2598.4166666666665,1456.1751347436546,2120446.0230457005,-234.75,22186334
1479213552,3106.8,1734.016930724757,3006814.7160401065,-182.6,19890356
1479278577,2602.083333333333,1444.72946269236,2087243.220371356,-352.9166666666667,28784972
1479710173,2826.2727272727275,1578.0036937446434,2490095.6574717388,-149.63636363636363,39868830
1480698713,2826.7272727272725,1580.4144283140795,2497709.76522332,-280.27272727272725,46826489
1482496421,3064.3,1734.3880573118654,3008101.9333460266,-88.9,30238743
1482862649,2578.25,1473.6576984189812,2171667.0121095288,-657.75,1451166
1483578286,2592.6666666666665,1448.4449056928424,2097992.644827547,-452.0833333333333,42433489
1484098101,2579.5,1444.3284078777947,2086084.5498028053,-199.3333333333333,13959549
1484819245,2591.6666666666665,1446.508952135667,2092388.148608625,-71.33333333333333,26680696
1484856965,2825.909090909091,1588.6248630275018,2523728.9554291484,-1009.5454545454544,6211187
1485671228,2595.4166666666665,1454.0921980233284,2114384.1203523143,-337.0,30707519
148576934,3105.0,1735.123415968768,3010653.268643126,-107.3,15199839
148601568,2587.083333333333,1462.5057638983255,2138923.1094358247,-540.1666666666666,3546541
1486075932,2871.909090909091,1599.9951985860062,2559984.635498273,-399.54545454545456,29429529
1486142922,2834.0,1599.942060319322,2559814.5963788363,-269.45454545454544,7168170
148632090,3125.8,1735.7793036907851,3012929.791121267,-55.8,29792022
1486489212,2600.1666666666665,1443.7125150224308,2084305.826032392,2.25,22632266
1486668961,2591.4166666666665,1446.5124137353332,2092398.16309042,-115.08333333333331,5813305
1486929834,2593.6666666666665,1443.3484392654434,2083254.717129992,-68.16666666666667,30940343
14879891,2602.583333333333,1442.77849845715,2081609.7956102688,13.583333333333334,14824487
148815721,2593.9166666666665,1448.8517191982005,2099171.3042235808,-249.0,3861471
1488245608,2599.583333333333,1451.229353403009,2106066.636178517,-327.9166666666667,22938880
1488662239,2584.75,1467.6262686356886,2153926.8643895146,-347.8333333333333,6438207
1488959516,2640.583333333333,1443.7092025580691,2084296.261550856,-76.75,25189906
1489598665,2602.333333333333,1457.5841172406344,2124551.45883216,-367.1666666666667,41966473
1489646598,2600.4166666666665,1462.3163137570875,2138369.001480117,-581.0,21564667
1489953884,3121.6,1742.751773724389,3037183.744819504,-587.4,35212924
1490325704,2598.25,1461.4450816897258,2135821.7267950894,-445.75,13735390
1490656252,2602.583333333333,1437.0066845534143,2064988.211451196,-688.9166666666666,16962783
1492219470,2837.2727272727275,1593.3553311784042,2538781.211394642,-624.6363636363636,38545192
1493034353,2594.6666666666665,1458.9638492679694,2128575.51347081,-712.25,2423197
1493166217,3113.2,1734.7271546177983,3009278.3009683634,-62.4,10657648
1493424939,2581.5,1464.023770084229,2143365.5993716395,-885.25,12884793
1493638592,3106.4,1734.430291548745,3008248.436241864,-35.1,14234492
149374383,2604.5,1450.257577063576,2103247.0398303145,-330.1666666666667,10464765
1493932041,3119.0,1739.413667480319,3025559.9066173336,-121.0,2489700
1494607307,2839.5454545454545,1596.1475516435432,2547687.006617678,-637.7272727272727,24123419
1494708577,2608.6666666666665,1450.1722249386498,2102999.481983514,-673.0,136062
1495126611,3118.0,1734.7840865557478,3009475.82696706,-52.9,22488904
1495345557,2613.6666666666665,1451.3653034319311,2106461.244006061,-299.0,14745733
1495482792,2597.9166666666665,1442.8619748808812,2081850.678557157,-191.41666666666663,22567256
1497265174,2833.6363636363635,1596.7455764369174,2549596.4358708635,-328.45454545454544,7373935
1497445622,2822.909090909091,1579.2712591352467,2494097.709930628,-176.36363636363637,24753808
1497846794,3095.8,1753.9822923882327,3076453.88201148,-421.0,19970120
1499144685,2580.75,1451.0106452066032,2105431.8925028825,-277.5833333333333,35893801
1499296427,2611.9166666666665,1487.135922629888,2211573.252376248,-3366.4166666666665,3554073
1499681561,3127.6,1734.952094004719,3010058.768491358,-68.1,39681106
150069740,2592.0,1444.23022341325,2085800.938220285,-18.58333333333333,19135477
1502052925,2579.5,1464.0603948154137,2143472.839667064,-457.3333333333333,32993239
1502208709,2586.9166666666665,1451.6874842314144,2107396.551874133,-649.75,44052487
1502376061,2871.5454545454545,1602.638621210844,2568450.550196595,-687.8181818181819,29287011
1502408473,3119.5,1736.149396467457,3014214.7268543155,-168.9,3620769
1502692763,3126.0,1735.8569568996195,3013199.3748168075,-206.9,30153412
1502945599,3115.7,1737.437438335229,3018688.8521288824,-172.6,47299314
1503670205,2603.25,1450.8617266290755,2104999.749797102,-242.0,24925604
1503780649,3464.0,1934.023567561116,3740447.1598818256,-279.6666666666667,45865779
15038768,3101.0,1748.4076921736307,3056929.458051922,-598.8,43575632
1504876934,2598.1666666666665,1452.6789485423485,2110276.1275381027,-237.5833333333333,33865424
1504911882,2808.0,1589.3947229506605,2526175.585343406,-742.1818181818181,26882507
1505089359,2588.5,1446.7616643828148,2093119.3135277329,-118.66666666666669,14501487
1505556122,2827.818181818182,1577.465567614442,2488397.617009153,-135.36363636363637,34114646
150565400,2848.6363636363635,1587.9469117410144,2521575.394507825,-376.6363636363636,4652590
1505680768,2869.0,1599.56468281997,2558607.174524952,-693.9090909090909,23128902
1505762469,2833.181818181818,1598.52993439674,2555297.9511624454,-287.45454545454544,44264175
1506120842,2814.6363636363635,1606.6348691698772,2581275.6028325087,-555.6363636363636,29061205
1506387394,3123.4,1734.1612883486014,3007315.374006881,15.9,36342043
150692731,2586.6666666666665,1446.25154602501,2091643.534379732,-153.83333333333334,21438625
150706632,2634.5,1467.211751151302,2152710.32271647,-648.1666666666666,20318432
1507583987,3107.3,1733.4285311340457,3004774.472549536,18.4,24512254
1507603213,2726.7272727272725,1522.3063815086343,2317416.719181912,-189.5,6380712
1508036805,3388.222222222222,1839.913516807,3385281.7493291018,-612.7,46809546
1508291375,2611.583333333333,1449.5913564699356,2101315.100752348,-199.91666666666663,43270110
1509404697,2794.909090909091,1602.2645923945909,2567251.8240414048,-516.1818181818181,8406552
150962494,2615.083333333333,1446.596808902712,2092642.3275275093,-137.58333333333334,44475340
1509748401,2793.909090909091,1601.2408690953548,2563972.3208612474,-950.2727272727273,39335751
1509795330,2917.333333333333,1383.609806879542,1914376.0976932435,-3022.833333333333,6734062
1510713124,3125.2,1733.8826378366684,3006349.001791444,-74.4,15793438
1510886295,2831.3636363636365,1588.8185880382832,2524344.505695964,-757.0,27844763
1510912952,2834.909090909091,1577.237680204346,2487678.699856387,-250.45454545454547,20577957
151107051,3119.7,1734.7248969406112,3009270.468065614,-466.3,18847373
1511476858,2606.333333333333,1654.6661716596248,2737920.1396347187,-1602.0,3556007
151157022,2601.6666666666665,1444.849011155338,2087588.6650365584,-307.25,45396686
1511802934,2833.181818181818,1578.375000250842,2491267.6414168454,-89.45454545454545,22207744
15118652,2840.6363636363635,1577.702104905711,2489143.931823911,-250.63636363636363,21463592
1511969211,2610.9166666666665,1461.7436541336792,2136694.510400081,-510.25,14280956
151240150,2605.6666666666665,1452.897766585225,2110911.920148335,-370.1666666666667,32498371
1512562688,2853.090909090909,1592.4400987189551,2535865.468008036,-675.0,30924206
1512687161,2607.25,1449.9114632151052,2102243.251162568,-452.4166666666667,14285865
1513196726,2829.818181818182,1579.6745092017406,2495371.5550217605,-209.72727272727272,16730143
1513209651,2613.75,1477.5028380273718,2183014.6363789383,-1258.0,5374368
151326352,2818.454545454545,1588.1940887589133,2522360.463568755,-504.45454545454544,24726843
1514030702,2827.2727272727275,1580.0122129766328,2496438.5931553165,-216.9090909090909,40479702
1514632329,2596.583333333333,1452.9264827638451,2110995.3643165184,-262.4166666666667,33064100
1514701930,2588.0,1458.3868933749338,2126892.3307677903,-90.0,46104122
1515347392,2554.6666666666665,2966.188552217982,8798274.527309006,-8461.666666666666,798266
1516882705,3119.5,1742.776427108433,3037269.674884835,-414.2,14454962
151767499,2841.2727272727275,1589.1109139273806,2525273.496763115,-198.63636363636363,26485390
1519380697,2913.818181818182,1754.41204741424,3077961.632112226,-272.1,11348375
1519401781,2833.181818181818,1578.566136333846,2491871.046779966,-140.1818181818182,23616514
1519481245,2630.083333333333,1457.2982060633242,2123718.061395383,-298.9166666666667,16347266
1519559429,2845.0,1590.7604444237236,2530518.7915431624,-927.4545454545456,36964027
152072473,2604.75,1447.6308033190408,2095634.9427181312,-160.0,23637315
1520759814,3129.0,1747.4899281728588,3053721.049065583,-338.3,42356586
152111866,3133.6,1734.2435410527526,3007600.6596831903,-106.8,31885285
1521233834,2855.3636363636365,1584.2966731465176,2509995.9485431234,-186.63636363636363,33442299
1522261632,2592.25,1474.2969307535118,2173551.440029225,-263.1666666666667,41837024
1522314619,2596.083333333333,1450.5017056021627,2103955.1979547828,-217.0,44378225
1522883469,2599.5,1461.685756280429,2136525.250113089,-456.9166666666667,40031279
1523753816,2588.6666666666665,1442.673297276679,2081306.242675165,-35.25,23435466
1523983812,2818.818181818182,1594.9461889222175,2543853.3455575067,-537.6363636363636,21277258
1524599064,2851.7272727272725,1606.7488405291472,2581641.836541759,-538.1818181818181,15332460
1524808856,2619.833333333333,1478.3354654043578,2185475.74827232,-5121.916666666667,40131851
1524814836,2624.6666666666665,1456.3143094024638,2120851.367770375,-502.75,6902635
1525509255,2590.6666666666665,1449.129638522497,2099976.7092443435,-192.5833333333333,45829647
1525760982,2843.2727272727275,1584.4431406050371,2510460.065810353,-311.90909090909093,15927953
1526747205,2616.25,1452.5498642590508,2109901.1081589865,-304.0,9020535
1527528712,3137.7,1729.7931885222208,2992184.4750578715,-248.1,28656405
1527530975,2812.181818181818,1581.633237244937,2501563.697157899,-385.7272727272728,27402066
152867048,2626.0,2119.817079954173,4493624.452465436,-4995.75,2776328
1529424839,2765.833333333333,1529.0492726834527,2337991.678293796,-155.5,4680643
153007144,2606.9166666666665,1453.807338893778,2113555.778621408,-135.91666666666666,166202
1530092377,3129.7,1733.8345345722598,3006182.193275405,-16.7,28319087
1530348286,2611.0,1448.144277702422,2097121.8490422687,-219.16666666666663,14953366
1532608723,2619.833333333333,1450.230564890773,2103168.6913434104,-247.66666666666663,42170312
1532720435,2835.090909090909,1593.3211141177658,2538672.1726934784,-125.1818181818182,18519672
1533236910,3128.2,1734.0252563306717,3006843.589592652,62.7,36235123
1533408168,2607.4166666666665,1459.475825207804,2130069.6843660004,-577.1666666666666,11751949
1533439228,2704.75,1447.414205871998,2095007.883360067,-186.0,20377606
1533558667,2593.75,1455.3140460854434,2117938.972733584,-322.5833333333333,2866720
1533625076,2850.181818181818,1578.8986499736586,2492920.946888641,-89.36363636363636,30953175
1533843141,2580.75,1451.870933448747,2107929.207393337,-90.41666666666669,46523483
1534028825,2608.25,1452.9702591759103,2111122.5740497126,-488.3333333333333,11954381
1534568373,2609.5,1451.2016562436008,2105986.24708417,-354.1666666666667,1860894
1534853725,2586.0,1466.4975431131504,2150615.0439569065,-824.5833333333334,32387210
1534910358,2620.4166666666665,1449.2654507613645,2100370.3467705403,-872.75,84390
1536905602,3097.2,1734.2438393634695,3007601.694370148,-39.0,35279453
1537170513,2835.5454545454545,1578.252523524884,2490881.0280126645,-151.8181818181818,31723886
1537199208,3469.111111111112,1927.5401021694552,3715410.845471434,-184.44444444444449,2238042
1537645954,2833.181818181818,1582.4365078044164,2504105.3012322364,-258.54545454545456,12485751
1537766774,2714.083333333333,1615.221754641613,2608941.316667531,-644.25,41038586
1537869655,2657.5,1466.1585148887425,2149620.7907807627,-362.6666666666667,12653097
1539005013,2616.9166666666665,1456.4892305173353,2121360.87861298,-1697.3333333333333,4771207
1540053816,3125.5,1737.260516493856,3018074.102168499,-205.3,3087622
1540481927,2824.818181818182,1591.3231647128289,2532309.414551653,-430.9090909090909,23244227
1540579925,2602.9166666666665,1446.5251560047743,2092435.0269546376,-7.5,40318296
1541433823,2604.1666666666665,1446.586137722463,2092611.4538507927,-342.4166666666667,44039612
1541798814,3115.0,1737.9771152213298,3020564.453033056,-135.6,6191726
1542102359,2623.4166666666665,1451.1528576139535,2105844.6161611434,-211.5,18193863
1543271024,2891.083333333333,2091.876943298213,4375949.145902677,-5654.0,5395767
1543404630,2591.0,1452.3938026533565,2109447.757985877,-374.9166666666667,33558695
154409450,2603.75,1462.0037131450426,2137454.857249892,-936.5833333333334,6431103
1544513511,2597.25,1449.2235715339154,2100248.960289518,-321.5833333333333,3855115
1544540742,3107.7,1751.8709750323087,3069051.9131606524,-251.7,35023887
1545024767,2865.6363636363635,1584.762873173195,2511473.36418816,-487.0,14023567
1545662207,3120.8,1734.3814643143792,3008079.06375729,-8.0,16853657
154613191,2588.5,1450.1733474258824,2103002.7375843893,-193.0,23115729
1546500531,2586.25,1448.9981082248946,2099595.517639323,-369.8333333333333,46718855
1546647257,3093.9,1738.1431039982194,3021141.4499765653,-250.4,5604810
1546922076,2747.818181818182,1450.2310954445552,2103170.230194315,-180.5,4557852
1547755719,2605.75,1447.6306468871137,2095634.489806804,-86.83333333333333,43882876
154787093,2598.833333333333,1444.0018898446324,2085141.4578748704,-70.16666666666667,13758814
1548235700,2609.9166666666665,1446.5306899510622,2092451.036970296,-43.25,6636975
1548788345,2615.1666666666665,1799.5399964200162,3238344.198715352,-3635.25,1018667
1549923926,2617.75,1446.6798715676002,2092882.6507988484,-378.6666666666667,28835250
1550253917,2610.833333333333,1463.9482700129247,2143144.537273835,-430.25,21834673
155043963,2606.75,1448.7382364677703,2098842.4778037453,-128.16666666666666,35854834
155056884,2602.0,1463.6167317906056,2142173.937577414,-432.0833333333333,7914663
15525330,2604.0,1460.413940479982,2132808.877548268,-599.5,3368491
1552761888,3145.6,1740.1673229434757,3028182.3118402623,-253.9,48814294
1552764843,2612.6666666666665,1457.854791994784,2125340.5945421546,-302.5,34809390
1553019029,3163.0,1734.4928214479503,3008465.347654471,-86.1,27998195
1553350259,2855.5454545454545,1581.5985500931292,2501453.9736566884,-368.0,20421269
1554283260,2635.083333333333,1614.3086590725402,2605992.446756583,-2335.9166666666665,3249711
1554735767,2638.0,1465.9678883415463,2149061.8496485725,-101.08333333333331,33799987
1555470862,2611.0,1464.5311781922774,2144851.57189726,-630.75,4707194
155632232,2600.5,1450.9722361593936,2105320.430105391,-191.0,43504737
1556454835,2600.1666666666665,1452.0462366263455,2108438.273300734,-84.08333333333333,8649346
1557541129,2862.5454545454545,1579.8571924647529,2495948.748582612,-154.8181818181818,37324668
1557614721,3132.3,1733.0476065421915,3003454.0065416195,-23.3,23711741
1557776093,2863.7272727272725,1588.1923506599946,2522354.94269492,-1118.2727272727273,8076591
1557962429,2584.6666666666665,1489.8655608162933,2219699.3893064484,-786.25,3096677
1558259403,2609.9166666666665,1459.2145710464508,2129307.1643542773,-863.9166666666666,7129641
1558445312,2825.7272727272725,1580.275481982063,2497270.598953641,-119.1818181818182,39979726
1558786314,2843.6363636363635,1581.348207645721,2500662.153824334,-367.9090909090909,17836431
1560069411,2618.25,1450.5886738046615,2104207.5005703666,-304.6666666666667,16243989
1560072843,2612.9166666666665,1457.1641815871817,2123327.452100641,-546.75,11302782
1560663307,3424.777777777778,1763.4870625227454,3109886.6196851013,-1088.8,45611222
1560889869,3120.6,1753.4809169619705,3074695.326149792,-233.3,19050364
1561308440,3139.6,1736.753281947696,3016311.962356093,-208.0,37487652
1561331479,2859.909090909091,1592.1725635976752,2535013.472273193,-501.8181818181818,23421476
1561334237,2610.75,1446.1533012923032,2091359.370838627,-97.08333333333331,39600245
1561688102,2818.181818181818,1581.735090982888,2501885.8980466453,-201.54545454545453,21339296
1561804830,2855.2727272727275,1596.4423515870546,2548628.181940805,-844.0909090909091,14951277
1562801720,2606.75,1447.716437949562,2095882.884709368,-184.16666666666663,553356
1562841966,2852.818181818182,1584.296486043636,2509995.3556902125,-1126.1818181818182,12732662
1563489982,2607.1666666666665,1461.9566983556567,2137317.3878669725,-533.5833333333334,5077028
1563807677,2842.454545454545,1579.6690589296077,2495354.3357395525,-464.7272727272728,17307295
1564588400,2882.090909090909,1566.131904109673,2452769.1410701904,-449.0,34260639
1565193330,2850.2727272727275,1584.258037133256,2509873.5282213176,-383.6363636363636,15053544
1565222536,2667.083333333333,1447.6963165024522,2095824.6248147683,-524.4166666666666,2437913
1565482774,2839.2727272727275,1578.790052929655,2492578.031229623,-289.90909090909093,17122547
1565589764,2598.5,1465.2174730771733,2146862.2434106567,-192.66666666666663,31327092
1565591534,2611.333333333333,1446.5961663375292,2092640.4684624367,-264.0833333333333,39321096
156595138,2629.6666666666665,1477.99284822119,2184462.859392985,-306.0833333333333,29941340
1566132188,2601.25,1450.054752222942,2102658.784444337,-87.0,42892096
1566373795,3554.4444444444443,1993.3006965808167,3973247.666989572,-477.22222222222223,44640112
1566722014,2624.583333333333,1459.3953273137931,2129834.7213853337,-432.1666666666667,9595950
1566801415,2643.1666666666665,1448.7264359404155,2098808.286192619,-512.6666666666666,28336739
1566899404,2619.9166666666665,1454.3353032256066,2115091.174208317,-459.1666666666667,7843656
1567108572,2603.333333333333,1463.9176788864877,2143054.970556401,-514.6666666666666,30172502
1567124119,2750.818181818182,2399.807464483132,5759075.866588957,-14132.083333333334,2809328
1567324269,2839.454545454545,1595.2821039586497,2544924.991210736,-450.8181818181818,21741464
1567718314,2857.7272727272725,1586.4603923996222,2516856.576652763,-641.6363636363636,11998722
1567721120,2647.9166666666665,1866.4375703892008,3483589.2041603425,-3788.5,1075479
15685360,3499.555555555556,1931.00502467374,3728780.4053152287,-179.55555555555554,897628
1570560259,2630.0,1456.803543511591,2122276.564387928,-36.25,8505976
1571332963,3132.2,1734.3219651302586,3007872.6787332823,-53.2,19261035
