time_to_eruption,volcan_id,media_sensor__median,media_sensor__maximum,media_sensor__minimum
10807435,1425732038,2578.25,5668.25,-363.25
33460236,1426693444,2588.583333333333,5465.727272727273,-269.5
10786024,1427234962,2610.333333333333,5693.090909090909,-316.75
403177,1427376683,2561.1666666666665,5409.833333333333,-246.0
10335161,1428662973,2591.1666666666665,5515.75,-295.8333333333333
40151737,1429720483,2595.25,5437.166666666667,-183.25
20523622,1429986546,3071.2,6237.5,-81.0
20881636,143072526,2583.333333333333,5279.916666666667,-162.0
14924746,1432155265,3117.0,6449.3,-126.0
21308936,1432170310,2816.2727272727275,6355.6,-198.72727272727272
19525390,1432222552,2583.333333333333,5971.5,-504.3333333333333
4606707,1432725171,2589.583333333333,6725.25,-1473.25
16796215,1434612372,2644.4166666666665,5632.75,-104.5
6100013,1434896619,2619.0,5242.0,-172.33333333333334
45132336,1434967441,2825.5454545454545,6272.5,-163.8181818181818
16850801,1435604135,2599.833333333333,5315.916666666667,-175.58333333333334
10860069,1435710094,2604.0,5581.727272727273,-546.4166666666666
9420852,1436148540,2593.4166666666665,5703.666666666667,-634.4166666666666
31395864,1437169630,2810.7272727272725,6880.7,-489.3636363636364
35456519,1437432319,3114.8,6307.7,-91.1
28760497,1437553540,3098.0,6280.8,-27.4
14350533,1437660399,2627.833333333333,6024.75,-627.4166666666666
15434735,1437708188,2598.5,5596.916666666667,-411.5833333333333
24378488,1437790674,2594.6666666666665,5556.5,-335.4166666666667
2167660,1438275988,2819.181818181818,6044.909090909091,-1987.090909090909
16063958,1438676404,2775.75,6164.909090909091,-350.1818181818182
5641911,1439362849,2582.75,5272.25,-108.33333333333331
28939203,1439683436,2802.7272727272725,6124.272727272727,-632.2727272727273
5591376,1439873054,2784.2727272727275,6198.909090909091,-398.8181818181818
2717940,1440363043,2628.7272727272725,5330.666666666667,-215.41666666666663
31409684,1440716735,2576.1666666666665,5618.909090909091,-319.3333333333333
42529735,1440719862,3118.7,6506.5,-379.0
40932627,1440782876,3100.5,6305.2,-244.2
23733443,1441988574,2611.333333333333,5507.333333333333,-150.41666666666666
915841,1442464431,2590.4166666666665,12649.916666666666,-8198.0
22373031,1442958573,2575.5,5885.416666666667,-400.75
13731766,1443158011,2583.1666666666665,18787.83333333333,-18331.58333333333
6231680,1443160198,2560.1666666666665,6412.75,-780.0833333333334
18176545,1443481225,2621.5,5375.916666666667,-117.9090909090909
38377880,1443500291,2850.5454545454545,6305.454545454545,-649.2727272727273
36076144,1443519091,2585.6666666666665,5525.272727272727,-293.5
29678857,1444160100,3097.5,6292.6,-59.4
16731032,1444262099,2601.6666666666665,5890.454545454545,-272.8333333333333
4208909,1444387622,2592.1666666666665,5411.75,-147.41666666666666
4090379,144439544,3091.0,6459.8,-231.6
39647597,144472636,2814.090909090909,6129.0,-162.63636363636363
30231086,1444957178,2617.333333333333,5819.666666666667,-488.9166666666667
10895893,1445132059,2819.909090909091,5807.181818181818,-155.27272727272728
32420785,144524710,2612.833333333333,5539.916666666667,-258.0833333333333
4676490,1445652932,2596.583333333333,5432.916666666667,-383.1666666666667
4134295,1445824208,2588.0,5623.166666666667,-308.0833333333333
46038908,1446284136,3373.777777777778,7043.888888888889,-783.9
43171913,1446664944,2580.583333333333,5354.083333333333,-157.75
31724961,1447237480,2579.5,5367.083333333333,-155.16666666666666
27752916,1447263565,2585.4166666666665,5219.666666666667,-24.83333333333333
41005408,1447502349,2835.3636363636365,5844.545454545455,-289.54545454545456
21542756,1448402324,2814.7272727272725,5750.272727272727,-268.54545454545456
35057010,1449261406,2589.9166666666665,5669.916666666667,-363.45454545454544
47591939,1449852524,2551.6666666666665,5240.583333333333,-10.083333333333334
43056319,1450261744,3139.9,6852.2,-1312.2
21435141,1450513592,2577.1666666666665,6367.090909090909,-595.6666666666666
14198322,1451062875,2576.5,5213.75,-26.83333333333333
42413592,1451204584,2607.1666666666665,5416.666666666667,-294.25
19526120,1451279123,2805.818181818182,6103.727272727273,-423.54545454545456
14092572,1451955122,2819.0,6024.181818181818,-313.8181818181818
10898069,1453766944,2574.9166666666665,5251.333333333333,-134.83333333333334
24265888,1454051706,2572.583333333333,5662.75,-489.9166666666667
9211332,1455109840,2613.583333333333,5291.0,-217.9090909090909
24076806,1455221961,2847.181818181818,6176.181818181818,-892.4545454545455
11239673,1455373409,2592.5,5474.416666666667,-355.1666666666667
7011219,1455809756,3101.2,6383.1,-273.2
11002440,1456047002,2586.333333333333,5659.166666666667,-373.3333333333333
12427748,1456852927,2583.5,5353.916666666667,-4.666666666666667
6348984,1458614920,2560.4166666666665,5321.333333333333,-150.58333333333334
34313687,1459085269,2621.9166666666665,5394.583333333333,-145.83333333333334
9988879,1459680684,2577.5,5467.333333333333,-82.16666666666667
7898224,1460750672,2628.5,5573.083333333333,-937.0833333333334
26020235,1460923158,2624.75,5655.909090909091,-160.5
28579888,1461290290,2590.1666666666665,5410.833333333333,-115.91666666666669
25063740,1461319494,2586.5,5618.833333333333,-252.41666666666663
26105778,1461450381,2802.6363636363635,6000.818181818182,-586.0909090909091
44016928,1461706190,3438.555555555556,7740.875,-496.77777777777777
42484145,1462046575,3085.9,6415.6,-177.9
23565097,146209214,2865.0,6267.454545454545,-282.90909090909093
6739164,1462188075,3114.2,6457.2,-290.1
13736452,1462667376,3104.6,6351.3,-34.3
36949693,1462800416,3103.4,6374.8,-243.9
22673729,1463782910,2515.0,5282.75,-90.0
27591482,1463836548,2819.181818181818,5961.818181818182,-299.6363636363636
22766952,146420447,2572.6666666666665,5685.727272727273,-239.41666666666663
133215,1466017476,2639.5,14086.416666666666,-9723.166666666666
35784097,1466051838,2569.25,5476.583333333333,-368.5
1744568,1466563606,2594.0,5587.583333333333,-315.5833333333333
17735202,1466604072,2584.75,5610.5,-470.0
30058084,1467444506,2574.1666666666665,5775.0,-401.0
36605564,1468181012,2608.5,5295.666666666667,-131.75
36474948,1468312828,3104.5,6668.7,-281.1
15964982,14685760,2594.583333333333,5603.416666666667,-351.75
35461196,1469153943,2551.9166666666665,5479.75,-259.9166666666667
47072066,1469190191,3441.222222222222,6607.7,-199.4
1580085,1469260621,2599.083333333333,5463.333333333333,-2505.333333333333
39065251,1469324627,2583.75,5288.25,-158.66666666666666
42623394,1469540533,3101.9,6273.4,-44.3
20609079,1469602035,2597.083333333333,5439.25,-453.4166666666667
21948641,1469935552,2828.5454545454545,5831.909090909091,-183.54545454545453
375939,1470369862,2570.6666666666665,5536.25,-799.6666666666666
34488802,147102860,2592.4166666666665,5519.25,-338.6666666666667
45447176,147128247,2581.1666666666665,5348.25,-143.16666666666666
15559380,147205244,2574.75,5330.333333333333,-123.91666666666669
15936234,1472087348,2634.083333333333,5438.333333333333,-434.0
13325770,1472473932,3113.0,6377.6,-92.5
35627380,147392583,3113.3,6663.3,-572.4
46445468,1474141102,2567.583333333333,5288.333333333333,-186.0833333333333
32893033,1476041037,2818.090909090909,5830.181818181818,-224.9090909090909
40368173,1476171977,3092.3,6342.5,-131.3
32019118,1476309575,2818.5454545454545,7828.454545454545,-698.2727272727273
6938746,1476322553,3102.9,6485.6,-262.3
9354712,1477015307,2591.083333333333,5559.916666666667,-498.6666666666667
35205907,1477395136,2558.0,5403.166666666667,-523.1666666666666
42827325,1477663242,2609.5,5762.818181818182,-69.33333333333333
3279380,1477839540,2602.333333333333,5999.0,-693.3333333333334
44424042,1478302828,2807.3636363636365,6435.9,-422.8181818181818
46700150,1478564166,2487.833333333333,5333.916666666667,-536.8333333333334
22186334,1478840230,2598.4166666666665,5819.727272727273,-234.75
19890356,1479213552,3106.8,6388.7,-182.6
28784972,1479278577,2602.083333333333,5169.5,-352.9166666666667
39868830,1479710173,2826.2727272727275,5843.0,-149.63636363636363
46826489,1480698713,2826.7272727272725,5924.090909090909,-280.27272727272725
30238743,1482496421,3064.3,6308.3,-88.9
1451166,1482862649,2578.25,5955.75,-657.75
42433489,1483578286,2592.6666666666665,5338.083333333333,-452.0833333333333
13959549,1484098101,2579.5,5466.166666666667,-199.3333333333333
26680696,1484819245,2591.6666666666665,5301.416666666667,-71.33333333333333
6211187,1484856965,2825.909090909091,5939.545454545455,-1009.5454545454544
30707519,1485671228,2595.4166666666665,5956.0,-337.0
15199839,148576934,3105.0,6314.7,-107.3
3546541,148601568,2587.083333333333,5619.833333333333,-540.1666666666666
29429529,1486075932,2871.909090909091,6268.636363636364,-399.54545454545456
7168170,1486142922,2834.0,6172.3,-269.45454545454544
29792022,148632090,3125.8,6420.7,-55.8
22632266,1486489212,2600.1666666666665,5916.75,2.25
5813305,1486668961,2591.4166666666665,5398.5,-115.08333333333331
30940343,1486929834,2593.6666666666665,5201.5,-68.16666666666667
14824487,14879891,2602.583333333333,5325.833333333333,13.583333333333334
3861471,148815721,2593.9166666666665,5351.5,-249.0
22938880,1488245608,2599.583333333333,5332.5,-327.9166666666667
6438207,1488662239,2584.75,5985.416666666667,-347.8333333333333
25189906,1488959516,2640.583333333333,5313.916666666667,-76.75
41966473,1489598665,2602.333333333333,5472.5,-367.1666666666667
21564667,1489646598,2600.4166666666665,5862.083333333333,-581.0
35212924,1489953884,3121.6,6773.6,-587.4
13735390,1490325704,2598.25,5908.636363636364,-445.75
16962783,1490656252,2602.583333333333,5414.25,-688.9166666666666
38545192,1492219470,2837.2727272727275,6111.4,-624.6363636363636
2423197,1493034353,2594.6666666666665,5991.75,-712.25
10657648,1493166217,3113.2,6376.3,-62.4
12884793,1493424939,2581.5,5725.416666666667,-885.25
14234492,1493638592,3106.4,6333.2,-35.1
10464765,149374383,2604.5,5644.666666666667,-330.1666666666667
2489700,1493932041,3119.0,6522.555555555556,-121.0
24123419,1494607307,2839.5454545454545,6167.363636363636,-637.7272727272727
136062,1494708577,2608.6666666666665,5762.666666666667,-673.0
22488904,1495126611,3118.0,6270.6,-52.9
14745733,1495345557,2613.6666666666665,5457.333333333333,-299.0
22567256,1495482792,2597.9166666666665,5230.166666666667,-191.41666666666663
7373935,1497265174,2833.6363636363635,6690.4,-328.45454545454544
24753808,1497445622,2822.909090909091,5949.272727272727,-176.36363636363637
19970120,1497846794,3095.8,6709.4,-421.0
35893801,1499144685,2580.75,5278.083333333333,-277.5833333333333
3554073,1499296427,2611.9166666666665,6366.583333333333,-3366.4166666666665
39681106,1499681561,3127.6,6240.7,-68.1
19135477,150069740,2592.0,5288.666666666667,-18.58333333333333
32993239,1502052925,2579.5,5689.583333333333,-457.3333333333333
44052487,1502208709,2586.9166666666665,5663.25,-649.75
29287011,1502376061,2871.5454545454545,6065.0,-687.8181818181819
3620769,1502408473,3119.5,6288.1,-168.9
30153412,1502692763,3126.0,6270.2,-206.9
47299314,1502945599,3115.7,6710.2,-172.6
24925604,1503670205,2603.25,5651.916666666667,-242.0
45865779,1503780649,3464.0,7194.666666666667,-279.6666666666667
43575632,15038768,3101.0,6786.2,-598.8
33865424,1504876934,2598.1666666666665,5292.416666666667,-237.5833333333333
26882507,1504911882,2808.0,6125.0,-742.1818181818181
14501487,1505089359,2588.5,5346.75,-118.66666666666669
34114646,1505556122,2827.818181818182,5860.909090909091,-135.36363636363637
4652590,150565400,2848.6363636363635,6395.181818181818,-376.6363636363636
23128902,1505680768,2869.0,6451.0,-693.9090909090909
44264175,1505762469,2833.181818181818,6384.090909090909,-287.45454545454544
29061205,1506120842,2814.6363636363635,6501.090909090909,-555.6363636363636
36342043,1506387394,3123.4,6271.4,15.9
21438625,150692731,2586.6666666666665,5165.666666666667,-153.83333333333334
20318432,150706632,2634.5,5558.333333333333,-648.1666666666666
24512254,1507583987,3107.3,6269.6,18.4
6380712,1507603213,2726.7272727272725,5871.909090909091,-189.5
46809546,1508036805,3388.222222222222,7107.777777777777,-612.7
43270110,1508291375,2611.583333333333,5500.166666666667,-199.91666666666663
8406552,1509404697,2794.909090909091,6383.363636363636,-516.1818181818181
44475340,150962494,2615.083333333333,5308.5,-137.58333333333334
39335751,1509748401,2793.909090909091,6385.454545454545,-950.2727272727273
6734062,1509795330,2917.333333333333,5242.909090909091,-3022.833333333333
15793438,1510713124,3125.2,6242.6,-74.4
27844763,1510886295,2831.3636363636365,6436.545454545455,-757.0
20577957,1510912952,2834.909090909091,5798.636363636364,-250.45454545454547
18847373,151107051,3119.7,6283.2,-466.3
3556007,1511476858,2606.333333333333,7970.090909090909,-1602.0
45396686,151157022,2601.6666666666665,5248.833333333333,-307.25
22207744,1511802934,2833.181818181818,5884.818181818182,-89.45454545454545
21463592,15118652,2840.6363636363635,5796.272727272727,-250.63636363636363
14280956,1511969211,2610.9166666666665,5842.083333333333,-510.25
32498371,151240150,2605.6666666666665,5710.083333333333,-370.1666666666667
30924206,1512562688,2853.090909090909,6036.181818181818,-675.0
14285865,1512687161,2607.25,5346.666666666667,-452.4166666666667
16730143,1513196726,2829.818181818182,5896.636363636364,-209.72727272727272
5374368,1513209651,2613.75,6281.916666666667,-1258.0
24726843,151326352,2818.454545454545,6026.909090909091,-504.45454545454544
40479702,1514030702,2827.2727272727275,5806.363636363636,-216.9090909090909
33064100,1514632329,2596.583333333333,5476.583333333333,-262.4166666666667
46104122,1514701930,2588.0,5258.666666666667,-90.0
798266,1515347392,2554.6666666666665,14079.5,-8461.666666666666
14454962,1516882705,3119.5,6542.3,-414.2
26485390,151767499,2841.2727272727275,5952.454545454545,-198.63636363636363
11348375,1519380697,2913.818181818182,6505.9,-272.1
23616514,1519401781,2833.181818181818,5895.727272727273,-140.1818181818182
16347266,1519481245,2630.083333333333,5455.0,-298.9166666666667
36964027,1519559429,2845.0,6002.0,-927.4545454545456
23637315,152072473,2604.75,5295.333333333333,-160.0
42356586,1520759814,3129.0,6574.8,-338.3
31885285,152111866,3133.6,6307.3,-106.8
33442299,1521233834,2855.3636363636365,8877.636363636364,-186.63636363636363
41837024,1522261632,2592.25,5981.090909090909,-263.1666666666667
44378225,1522314619,2596.083333333333,5365.166666666667,-217.0
40031279,1522883469,2599.5,5960.0,-456.9166666666667
23435466,1523753816,2588.6666666666665,5248.916666666667,-35.25
21277258,1523983812,2818.818181818182,6210.363636363636,-537.6363636363636
15332460,1524599064,2851.7272727272725,6289.454545454545,-538.1818181818181
40131851,1524808856,2619.833333333333,8307.75,-5121.916666666667
6902635,1524814836,2624.6666666666665,5506.25,-502.75
45829647,1525509255,2590.6666666666665,5367.583333333333,-192.5833333333333
15927953,1525760982,2843.2727272727275,6012.909090909091,-311.90909090909093
9020535,1526747205,2616.25,5578.833333333333,-304.0
28656405,1527528712,3137.7,6633.6,-248.1
27402066,1527530975,2812.181818181818,5884.181818181818,-385.7272727272728
2776328,152867048,2626.0,11006.818181818182,-4995.75
4680643,1529424839,2765.833333333333,5659.0,-155.5
166202,153007144,2606.9166666666665,5459.583333333333,-135.91666666666666
28319087,1530092377,3129.7,6318.9,-16.7
14953366,1530348286,2611.0,5404.416666666667,-219.16666666666663
42170312,1532608723,2619.833333333333,5823.583333333333,-247.66666666666663
18519672,1532720435,2835.090909090909,6128.2,-125.1818181818182
36235123,1533236910,3128.2,6232.7,62.7
11751949,1533408168,2607.4166666666665,5921.416666666667,-577.1666666666666
20377606,1533439228,2704.75,5430.75,-186.0
2866720,1533558667,2593.75,6211.333333333333,-322.5833333333333
30953175,1533625076,2850.181818181818,5879.0,-89.36363636363636
46523483,1533843141,2580.75,5347.666666666667,-90.41666666666669
11954381,1534028825,2608.25,5665.916666666667,-488.3333333333333
1860894,1534568373,2609.5,5599.166666666667,-354.1666666666667
32387210,1534853725,2586.0,6034.166666666667,-824.5833333333334
84390,1534910358,2620.4166666666665,5366.75,-872.75
35279453,1536905602,3097.2,6303.4,-39.0
31723886,1537170513,2835.5454545454545,5696.181818181818,-151.8181818181818
2238042,1537199208,3469.111111111112,7284.666666666667,-184.44444444444449
12485751,1537645954,2833.181818181818,5947.272727272727,-258.54545454545456
41038586,1537766774,2714.083333333333,6086.454545454545,-644.25
12653097,1537869655,2657.5,5502.666666666667,-362.6666666666667
4771207,1539005013,2616.9166666666665,5674.5,-1697.3333333333333
3087622,1540053816,3125.5,6601.1,-205.3
23244227,1540481927,2824.818181818182,6419.909090909091,-430.9090909090909
40318296,1540579925,2602.9166666666665,5322.666666666667,-7.5
44039612,1541433823,2604.1666666666665,5283.666666666667,-342.4166666666667
6191726,1541798814,3115.0,6340.7,-135.6
18193863,1542102359,2623.4166666666665,5480.25,-211.5
5395767,1543271024,2891.083333333333,6904.0,-5654.0
33558695,1543404630,2591.0,5324.666666666667,-374.9166666666667
6431103,154409450,2603.75,6211.166666666667,-936.5833333333334
3855115,1544513511,2597.25,5358.5,-321.5833333333333
35023887,1544540742,3107.7,7105.777777777777,-251.7
14023567,1545024767,2865.6363636363635,6111.090909090909,-487.0
16853657,1545662207,3120.8,6276.9,-8.0
23115729,154613191,2588.5,5317.583333333333,-193.0
46718855,1546500531,2586.25,5417.333333333333,-369.8333333333333
5604810,1546647257,3093.9,6373.4,-250.4
4557852,1546922076,2747.818181818182,5440.666666666667,-180.5
43882876,1547755719,2605.75,5266.5,-86.83333333333333
13758814,154787093,2598.833333333333,5326.0,-70.16666666666667
6636975,1548235700,2609.9166666666665,5386.25,-43.25
1018667,1548788345,2615.1666666666665,9678.0,-3635.25
28835250,1549923926,2617.75,5525.166666666667,-378.6666666666667
21834673,1550253917,2610.833333333333,5915.583333333333,-430.25
35854834,155043963,2606.75,5423.0,-128.16666666666666
7914663,155056884,2602.0,5837.833333333333,-432.0833333333333
3368491,15525330,2604.0,5892.916666666667,-599.5
48814294,1552761888,3145.6,6605.1,-253.9
34809390,1552764843,2612.6666666666665,5626.090909090909,-302.5
27998195,1553019029,3163.0,6239.7,-86.1
20421269,1553350259,2855.5454545454545,5944.181818181818,-368.0
3249711,1554283260,2635.083333333333,7461.833333333333,-2335.9166666666665
33799987,1554735767,2638.0,5703.454545454545,-101.08333333333331
4707194,1555470862,2611.0,5426.666666666667,-630.75
43504737,155632232,2600.5,5677.090909090909,-191.0
8649346,1556454835,2600.1666666666665,5445.909090909091,-84.08333333333333
37324668,1557541129,2862.5454545454545,5993.090909090909,-154.8181818181818
23711741,1557614721,3132.3,6232.9,-23.3
8076591,1557776093,2863.7272727272725,6284.181818181818,-1118.2727272727273
3096677,1557962429,2584.6666666666665,6148.083333333333,-786.25
7129641,1558259403,2609.9166666666665,6876.5,-863.9166666666666
39979726,1558445312,2825.7272727272725,5930.909090909091,-119.1818181818182
17836431,1558786314,2843.6363636363635,6030.0,-367.9090909090909
16243989,1560069411,2618.25,5752.833333333333,-304.6666666666667
11302782,1560072843,2612.9166666666665,5769.5,-546.75
45611222,1560663307,3424.777777777778,6475.4,-1088.8
19050364,1560889869,3120.6,6669.3,-233.3
37487652,1561308440,3139.6,6533.1,-208.0
23421476,1561331479,2859.909090909091,6330.272727272727,-501.8181818181818
39600245,1561334237,2610.75,5389.0,-97.08333333333331
21339296,1561688102,2818.181818181818,5961.818181818182,-201.54545454545453
14951277,1561804830,2855.2727272727275,6960.909090909091,-844.0909090909091
553356,1562801720,2606.75,5565.166666666667,-184.16666666666663
12732662,1562841966,2852.818181818182,5964.818181818182,-1126.1818181818182
5077028,1563489982,2607.1666666666665,5811.166666666667,-533.5833333333334
17307295,1563807677,2842.454545454545,5883.363636363636,-464.7272727272728
34260639,1564588400,2882.090909090909,6163.727272727273,-449.0
15053544,1565193330,2850.2727272727275,5920.545454545455,-383.6363636363636
2437913,1565222536,2667.083333333333,5519.333333333333,-524.4166666666666
17122547,1565482774,2839.2727272727275,5868.181818181818,-289.90909090909093
31327092,1565589764,2598.5,5618.916666666667,-192.66666666666663
39321096,1565591534,2611.333333333333,5301.166666666667,-264.0833333333333
29941340,156595138,2629.6666666666665,5650.181818181818,-306.0833333333333
42892096,1566132188,2601.25,5559.090909090909,-87.0
44640112,1566373795,3554.4444444444443,7666.555555555556,-477.22222222222223
9595950,1566722014,2624.583333333333,5564.25,-432.1666666666667
28336739,1566801415,2643.1666666666665,5457.75,-512.6666666666666
7843656,1566899404,2619.9166666666665,5728.5,-459.1666666666667
30172502,1567108572,2603.333333333333,5578.75,-514.6666666666666
2809328,1567124119,2750.818181818182,19569.090909090908,-14132.083333333334
21741464,1567324269,2839.454545454545,6744.454545454545,-450.8181818181818
11998722,1567718314,2857.7272727272725,6189.363636363636,-641.6363636363636
1075479,1567721120,2647.9166666666665,9880.333333333334,-3788.5
897628,15685360,3499.555555555556,7166.222222222223,-179.55555555555554
8505976,1570560259,2630.0,5350.0,-36.25
19261035,1571332963,3132.2,6638.5,-53.2
3924932,1571669313,2608.9166666666665,5405.916666666667,-128.08333333333334
22199411,1571909877,2590.75,5638.083333333333,-86.66666666666667
23186602,1572446006,2871.909090909091,6147.090909090909,-570.5454545454545
7467535,1573377605,3152.3,6627.6,-182.5
39351880,1573552780,2502.9166666666665,5307.583333333333,-182.41666666666663
37723879,15737284,2832.7272727272725,7031.8,-763.0
40421967,1574642598,3133.2,6297.8,-97.1
48356210,1574845881,3094.8,6496.9,-547.9
1488100,1574915383,2622.9166666666665,5716.083333333333,-484.3333333333333
43680457,1575169310,3146.4,7157.444444444444,-706.1
7153283,1575325627,2642.2727272727275,5947.818181818182,-630.9166666666666
19913985,1576289277,2606.083333333333,5395.454545454545,-168.08333333333334
31937623,1576456949,2859.6363636363635,6066.0,-534.3636363636364
26289807,1577179301,2845.909090909091,5908.909090909091,-238.0
15503970,1577203317,2875.090909090909,6483.454545454545,-665.9090909090909
11699624,1577225037,2604.25,5398.083333333333,-342.75
1162779,1577280457,2834.0,6431.636363636364,-365.09090909090907
36115175,1577367680,2657.75,5523.666666666667,-297.3333333333333
23446487,1579307701,2598.333333333333,5374.666666666667,-222.75
45212912,1580439748,2625.1666666666665,5296.25,-96.41666666666669
15658108,1580979374,2851.818181818182,6229.7,-83.27272727272727
27195585,1581516910,2855.181818181818,5923.818181818182,-264.54545454545456
47810569,1581535482,3123.0,6546.2,-269.3
31067413,158177105,2596.6666666666665,5529.416666666667,-80.0
33129711,1581973088,2615.083333333333,5434.0,-116.16666666666669
43059465,1582079735,3425.222222222222,6472.8,-362.1111111111111
17014210,1582153669,2622.1666666666665,5650.272727272727,-50.91666666666666
45386793,1582918411,2622.5,5384.0,-88.08333333333333
37301186,1582932667,2600.75,5257.25,-119.75
42853033,1583152581,3128.6,6759.2,-11.6
18740213,1583418568,2617.083333333333,5259.166666666667,-9.083333333333334
4761384,1584345184,2594.5,6552.333333333333,-336.5
23191755,1585058268,2862.6363636363635,5793.0,-64.54545454545455
43924059,1585404290,2617.333333333333,5903.75,-465.9166666666667
33792952,1586311193,2839.090909090909,5866.545454545455,-198.3636363636364
35549333,1586315342,3130.4,6408.4,20.5
3677202,1586453317,2687.4166666666665,13167.636363636364,-8168.25
34430384,1587797749,2610.0,5640.0,-442.0
29557555,158808629,2601.333333333333,5592.083333333333,-133.75
17631239,1588190171,2850.818181818182,6507.454545454545,-495.7272727272728
37849965,1588195813,2620.25,6039.909090909091,-168.16666666666666
47023706,1588345140,3138.1,5925.0,-358.9
40964478,1588977747,2635.9166666666665,5375.083333333333,-144.58333333333334
11101526,1589908307,2632.75,7104.75,-414.4166666666667
11178677,1590373443,2640.833333333333,5706.333333333333,-917.75
38921139,1590661832,2886.181818181818,6047.818181818182,-561.0909090909091
29100267,159071987,3137.7,6313.3,-44.6
15129281,1591530518,2866.0,6052.909090909091,-653.1818181818181
11236488,1591648528,2640.6666666666665,5778.727272727273,-440.75
4023328,1591838239,2606.083333333333,5281.5,-294.5833333333333
8955616,159254576,2616.5,5708.916666666667,-424.6666666666667
34021266,1592618501,2857.454545454545,6005.272727272727,-256.54545454545456
12470895,1592733007,2618.083333333333,5856.0,-336.8333333333333
92212,1593620672,2644.1666666666665,5538.333333333333,-872.9166666666666
21842527,1593819793,2616.333333333333,5168.333333333333,30.0
22446674,1593881532,2610.5,5188.083333333333,20.166666666666668
13610270,1596088659,2613.333333333333,5335.083333333333,-234.16666666666663
44748256,1596396273,2627.5,5414.916666666667,-264.75
17909748,1596652528,2625.583333333333,5843.909090909091,-1185.6666666666667
18532567,1596656076,3148.2,6762.4,-7.8
36415836,1597120941,3134.6,6240.4,-36.7
12440931,1597167581,2606.4166666666665,5701.583333333333,-522.5
27027444,1598027075,3137.5,6241.7,-40.8
11717197,1598529424,3132.8,6449.4,-106.6
35088970,1598579219,2632.833333333333,5385.75,-429.4166666666667
41015356,1598867065,2848.818181818182,5948.0,-55.45454545454545
38141110,1599567355,2639.333333333333,5909.545454545455,-292.3333333333333
21008806,159994029,2636.833333333333,5672.75,-854.5833333333334
14209513,1600768087,2617.083333333333,5775.25,-176.58333333333334
32627171,1600911148,2855.7272727272725,5799.0,-124.63636363636364
20942820,1601879671,2620.1666666666665,5202.416666666667,24.916666666666668
9231682,1602353393,3153.9,6855.555555555556,-107.1
15589508,1602806318,2871.181818181818,5871.363636363636,-306.90909090909093
15546942,160311230,3140.8,6258.6,-344.1
38499829,1603113637,2640.1666666666665,5502.0,-469.4166666666667
2462591,1603169207,2615.0,7542.583333333333,-2203.833333333333
9897586,1603965113,2612.9166666666665,5398.833333333333,-93.58333333333331
33152712,1604029643,2626.9166666666665,5411.916666666667,-134.41666666666666
42841445,1604854130,2638.6363636363635,5483.666666666667,-103.75
42927212,1605937406,2855.2727272727275,5856.909090909091,-282.6363636363636
8725650,1606293873,2627.0,6018.5,-308.8333333333333
46800799,1606405966,2592.4166666666665,5402.25,-78.0
28872284,1606687852,2878.909090909091,6679.454545454545,-963.7
22353001,1606727044,2845.3636363636365,5887.818181818182,-499.0
10961770,1606986046,2623.1666666666665,5420.833333333333,17.583333333333332
20010776,1607261076,3144.7,6684.0,52.2
22386000,1607344773,2849.5454545454545,5829.545454545455,-345.54545454545456
30519001,1607574370,3136.8,6300.4,-150.1
22603280,1607704106,2594.833333333333,5214.666666666667,-190.16666666666663
11457189,1607992811,2864.3636363636365,5877.0,-431.8181818181818
48066217,1609083406,3799.0,8277.125,-350.125
23863150,1610320452,2855.0,6184.636363636364,-572.2727272727273
7769815,1610438119,2632.083333333333,5564.818181818182,-61.18181818181818
19540114,1610557757,2642.583333333333,5762.181818181818,-232.75
24348001,1612658867,2629.1666666666665,5648.333333333333,-345.4166666666667
22569779,161359660,2867.5454545454545,5867.272727272727,-172.45454545454547
6994788,1613919491,2632.1666666666665,6133.5,-625.8333333333334
30911070,1615291178,3118.4,6446.0,-144.7
32624185,1615710791,2874.818181818182,7122.6,-479.3636363636364
32634347,1616052461,2847.6363636363635,5889.636363636364,-238.0909090909091
36216466,1617137408,2851.6363636363635,6005.272727272727,-209.1818181818182
30672526,161824206,2613.9166666666665,5242.166666666667,-239.91666666666663
27463006,1618611548,2639.5454545454545,6050.666666666667,-113.72727272727272
38888905,1618642010,2624.583333333333,5281.416666666667,-98.5
42081096,1618681992,3120.1,7226.2,-194.0
27878416,1619054199,2612.4166666666665,5223.416666666667,26.83333333333333
4726351,161907109,2608.9166666666665,5641.833333333333,-59.583333333333336
30683682,1619573441,3155.0,6370.1,-134.6
39156639,1619708381,2860.909090909091,6157.909090909091,-698.5454545454545
824011,162096643,2617.6666666666665,5641.333333333333,-450.9166666666667
46580693,1621292754,2624.0,5439.833333333333,-92.91666666666669
25343916,1621317326,2876.090909090909,6152.181818181818,-444.7272727272728
24880388,1621736580,2626.6666666666665,5360.0,-50.91666666666666
47013253,1622409915,3438.5,6689.0,-98.5
31201502,1622505642,2620.4166666666665,5219.583333333333,-73.75
20559079,1622538307,3139.8,6333.3,-150.9
22494834,1622981665,2615.083333333333,5251.083333333333,-107.58333333333331
18123051,1623384046,2829.090909090909,5876.909090909091,-185.8181818181818
14026863,1623655934,2767.9166666666665,18261.36363636364,-10047.833333333334
24185298,1623980475,2885.3636363636365,6265.272727272727,-500.3636363636364
