volcan_id,time_to_eruption,media_sensor__length,media_sensor__standard_deviation,media_sensor__root_mean_square,media_sensor__maximum
1317400348,6689322,60001.0,1481.6491818085658,2957.06615327302,6834.25
1317554940,28574695,60001.0,1602.9391065001687,3217.56150032723,6153.181818181818
1318204178,7490208,60001.0,1591.3122237256964,3217.0110855187786,5974.454545454545
1319370888,12643422,60001.0,1583.1871047606742,3212.79855941607,5904.545454545455
1319378846,16428564,60001.0,1578.4831191618505,3210.198974924433,5829.0
1319864887,21340440,60001.0,1466.3241489406346,2952.449407485395,5267.916666666667
1319975881,24706665,60001.0,1581.461608558139,3206.9090103759363,5823.727272727273
1320010275,18647241,60001.0,1453.2231446866183,2945.099838725728,5434.0
1320483504,9538722,60001.0,1480.1424316637915,2980.782829377792,5494.416666666667
1320498730,14917233,60001.0,1450.183458533676,2941.0146897305817,5578.416666666667
132258958,41136804,60001.0,2138.59455443466,3613.7880241765497,6566.5
1323724621,47861879,60001.0,1737.46948427285,3529.666866776121,6378.6
1324741890,25208019,60001.0,1586.844074039931,3213.5593064515056,6804.818181818182
1324761660,6732691,60001.0,1460.645690401629,2949.0765438086005,6731.583333333333
132489921,25110667,60001.0,1449.8707201521984,2945.37067075785,5416.416666666667
1326488338,17054143,60001.0,1593.573128872561,3216.584820580163,6416.818181818182
1326617744,8102386,60001.0,1492.3781548037057,2997.610516297976,6214.8
1326807935,42231910,60001.0,1455.705583277961,2952.473702025733,5492.333333333333
1327115949,41874131,60001.0,1447.219125343543,2941.320707160853,5182.416666666667
132764109,26857087,60001.0,1600.3255982767846,3219.450641870118,6572.909090909091
1328234349,38426977,60001.0,1735.400380385805,3530.8719513629894,6374.4
1328518626,24795441,60001.0,1733.8117379163848,3529.555293971742,6190.6
1328943551,44592312,60001.0,1773.775257155685,3530.4564229959938,7030.222222222223
1328956322,6482513,60001.0,1462.7823588527592,2957.786141069522,5821.75
1329020649,13688423,60001.0,1462.6848647470797,2965.4435994057394,5672.416666666667
1329220620,27605672,60001.0,1445.4323403281694,2942.139120367605,5610.583333333333
1329263976,38723640,60001.0,1579.9248589100475,3213.177512760651,5659.363636363636
132927805,41008548,60001.0,1452.2504130316097,2944.859637128772,5916.25
1329905008,15808421,60001.0,1582.8188338554976,3216.722471500289,6087.545454545455
1330823364,28588026,60001.0,1447.9582554758629,2946.316804012144,5364.5
1331551006,21816852,60001.0,1448.6865652969486,2944.78406100374,5328.5
1332087486,20651770,60001.0,1448.7032135342838,2943.506338936922,5257.083333333333
1332361740,23715961,60001.0,1593.0702631531578,3214.300840349777,6095.909090909091
1332574136,20035967,60001.0,1743.489150585874,3533.1718439290057,6739.7
1332634054,3377905,60001.0,2016.271399803348,3268.0274547381,16732.583333333332
1333272006,37934056,60001.0,1449.7116817311307,2944.21828455016,5361.166666666667
1333853572,43678790,60001.0,1451.9666225087112,2947.251700077912,5516.75
1334508596,35144376,60001.0,1579.3840817321309,3212.6305463885506,5941.909090909091
1334588229,21420262,60001.0,1734.407373466952,3533.2509215960613,6162.1
1335503667,19185737,60001.0,1734.6064119581897,3532.2967511644406,6234.4
1336077563,4103293,60001.0,1448.1579694026625,2945.0435852846404,5522.333333333333
1336134836,37476518,60001.0,1447.4077286436886,2943.0187771776486,5312.916666666667
133629750,20370086,60001.0,1584.6269060413586,3212.96322477672,5949.090909090909
1336882195,37982622,60001.0,1578.5600612376852,3213.2618493458544,5691.636363636364
133763341,39982437,60001.0,1582.4848052368673,3214.7308921009444,5871.363636363636
1337708357,31616330,60001.0,1442.1031932795754,2941.9474582345506,5313.0
1338729778,43395620,60001.0,1450.5394426569642,2945.294548161944,5320.5
1338917012,15067636,60001.0,1593.80301619404,3220.23394785882,6220.181818181818
133899712,30582612,60001.0,1444.0273543435287,2943.1041981146445,5196.25
1339140243,26946321,60001.0,1734.5814714768153,3532.024869973096,6195.6
1340035112,15592075,60001.0,1595.1721669055205,3220.50636481386,6406.9
134008248,41232805,60001.0,1743.1860952759473,3540.913499201308,6668.9
1340699060,42789004,60001.0,1450.5012130595155,2947.096678311451,5601.0
1340723162,39038981,60001.0,1589.1202341243022,3218.0638445600093,8246.454545454546
1340962670,16245449,60001.0,1750.602928408258,3538.8644065785707,6707.6
1341275515,15340604,60001.0,1583.030843608051,3211.776037216936,5918.272727272727
1341530534,7556403,60001.0,1738.16547096485,3535.330876670981,6454.7
1343997378,33135705,60001.0,1460.1567162983256,2957.534290150244,5802.909090909091
1344317045,42035680,60001.0,1452.75629100207,2947.204746870522,5331.083333333333
1344426246,8561708,60001.0,1585.1095521700988,3215.683794125438,5926.0
1344705421,31508414,60001.0,1468.2949418269054,2954.881643981664,5671.0
1344839103,40144143,60001.0,1577.7465027706855,3212.717142365722,5765.090909090909
1344874727,8903315,60001.0,1458.789693764609,2952.13327953964,5638.416666666667
1344932064,18973804,60001.0,1444.3327925676736,2944.382319970668,5397.833333333333
1345496888,35887276,60001.0,1472.5726223088548,2960.883386170126,5861.083333333333
1345648815,18444695,60001.0,1734.6374738608315,3534.3795751790217,6308.5
1345892489,44789145,60001.0,1446.1601102243128,2945.813015771506,5332.083333333333
134592962,15003763,60001.0,1734.6788529646687,3533.216710864087,6320.6
1345995920,1949709,60001.0,1475.3014824905697,2967.7339355150966,5946.416666666667
1346216299,9306881,60001.0,1459.7095579078195,2955.987779621386,5449.5
1346352171,6348372,60001.0,1440.46880601144,2942.9030611164035,5336.5
1347072942,35121313,60001.0,1456.3884137244634,2957.3240432538023,5599.583333333333
1347428608,21951350,60001.0,1443.613690920039,2945.156538069333,5160.833333333333
1348064674,12120974,60001.0,1452.614742399346,2955.2807782985133,5358.25
1349173274,13887927,60001.0,1445.8357036555483,2946.2405608402178,5341.5
1349479780,25505555,60001.0,1449.781499807179,2948.011572748401,5417.5
1349973145,40216053,60001.0,1457.37839707589,2957.80880190128,5472.545454545455
1350466548,18535922,60001.0,1740.573554085246,3539.5845795914947,6630.2
1350859070,39849514,60001.0,1579.9929525095342,3214.414293819409,5765.545454545455
1350940792,14141621,60001.0,1740.5681736276244,3540.570213263854,8939.2
1351464367,8263319,60001.0,1586.2270841964937,3220.0378541157093,6099.636363636364
1351967389,20948638,60001.0,1465.5557457334205,2977.1426592350776,5901.181818181818
1352085264,3041637,60001.0,1449.442193628958,2945.783404569498,5436.666666666667
1352232540,18381816,60001.0,1745.0289352612388,3539.3174380822416,6623.8
1352696610,32845152,60001.0,1467.3715578329527,2979.3631815549047,5713.181818181818
1353979920,8801258,60001.0,1455.0222184510333,2951.4268188240794,5746.666666666667
1354460277,31084819,60001.0,1463.924562368957,2966.1116730820904,5892.181818181818
1354938804,6398749,60001.0,1478.802254274726,2989.926691655174,6502.636363636364
13555849,15087463,60001.0,1452.9452590943786,2952.707171614827,5518.583333333333
1356478673,6546782,60001.0,1737.3035953557242,3537.473010333509,6612.6
1357148161,47055965,60001.0,1449.4603840533491,2950.580535838753,5495.5
1357279829,45595367,60001.0,1444.2997701933427,2946.434373824455,5203.583333333333
1357911280,11459168,60001.0,1451.8618378578592,2952.085511894673,5451.916666666667
1357967825,13580514,60001.0,1459.026286306662,2954.763484403888,5788.583333333333
1358091136,26610575,60001.0,1448.9043482278407,2950.1591610939104,5196.916666666667
1358099181,40780386,60001.0,1736.9226145932985,3539.430530407117,6409.3
1358458285,17690649,60001.0,1455.1366695612182,2952.94155857284,5495.583333333333
1358944219,25695460,60001.0,1733.4507107009097,3536.5585682714045,6206.4
1358957614,8243677,60001.0,1451.4546600318793,2951.368723170317,5583.166666666667
1360465324,42688491,60001.0,1451.3461014138534,2950.1547767186685,5312.333333333333
1360677443,26827565,60001.0,1590.115031230027,3213.63976736639,6198.454545454545
1360677928,18420287,60001.0,1446.1297907567684,2948.2980439221,5234.0
1361656569,40908445,60001.0,1448.5376491103548,2949.323751095741,5293.75
1361703143,19865130,60001.0,1458.0055370040388,2955.35581865352,5864.0
1363015883,12186135,60001.0,1582.330955593328,3217.054117176388,5812.181818181818
1363345018,3413816,60001.0,1654.7608319954118,3254.4474593518635,7224.636363636364
1364052091,4784463,60001.0,1484.0987032297626,2968.734887403664,5848.5
1365429543,27431129,60001.0,1578.3596302377814,3217.313557180303,5905.363636363636
1366126036,2229916,60001.0,1953.3611107372328,3262.4235428523025,8682.833333333334
1366400860,39889961,60001.0,1576.567415247647,3215.396745115737,5905.818181818182
1366986013,18736764,60001.0,1453.4495227006537,2952.2422239803977,5637.583333333333
136698635,48325006,60001.0,1740.402346817565,3539.9937212351188,6259.6
1367207994,29869687,60001.0,1735.2678693625203,3538.749872125401,6707.5
1368009563,38220143,60001.0,1581.9277758694989,3221.968410222161,5740.0
1368969105,41641143,60001.0,1459.6390421225838,2957.758326313084,5543.5
1370207576,7554234,60001.0,1606.280057261907,3243.081631762456,6111.181818181818
1370726402,8434644,60001.0,1452.847451636551,2953.196033555233,5556.583333333333
1371032972,17102353,60001.0,1734.67001563171,3539.426798914562,6225.1
1371124950,19171622,60001.0,1751.5438083144495,3544.832840420343,6600.8
1372045435,34592134,60001.0,1579.3650030391293,3218.4591154467084,5765.090909090909
137275078,29576561,60001.0,1601.9243699532517,3229.5301753741187,6253.909090909091
1373364071,34801015,60001.0,1580.1631896039707,3218.837112479857,5802.727272727273
1373498251,37903667,60001.0,1734.19909545806,3540.1153512015444,6286.1
1374505946,38412886,60001.0,1462.6273935619436,2988.5062324560763,5705.636363636364
1374758095,43703135,60001.0,1448.177720177894,2950.843113184116,5303.666666666667
1375203977,30132470,60001.0,1733.5140208038586,3539.402355610537,6227.7
1375353446,25160029,60001.0,1596.7462849045344,3230.309787321076,6304.909090909091
1376247982,16912715,60001.0,1594.7462813417749,3231.204913985335,6164.181818181818
1376574453,10908952,60001.0,1588.96687497356,3225.2931960598594,5988.0
1376578175,15295691,60001.0,1592.892779772331,3233.404542879636,6222.0
137679693,29895176,60001.0,1577.3955703018512,3218.7815692555546,5809.909090909091
1377003857,46122697,60001.0,1933.363797872208,3938.737866802959,7301.111111111111
1377244339,21773796,60001.0,1736.1725282515022,3540.691620622699,6424.5
1377591970,16177786,60001.0,1748.3403423408065,3547.680708482869,6710.6
1377931300,30264400,60001.0,1444.3732239978322,2949.565741281316,5250.833333333333
1377934753,734096,60001.0,1454.9578031962424,2955.179628754849,5656.333333333333
1378201806,2765715,60001.0,1462.8539626994054,2961.6133822460333,6527.666666666667
137834515,33812616,60001.0,1465.1042717261091,2957.1027444663464,5476.25
1378538542,38916978,60001.0,1446.8351600337614,2950.282757847794,5277.25
13787554,10769645,60001.0,1458.241957641499,2960.251286238461,5588.083333333333
1378847502,20312780,60001.0,1748.6845350920282,3548.061518195706,6820.8
1379040576,29713337,60001.0,1740.230174584113,3542.0389003415544,7592.3
1379738583,13898803,60001.0,1455.9403480086082,2958.159509232352,5474.333333333333
1380340436,21127299,60001.0,1444.2291183075642,2950.603323212309,5191.583333333333
138039480,11132012,60001.0,1735.0189038990902,3540.180459253539,6316.9
1380998187,5902021,60001.0,1469.1571294505443,2970.414585434683,5836.25
13810270,1912197,60001.0,1455.4468927737355,2955.71531082182,5483.25
138147248,31546077,60001.0,1469.682509501748,2962.8952454524183,5584.666666666667
1381523950,34099418,60001.0,1464.2805272254045,2957.446208194326,5735.916666666667
1381856680,28256064,60001.0,1445.0358107993486,2951.5255735042724,5269.833333333333
1382431979,15354872,60001.0,1578.9401789651529,3219.8959210442254,5777.090909090909
1382546481,11784448,60001.0,1585.2753364283687,3222.6654723417023,6065.727272727273
1383888094,36932516,60001.0,1450.0781760237933,2956.3839996111,5327.333333333333
1384601116,38995568,60001.0,1604.9101152558028,3247.1130716726934,6390.1
1385372778,8669960,60001.0,1573.315014473833,3204.5843100616125,5917.363636363636
1385520858,4999232,60001.0,1588.7493374545452,3227.9583785175523,5809.181818181818
1385743153,20709054,60001.0,1455.341397964572,2961.8505281760563,5435.416666666667
1386110645,43110496,60001.0,1733.5821468376648,3541.8110128628387,6216.8
1386901660,33926568,60001.0,1578.6692522685455,3220.2137673723514,5829.181818181818
1387300995,46003438,60001.0,1932.139701161844,3938.256477597117,7019.555555555556
1387473393,2718025,60001.0,1467.9307758135287,2961.951217262465,5388.833333333333
1387843214,1261712,60001.0,1449.7941688355554,2954.3818500734133,5763.416666666667
1387912675,24937333,60001.0,1602.234774261327,3232.827392228003,5950.454545454545
1387922773,41496513,60001.0,1468.954714941466,2984.766106410012,5993.909090909091
1388662654,30597955,60001.0,1596.557839256226,3233.810851119159,6119.181818181818
1389436963,34450674,60001.0,1444.70932984842,2951.1996943407835,5346.333333333333
1389468202,22384248,60001.0,1443.6392995910658,2951.719492877656,5275.583333333333
1392432372,18824774,60001.0,1464.803306977928,2966.7167326008066,5862.833333333333
1392504290,38239386,60001.0,1444.7511022482704,2951.99793524046,5216.583333333333
139264857,43543813,60001.0,1451.4447509739205,2955.742173905183,5506.75
1393018175,11272680,60001.0,1584.9359331569365,3223.1158580650604,6139.636363636364
1393369578,46201700,60001.0,1449.6461054309211,2958.1637982588154,5281.916666666667
1393728805,41029727,60001.0,1736.220194830141,3545.349495546277,6361.4
1393743223,5350801,60001.0,1432.6144030660837,2950.2466949628765,5244.666666666667
1396043556,13619864,60001.0,1738.6701498173943,3546.4733228446594,6472.0
139656908,46573581,60001.0,1584.349051082104,3224.0862578390133,5830.454545454545
1396760068,13249370,60001.0,1735.9642459612278,3545.253911977438,6408.7
1397337085,5270014,60001.0,1463.882645702451,2975.682518370684,5812.916666666667
1397536621,2037576,60001.0,1460.497653147697,2964.0779868679406,6086.083333333333
1397959564,36605764,60001.0,1444.4345963671608,2952.366360443215,5155.083333333333
1398442640,26375282,60001.0,1577.9232077715053,3222.588171312639,5843.727272727273
1398925521,2560059,60001.0,4353.243418179623,5167.654439258211,18771.272727272728
1399092321,37319446,60001.0,1766.8562487458269,3585.446251550094,6587.2
1399150490,35128031,60001.0,1757.4365547902785,3558.442735473584,6766.7
139925492,25365883,60001.0,1603.3224045406266,3236.1790585859417,6370.909090909091
1400253000,22532237,60001.0,1462.688116086346,2983.0672969778743,5570.181818181818
140031872,35885461,60001.0,1456.2474424470786,2967.675324627841,5380.916666666667
1400727315,813638,60001.0,3851.354801240471,4615.09933344193,16525.0
1400929225,26164471,60001.0,1588.2053107320642,3224.504231696029,6087.090909090909
1402556914,30557691,60001.0,1464.6350257574152,2968.558636877909,5627.666666666667
1402674973,33173375,60001.0,1573.4144400827,3220.7251170394125,5974.727272727273
1402914692,38111536,60001.0,1733.6016582475647,3545.081617553313,6250.1
1403005697,35260256,60001.0,1450.1102329194475,2954.6577108098368,5468.416666666667
1403222059,39554239,60001.0,1593.9790452506868,3237.635934497693,6729.8
1403244730,11556016,60001.0,1445.133717859541,2954.193590215472,5253.25
1403440092,4524342,60001.0,1450.6645578135694,2957.261372782001,5291.333333333333
140348256,31328285,60001.0,1446.2624530078278,2954.503398218578,5319.25
1403947680,19611271,60001.0,1448.534385601046,2956.87328949727,5603.75
1404122310,8638039,60001.0,1457.3798646653586,2961.750117458296,5698.0
1404179874,20312592,60001.0,1450.2911230171092,2956.3308398771405,5480.583333333333
1404322654,6231590,60001.0,1446.021231642476,2955.377706716529,5237.916666666667
1404502479,26391649,60001.0,1443.448090972318,2955.449492490712,5444.916666666667
1405189645,45878543,60001.0,1448.9542643357445,2957.132602412464,5399.666666666667
1405443107,17463099,60001.0,1452.672224041621,2963.305740194481,5775.916666666667
1406234149,38834935,60001.0,1446.825441658388,2955.282229223369,5278.416666666667
1406456924,34167420,60001.0,1745.0600310995662,3558.1731823306163,6610.1
1406626451,24133615,60001.0,1598.606715923726,3236.3827382838936,6621.0
1406938061,12549629,60001.0,1744.4235445992897,3553.428096398377,6407.3
1407084157,38106747,60001.0,1446.7759652676132,2957.000783499673,5295.916666666667
1407094442,40550390,60001.0,1734.1534456858938,3547.144161161025,6250.2
1407261706,8488240,60001.0,1452.3137327873387,2957.960321961988,5438.166666666667
1408285202,42628727,60001.0,1446.432794080106,2957.199137989127,5327.416666666667
140851065,18540729,60001.0,1463.510982884508,2966.0478093018496,5834.083333333333
1408645616,22407847,60001.0,1734.4095438956033,3546.7998677969267,6228.2
1408663387,35226727,60001.0,1580.1038672186355,3226.6418989546446,5904.909090909091
1409167039,3703319,60001.0,1556.7152081908337,3032.1995480194983,7275.0
1410476318,22767337,60001.0,1475.4670647424662,2981.60010820588,5970.0
1410567660,10711654,60001.0,1580.104074213933,3225.54276837967,5858.363636363636
1410663630,14371266,60001.0,1448.7204043190145,2958.0780135005657,5480.0
1410667473,11547553,60001.0,1454.9581245718325,2971.2440089829256,6392.583333333333
1410693848,20109998,60001.0,1758.9524920066842,3562.0713374192064,6932.9
1411419095,20240451,60001.0,1447.5402528536556,2960.3990898617726,5235.0
1411775590,884976,60001.0,1459.8359987166943,2963.142669926565,5666.416666666667
1412442495,14989201,60001.0,1478.3276472413295,2984.7744889967817,6096.181818181818
141250336,31298076,60001.0,1443.555553554232,2955.463749833502,5159.0
1412551688,34896450,60001.0,1734.047903317616,3548.334316883524,6219.6
141279579,20724284,60001.0,1784.1708402098732,3529.1021601334915,6829.6
1413196778,16927755,60001.0,1734.593144460191,3547.4001860005405,6285.2
1413419956,14812529,60001.0,1598.1267511133012,3240.389812593914,6791.090909090909
1413459553,8721023,60001.0,1736.0691510285803,3550.536119566449,6411.8
1413955161,6955341,60001.0,1455.4311589307438,2963.0135027576257,6090.75
1414081636,35386723,60001.0,1448.771846632681,2959.9860057382725,5684.666666666667
1414856943,43265178,60001.0,1878.0794207912463,3839.211211054264,7085.111111111111
1414888691,1670359,60001.0,1448.943912345478,2959.2589441803243,5413.666666666667
1417147250,1074850,60001.0,1446.7783748861468,2958.8783621679595,5397.0
1417251029,10526173,60001.0,1437.1086320789111,2966.250150529988,5316.0
1417483552,1667887,60001.0,1926.7132563724567,3948.6652007163775,6990.111111111111
1417547769,40087733,60001.0,1736.6441378278864,3550.224608267813,6476.0
141900078,43432715,60001.0,1885.7588855292624,3892.2381544105633,7114.444444444444
1419062310,32559512,60001.0,1578.002990284344,3228.2757384898805,5786.363636363636
1419273442,9278080,60001.0,1589.603267098856,3231.0091968827355,6177.727272727273
1419366371,36450141,60001.0,1447.2260974504873,2959.535959900446,5352.333333333333
1420022233,2054224,60001.0,1450.1948805490244,2963.2758849379165,5389.333333333333
142016409,37975021,60001.0,1447.2776328602963,2958.6810866813944,5532.916666666667
1420404974,32214522,60001.0,1443.2133640626057,2956.904235351087,5390.083333333333
1421336443,42542236,60001.0,1448.977353831944,2961.763521465456,5438.75
1421646167,13295155,60001.0,1580.113456548598,3227.295375571908,5936.636363636364
1422136694,3465144,60001.0,1469.5300614569635,2968.079151966137,5657.333333333333
1422467265,26476421,60001.0,1588.3745559051818,3230.50790617578,6243.272727272727
1422856161,24190434,60001.0,1463.879425433346,2979.4409032520034,5456.545454545455
1423567749,13688549,60001.0,5097.88238709896,5693.327326155638,15242.181818181818
1424510231,19268660,60001.0,3252.2979484222933,4124.254942727423,13282.833333333334
1424738928,34221526,60001.0,1449.4620348136611,2962.273914915518,5370.25
1424964276,17488136,60001.0,1750.038202733656,3555.800755874909,6555.4
1425060539,46247153,60001.0,1581.1439973338215,3230.901520185606,5963.363636363636
1425732038,10807435,60001.0,1461.3717585343852,2970.961712196057,5668.25
1426693444,33460236,60001.0,1448.303089691551,2961.4828030935314,5465.727272727273
1427234962,10786024,60001.0,1459.109375690415,2977.7082258148785,5693.090909090909
1427376683,403177,60001.0,1447.5143407071805,2960.672382968912,5409.833333333333
1428662973,10335161,60001.0,1450.434980531139,2963.838712378372,5515.75
1429720483,40151737,60001.0,1447.611415557855,2960.43337697422,5437.166666666667
1429986546,20523622,60001.0,1733.8819016895047,3550.635816122213,6237.5
143072526,20881636,60001.0,1454.8778948818815,2965.431418529149,5279.916666666667
1432155265,14924746,60001.0,1739.535765731651,3553.4706085758703,6449.3
1432170310,21308936,60001.0,1612.1693786652877,3261.9880274581947,6355.6
1432222552,19525390,60001.0,1461.084364439335,2966.2653554898834,5971.5
1432725171,4606707,60001.0,1537.064316407702,3004.988083391322,6725.25
1434612372,16796215,60001.0,1451.326235530346,2970.1936789826727,5632.75
1434896619,6100013,60001.0,1445.633497750345,2961.462015057753,5242.0
1434967441,45132336,60001.0,1563.6552096115824,3212.037015878218,6272.5
1435604135,16850801,60001.0,1446.1005320333686,2966.3808575417293,5315.916666666667
1435710094,10860069,60001.0,1457.9807955651063,2973.584246526188,5581.727272727273
1436148540,9420852,60001.0,1464.067480907083,2969.9165665330506,5703.666666666667
1437169630,31395864,60001.0,1601.716511082322,3249.508937878158,6880.7
1437432319,35456519,60001.0,1734.2568452583953,3551.4287526817866,6307.7
1437553540,28760497,60001.0,1734.2208254595348,3552.591909689467,6280.8
1437660399,14350533,60001.0,1460.1326635594096,2978.186200646663,6024.75
1437708188,15434735,60001.0,1458.4089920792069,2970.7621978567136,5596.916666666667
1437790674,24378488,60001.0,1449.8743633514148,2963.571477548931,5556.5
1438275988,2167660,60001.0,1619.6415867093426,3245.0214628583167,6044.909090909091
1438676404,16063958,60001.0,1555.9954879465267,3173.86418580038,6164.909090909091
1439362849,5641911,60001.0,1454.8814847609303,2965.944062827833,5272.25
1439683436,28939203,60001.0,1602.7995683933502,3240.784881025436,6124.272727272727
1439873054,5591376,60001.0,1586.689629431821,3228.629779870157,6198.909090909091
1440363043,2717940,60001.0,1451.197092898782,2978.320206326605,5330.666666666667
1440716735,31409684,60001.0,1472.4487456135807,2985.9450718609246,5618.909090909091
1440719862,42529735,60001.0,1738.392707444372,3555.4812176772234,6506.5
1440782876,40932627,60001.0,1737.3512252332669,3555.150004408713,6305.2
1441988574,23733443,60001.0,1449.1749818401447,2964.774802238459,5507.333333333333
1442464431,915841,60001.0,2876.2741694870324,3868.339275337454,12649.916666666666
1442958573,22373031,60001.0,1460.9409033548675,2971.082616848745,5885.416666666667
1443158011,13731766,60001.0,6457.2764626972685,6923.1207624131775,18787.83333333333
1443160198,6231680,60001.0,1506.9401285346132,2985.9072563760565,6412.75
1443481225,18176545,60001.0,1448.6132337215204,2967.488101167821,5375.916666666667
1443500291,38377880,60001.0,1597.5150040336664,3242.407407751903,6305.454545454545
1443519091,36076144,60001.0,1451.1856483532636,2968.7064618175705,5525.272727272727
1444160100,29678857,60001.0,1734.6422876636034,3554.5157821049847,6292.6
1444262099,16731032,60001.0,1449.5494564544313,2975.0417520168,5890.454545454545
1444387622,4208909,60001.0,1448.8875024566837,2965.164943315753,5411.75
144439544,4090379,60001.0,1736.6234899407807,3556.8216018387184,6459.8
144472636,39647597,60001.0,1581.8610365390218,3233.8755823773854,6129.0
1444957178,30231086,60001.0,1467.650049938513,2973.0712293021065,5819.666666666667
1445132059,10895893,60001.0,1580.622720410818,3234.229243255257,5807.181818181818
144524710,32420785,60001.0,1449.8094221976128,2975.059512016243,5539.916666666667
1445652932,4676490,60001.0,1452.589471534721,2964.6886469652945,5432.916666666667
1445824208,4134295,60001.0,1452.134593104615,2968.960508693538,5623.166666666667
1446284136,46038908,60001.0,1899.6747781849533,3865.4861390211054,7043.888888888889
1446664944,43171913,60001.0,1448.0460066877454,2964.8910251670463,5354.083333333333
1447237480,31724961,60001.0,1446.3165320686094,2967.094944802826,5367.083333333333
1447263565,27752916,60001.0,1444.521534014763,2962.536372664658,5219.666666666667
1447502349,41005408,60001.0,1580.3855094873315,3234.42071791886,5844.545454545455
1448402324,21542756,60001.0,1578.110214220524,3234.016675711901,5750.272727272727
1449261406,35057010,60001.0,1452.619383712404,2970.200326391175,5669.916666666667
1449852524,47591939,60001.0,1442.52842210142,2959.679829378824,5240.583333333333
1450261744,43056319,60001.0,1840.1136540943469,3580.792624575528,6852.2
1450513592,21435141,60001.0,1473.1796979230728,2986.1275167497074,6367.090909090909
1451062875,14198322,60001.0,1442.248328505689,2962.197691522548,5213.75
1451204584,42413592,60001.0,1455.1899623455406,2976.6372302455,5416.666666666667
1451279123,19526120,60001.0,1582.9081788669776,3233.457425271983,6103.727272727273
1451955122,14092572,60001.0,1579.4415868993378,3236.263272654506,6024.181818181818
1453766944,10898069,60001.0,1444.8439266359592,2963.0648132774472,5251.333333333333
1454051706,24265888,60001.0,1450.411421704238,2967.312927129361,5662.75
1455109840,9211332,60001.0,1452.9477318106672,2970.7783873231147,5291.0
1455221961,24076806,60001.0,1608.073093182535,3255.743087736565,6176.181818181818
1455373409,11239673,60001.0,1454.8717778995845,2975.226550462296,5474.416666666667
1455809756,7011219,60001.0,1738.269848991134,3560.089568443573,6383.1
1456047002,11002440,60001.0,1450.586969225914,2969.6850122717005,5659.166666666667
1456852927,12427748,60001.0,1445.1597040722586,2964.412585860553,5353.916666666667
1458614920,6348984,60001.0,1445.024147001575,2963.229772927547,5321.333333333333
1459085269,34313687,60001.0,1446.5983536660171,2964.689233376316,5394.583333333333
1459680684,9988879,60001.0,1446.279144951031,2964.0762490067227,5467.333333333333
1460750672,7898224,60001.0,1458.0365917387487,2971.277849009957,5573.083333333333
1460923158,26020235,60001.0,1460.6951312982587,2986.0884043347955,5655.909090909091
1461290290,28579888,60001.0,1448.2168179125306,2966.8446607094043,5410.833333333333
1461319494,25063740,60001.0,1451.3875337512525,2968.16121298222,5618.833333333333
1461450381,26105778,60001.0,1589.5083267597463,3240.6767450089683,6000.818181818182
1461706190,44016928,60001.0,2021.6815396287736,4038.016207886222,7740.875
1462046575,42484145,60001.0,1741.5055643731926,3560.8668004029573,6415.6
146209214,23565097,60001.0,1583.905843724569,3239.03538429484,6267.454545454545
1462188075,6739164,60001.0,1739.8935880857402,3557.773094461614,6457.2
1462667376,13736452,60001.0,1734.294245581064,3557.4765034088127,6351.3
1462800416,36949693,60001.0,1738.6426737726226,3558.976013807326,6374.8
1463782910,22673729,60001.0,1445.4183427816138,2967.8946295818155,5282.75
1463836548,27591482,60001.0,1581.861117161579,3237.51002579174,5961.818181818182
146420447,22766952,60001.0,1456.881045352788,2974.592986592321,5685.727272727273
1466017476,133215,60001.0,3289.720337726627,4180.341148099836,14086.416666666666
1466051838,35784097,60001.0,1452.707193376034,2970.823053507196,5476.583333333333
1466563606,1744568,60001.0,1452.7264166145935,2972.3375127958016,5587.583333333333
1466604072,17735202,60001.0,1460.0377342202935,2972.043204865093,5610.5
1467444506,30058084,60001.0,1463.468796992919,2975.9883482465734,5775.0
1468181012,36605564,60001.0,1448.3688142830877,2966.589680147741,5295.666666666667
1468312828,36474948,60001.0,1741.7802960477095,3565.254939575667,6668.7
14685760,15964982,60001.0,1451.4674161893472,2968.789226876219,5603.416666666667
1469153943,35461196,60001.0,1454.8217657897646,2969.6108359363125,5479.75
1469190191,47072066,60001.0,1754.7600159966178,3620.084214979718,6607.7
1469260621,1580085,60001.0,1457.3821888321788,2974.199579879936,5463.333333333333
1469324627,39065251,60001.0,1424.0078600024278,2952.9234525537777,5288.25
1469540533,42623394,60001.0,1735.5514513965625,3559.1676036219465,6273.4
1469602035,20609079,60001.0,1448.41490254599,2968.4887202391296,5439.25
1469935552,21948641,60001.0,1578.3379585765742,3236.642501970499,5831.909090909091
1470369862,375939,60001.0,1448.9114948437036,2968.1833194021297,5536.25
147102860,34488802,60001.0,1453.9795526584842,2974.3004443803816,5519.25
147128247,45447176,60001.0,1449.3152119978322,2974.16036047871,5348.25
147205244,15559380,60001.0,1456.544360900639,2979.4271041073166,5330.333333333333
1472087348,15936234,60001.0,1460.7209412179825,2981.3647577011434,5438.333333333333
1472473932,13325770,60001.0,1734.7000027945664,3560.2295436378504,6377.6
147392583,35627380,60001.0,1748.710565622266,3575.35872854286,6663.3
1474141102,46445468,60001.0,1456.2193430648315,2970.6817652129803,5288.333333333333
1476041037,32893033,60001.0,1579.6826667754435,3240.6081183101987,5830.181818181818
