volcan_id,media_sensor__sum_values,media_sensor__median,media_sensor__mean,media_sensor__standard_deviation,media_sensor__variance,media_sensor__root_mean_square,media_sensor__maximum,media_sensor__minimum,time_to_eruption
1557541129,170692975.36363637,2862.5454545454545,2844.8355088021262,1579.8571924647529,2495948.748582612,3254.080180438715,5993.090909090909,-154.8181818181818,37324668
1557614721,187692637.2,3132.3,3128.1584840252663,1733.0476065421915,3003454.0065416195,3576.147299499962,6232.9,-23.3,23711741
1557776093,171068120.5727273,2863.7272727272725,2851.087824748376,1588.1923506599946,2522354.94269492,3263.595674577864,6284.181818181818,-1118.2727272727273,8076591
1557962429,156149269.16666666,2584.6666666666665,2602.444445370355,1489.8655608162933,2219699.3893064484,2998.735813729756,6148.083333333333,-786.25,3096677
1558259403,156570184.03030303,2609.9166666666665,2609.459576178781,1459.2145710464508,2129307.1643542773,2989.746886287436,6876.5,-863.9166666666666,7129641
1558445312,170788179.27272728,2825.7272727272725,2846.4222141752184,1580.275481982063,2497270.598953641,3255.6704409850504,5930.909090909091,-119.1818181818182,39979726
1558786314,170654335.54545456,2843.6363636363635,2844.191522565533,1581.348207645721,2500662.153824334,3254.241473962554,6030.0,-367.9090909090909,17836431
1560069411,156518755.5,2618.25,2608.6024482925286,1450.5886738046615,2104207.5005703666,2984.7971847025287,5752.833333333333,-304.6666666666667,16243989
1560072843,156603366.25757575,2612.9166666666665,2610.0126040828613,1457.1641815871817,2123327.452100641,2989.229540462231,5769.5,-546.75,11302782
1560663307,198214888.93333337,3424.777777777778,3303.5264234484985,1763.4870625227454,3109886.6196851013,3744.752788917785,6475.4,-1088.8,45611222
1560889869,187778813.40000004,3120.6,3129.5947300878324,1753.4809169619705,3074695.326149792,3587.347000325355,6669.3,-233.3,19050364
1561308440,187638273.1,3139.6,3127.2524307928206,1736.753281947696,3016311.962356093,3577.152460862648,6533.1,-208.0,37487652
1561331479,170573658.54545453,2859.909090909091,2842.84692830877,1592.1725635976752,2535013.472273193,3258.341929581333,6330.272727272727,-501.8181818181818,23421476
1561334237,156480225.41666666,2610.75,2607.960290939596,1446.1533012923032,2091359.370838627,2982.0825357384674,5389.0,-97.08333333333331,39600245
1561688102,170565547.74242425,2818.181818181818,2842.711750511229,1581.735090982888,2501885.8980466453,3253.1363319942893,5961.818181818182,-201.54545454545453,21339296
1561804830,171454056.16363636,2855.2727272727275,2857.519977394316,1596.4423515870546,2548628.181940805,3273.232134015004,6960.909090909091,-844.0909090909091,14951277
1562801720,156651189.63636363,2606.75,2610.809647111942,1447.716437949562,2095882.884709368,2985.3324602399234,5565.166666666667,-184.16666666666663,553356
1562841966,170657285.72727272,2852.818181818182,2844.240691443021,1584.296486043636,2509995.3556902125,3255.718118411127,5964.818181818182,-1126.1818181818182,12732662
1563489982,156663302.35606062,2607.1666666666665,2611.0115224089704,1461.9566983556567,2137317.3878669725,2992.4402346612337,5811.166666666667,-533.5833333333334,5077028
1563807677,170782372.72727272,2842.454545454545,2846.325440030545,1579.6690589296077,2495354.3357395525,3255.291514796275,5883.363636363636,-464.7272727272728,17307295
1564588400,171910558.35454547,2882.090909090909,2865.1282204387508,1566.131904109673,2452769.1410701904,3265.2302921271435,6163.727272727273,-449.0,34260639
1565193330,170651190.45454547,2850.2727272727275,2844.1391052573367,1584.258037133256,2509873.5282213176,3255.610661346857,5920.545454545455,-383.6363636363636,15053544
1565222536,156872893.46969697,2667.083333333333,2614.5046494174594,1447.6963165024522,2095824.6248147683,2988.554698619432,5519.333333333333,-524.4166666666666,2437913
1565482774,170842555.9090909,2839.2727272727275,2847.328476343576,1578.790052929655,2492578.031229623,3255.7422323376054,5868.181818181818,-289.90909090909093,17122547
1565589764,157796616.5151515,2598.5,2629.899776922909,1465.2174730771733,2146862.2434106567,3010.5207323766813,5618.916666666667,-192.66666666666663,31327092
1565591534,156567431.59848484,2611.333333333333,2609.413703079696,1446.5961663375292,2092640.4684624367,2983.568390749997,5301.166666666667,-264.0833333333333,39321096
156595138,158384278.82575756,2629.6666666666665,2639.693985529534,1477.99284822119,2184462.859392985,3025.301174533501,5650.181818181818,-306.0833333333333,29941340
1566132188,156811078.06060606,2601.25,2613.474409769938,1450.054752222942,2102658.784444337,2988.796961147857,5559.090909090909,-87.0,42892096
1566373795,209603414.9,3554.4444444444443,3493.3320261328977,1993.3006965808167,3973247.666989572,4022.016448473993,7666.555555555556,-477.22222222222223,44640112
1566722014,156862093.43939397,2624.583333333333,2614.324651912368,1459.3953273137931,2129834.7213853337,2994.082181066855,5564.25,-432.1666666666667,9595950
1566801415,156724240.25757578,2643.1666666666665,2612.027137173977,1448.7264359404155,2098808.286192619,2986.88701686654,5457.75,-512.6666666666666,28336739
1566899404,156871286.56060606,2619.9166666666665,2614.4778680456334,1454.3353032256066,2115091.174208317,2991.752947137975,5728.5,-459.1666666666667,7843656
1567108572,156640368.1666667,2603.333333333333,2610.629292289573,1463.9176788864877,2143054.970556401,2993.0653638563854,5578.75,-514.6666666666666,30172502
1567124119,163724140.70757574,2750.818181818182,2728.690200289591,2399.807464483132,5759075.866588957,3633.8445310367097,19569.090909090908,-14132.083333333334,2809328
1567324269,170704906.36363637,2839.454545454545,2845.0343554880146,1595.2821039586497,2544924.991210736,3261.77029772451,6744.454545454545,-450.8181818181818,21741464
1567718314,170560568.0,2857.7272727272725,2842.628756187397,1586.4603923996222,2516856.576652763,3255.364007627453,6189.363636363636,-641.6363636363636,11998722
1567721120,156518881.91666666,2647.9166666666665,2608.6045552018577,1866.4375703892008,3483589.2041603425,3207.5546650961733,9880.333333333334,-3788.5,1075479
15685360,208781016.1111111,3499.555555555556,3479.625608091717,1931.00502467374,3728780.4053152287,3979.519415432331,7166.222222222223,-179.55555555555554,897628
1570560259,157815332.71969697,2630.0,2630.211708466475,1456.803543511591,2122276.564387928,3006.707534121346,5350.0,-36.25,8505976
1571332963,187949253.8,3132.2,3132.435356077399,1734.3219651302586,3007872.6787332823,3580.506100921631,6638.5,-53.2,19261035
1571669313,156554382.91666666,2608.9166666666665,2609.1962286739663,1448.663537549662,2098626.0450259014,2984.3811761824845,5405.916666666667,-128.08333333333334,3924932
1571909877,156522863.16666666,2590.75,2608.67090826264,1450.2751095334174,2103297.893332166,2984.704642162771,5638.083333333333,-86.66666666666667,22199411
1572446006,171163411.27272728,2871.909090909091,2852.675976612511,1592.0404433157544,2534592.773153024,3266.856746276942,6147.090909090909,-570.5454545454545,23186602
1573377605,188055346.9,3152.3,3134.2035449409173,1739.2789932243943,3025091.4162716623,3584.455785386657,6627.6,-182.5,7467535
1573552780,156129492.66666666,2502.9166666666665,2602.1148425304023,1461.788963750461,2136826.974542648,2984.5985707058944,5307.583333333333,-182.41666666666663,39351880
15737284,171562369.12727273,2832.7272727272725,2859.325163368489,1605.0114818021525,2576061.8567167404,3278.9940906608813,7031.8,-763.0,37723879
1574642598,188030140.5,3133.2,3133.783445275912,1735.6843031464853,3012600.0001891004,3582.3454163542724,6297.8,-97.1,40421967
1574845881,187835018.5,3094.8,3130.531466142231,1743.332749234147,3039209.074552289,3583.2159207978125,6496.9,-547.9,48356210
1574915383,156664102.9166667,2622.9166666666665,2611.024864863364,1461.582753795002,2136224.1461909814,2992.2692043206484,5716.083333333333,-484.3333333333333,1488100
1575169310,188216051.64444447,3146.4,3136.8819127088627,1755.0036321012296,3080037.7486885083,3594.449315676675,7157.444444444444,-706.1,43680457
1575325627,158355066.0909091,2642.2727272727275,2639.207114729906,1475.792953910369,2177964.8428114927,3023.8020830160904,5947.818181818182,-630.9166666666666,7153283
1576289277,157108727.75,2606.083333333333,2618.4351552474127,1453.2498172249273,2111935.031264284,2994.6849072147515,5395.454545454545,-168.08333333333334,19913985
1576456949,171026980.24545452,2859.6363636363635,2850.4021640548413,1587.0852266685674,2518839.5167096183,3262.457971155819,6066.0,-534.3636363636364,31937623
1577179301,170894455.45454544,2845.909090909091,2848.193454351518,1579.2233872572565,2493946.506860282,3256.708838731384,5908.909090909091,-238.0,26289807
1577203317,171114925.7,2875.090909090909,2851.8678972017133,1595.320711002752,2545048.170954326,3267.7513176562334,6483.454545454545,-665.9090909090909,15503970
1577225037,156750213.41666666,2604.25,2612.4600159441784,1452.9212455310064,2110980.1457153712,2989.302172852793,5398.083333333333,-342.75,11699624
1577280457,170508189.96969697,2834.0,2841.75580356489,1593.0652247537344,2537856.8103196663,3257.8264007485727,6431.636363636364,-365.09090909090907,1162779
1577367680,156887733.87121215,2657.75,2614.751985320447,1452.6572897763417,2110213.2015403463,2991.177217464315,5523.666666666667,-297.3333333333333,36115175
1579307701,156671405.91666666,2598.333333333333,2611.1465795014524,1447.6857072412893,2095793.906950712,2985.612226427412,5374.666666666667,-222.75,23446487
1580439748,156862953.08333334,2625.1666666666665,2614.338979072571,1441.4376901070018,2077742.6144610087,2985.3828752706445,5296.25,-96.41666666666669,45212912
1580979374,171636272.7181818,2851.818181818182,2860.556869355208,1591.2082076785653,2531943.560183632,3273.33609074884,6229.7,-83.27272727272727,15658108
1581516910,170965605.8181818,2855.181818181818,2849.3792739817973,1579.9732182652697,2496315.370435513,3258.1095158745884,5923.818181818182,-264.54545454545456,27195585
1581535482,188110626.0,3123.0,3135.1248479192013,1737.4424731161455,3018706.347387948,3584.3708177905287,6546.2,-269.3,47810569
158177105,156785987.53030303,2596.6666666666665,2613.056241234364,1444.4944860039498,2086564.3200958152,2985.7373025686093,5529.416666666667,-80.0,31067413
1581973088,156766776.6666667,2615.083333333333,2612.73606551002,1445.5383159357734,2089581.022838432,2985.9622855714715,5434.0,-116.16666666666669,33129711
1582079735,196074626.9111111,3425.222222222222,3267.855984252114,1718.0665917833933,2951752.813802205,3691.969061031601,6472.8,-362.1111111111111,43059465
1582153669,157984275.84848487,2622.1666666666665,2633.027380351742,1461.074458127975,2134738.572193956,3011.240900007157,5650.272727272727,-50.91666666666666,17014210
1582918411,156741061.83333334,2622.5,2612.307492097354,1449.4084815120093,2100784.9462789483,2987.4630340050926,5384.0,-88.08333333333333,45386793
1582932667,157669086.20454547,2600.75,2627.774307170638,1409.7246975913022,1987323.7229988885,2982.0331206116766,5257.25,-119.75,37301186
1583152581,188131266.4,3128.6,3135.4688488525194,1734.0182239587543,3006819.2010210725,3583.0132714163387,6759.2,-11.6,42853033
1583418568,156761965.0833333,2617.083333333333,2612.655873790992,1445.3166941277552,2088940.3463243835,2985.784831694836,5259.166666666667,-9.083333333333334,18740213
1584345184,156614553.49242425,2594.5,2610.199054889489,1459.333191015454,2129653.362399348,2990.4502116814,6552.333333333333,-336.5,4761384
1585058268,171041494.45454544,2862.6363636363635,2850.644063508032,1575.3123660612914,2481609.0506656244,3256.9588003963468,5793.0,-64.54545454545455,23191755
1585404290,156659076.5,2617.333333333333,2610.941092648456,1456.5192145352632,2121448.22231042,2989.72600945149,5903.75,-465.9166666666667,43924059
1586311193,171045962.0909091,2839.090909090909,2850.718522873104,1577.5727535406436,2488735.7927138084,3258.1178446099243,5866.545454545455,-198.3636363636364,33792952
1586315342,188192700.1,3130.4,3136.4927267878866,1734.0919488812135,3007074.887174646,3583.9449650305683,6408.4,20.5,35549333
1586453317,158674722.7348485,2687.4166666666665,2644.534636670197,2537.6219349012263,6439525.084491842,3665.117805615559,13167.636363636364,-8168.25,3677202
1587797749,156633703.6666667,2610.0,2610.518219140793,1460.524696059215,2133132.387798863,2991.310375114036,5640.0,-442.0,34430384
158808629,156767776.08333334,2601.333333333333,2612.752722176853,1448.629006330939,2098525.997983364,2987.474315408572,5592.083333333333,-133.75,29557555
1588190171,171123059.3363636,2850.818181818182,2852.003455548468,1593.397057630653,2538914.1832660227,3266.930959436765,6507.454545454545,-495.7272727272728,17631239
1588195813,158104478.68939397,2620.25,2635.0307276444387,1468.3758556633245,2156127.6534950007,3016.5401686576924,6039.909090909091,-168.16666666666666,37849965
1588345140,182267608.64545456,3138.1,3037.74284837677,1605.9389648088736,2579039.9586913963,3436.120133458027,5925.0,-358.9,47023706
1588977747,156983521.01515153,2635.9166666666665,2616.3484111123403,1445.4265350989754,2089257.868368229,2989.069567055657,5375.083333333333,-144.58333333333334,40964478
1589908307,156941061.41666666,2632.75,2615.6407629317287,1450.1057669885147,2102806.7354533486,2990.7161911761914,7104.75,-414.4166666666667,11101526
1590373443,157134430.41666666,2640.833333333333,2618.86352588568,1447.8958921053309,2096402.514375492,2992.465318360409,5706.333333333333,-917.75,11178677
1590661832,171347828.55454546,2886.181818181818,2855.7495467499784,1593.7171798483191,2539934.4493436804,3270.357766836281,6047.818181818182,-561.0909090909091,38921139
159071987,188200676.5,3137.7,3136.625664572257,1734.3263068407405,3007887.738599842,3584.1747025296067,6313.3,-44.6,29100267
1591530518,170973034.29999998,2866.0,2849.503079948667,1590.164559888794,2528623.327526322,3263.1719430890034,6052.909090909091,-653.1818181818181,15129281
1591648528,157309210.55303028,2640.6666666666665,2621.776479609178,1454.551914965726,2115721.2733304603,2998.2383464898776,5778.727272727273,-440.75,11236488
1591838239,156819154.1666667,2606.083333333333,2613.60900929429,1455.5234319628414,2118548.4609928885,2991.571579363791,5281.5,-294.5833333333333,4023328
159254576,156908525.4166667,2616.5,2615.09850530269,1451.7537999633505,2107589.095708027,2991.04150558704,5708.916666666667,-424.6666666666667,8955616
1592618501,171108184.25454545,2857.454545454545,2851.755541650063,1581.7907350011535,2502061.9293354903,3261.0690883002367,6005.272727272727,-256.54545454545456,34021266
1592733007,158098386.8030303,2618.083333333333,2634.929197897207,1484.693459790132,2204314.6695435923,3024.428300931402,5856.0,-336.8333333333333,12470895
1593620672,156972643.41666666,2644.1666666666665,2616.167120825764,1459.7281871281998,2130806.380296581,2995.853264828961,5538.333333333333,-872.9166666666666,92212
1593819793,156888213.0,2616.333333333333,2614.759970667156,1443.485271149921,2083649.7280267605,2986.7406034388164,5168.333333333333,30.0,21842527
1593881532,156882359.9166667,2610.5,2614.6624209040965,1442.2229046595453,2080006.906724616,2986.045291353212,5188.083333333333,20.166666666666668,22446674
1596088659,156928929.4166667,2613.333333333333,2615.4385663016733,1444.453654375811,2086446.3596396355,2987.802746791994,5335.083333333333,-234.16666666666663,13610270
1596396273,157103322.15151516,2627.5,2618.345063440862,1450.987490254945,2105364.6968763443,2993.508905635905,5414.916666666667,-264.75,44748256
1596652528,156916775.78030303,2625.583333333333,2615.236009071566,1461.5639235120068,2136169.102511811,2995.93532734877,5843.909090909091,-1185.6666666666667,17909748
1596656076,188314076.6,3148.2,3138.5156347394213,1734.4973366229783,3008481.0107522053,3585.911515954625,6762.4,-7.8,18532567
1597120941,188270585.4,3134.6,3137.790793486776,1733.681648452488,3005652.058180936,3584.8825813227554,6240.4,-36.7,36415836
1597167581,156994116.5151515,2606.4166666666665,2616.524999835861,1459.3107545336402,2129587.878297542,2995.96244186465,5701.583333333333,-522.5,12440931
1598027075,188321075.1,3137.5,3138.632274462092,1734.0757627172256,3007018.750843328,3585.809714016963,6241.7,-40.8,27027444
1598529424,188299689.9,3132.8,3138.2758604023265,1735.073416732823,3010479.761452913,3585.980359321127,6449.4,-106.6,11717197
1598579219,157573127.53030303,2632.833333333333,2626.175022588008,1458.5617726067835,2127402.4445098424,3004.0302418209712,5385.75,-429.4166666666667,35088970
1598867065,171179476.27272728,2848.818181818182,2852.9437221500857,1575.3793054610946,2481819.9560750807,3259.004117492131,5948.0,-55.45454545454545,41015356
1599567355,157419042.6818182,2639.333333333333,2623.60698458056,1456.286239565938,2120769.611549101,3000.680459677272,5909.545454545455,-292.3333333333333,38141110
159994029,157179017.3257576,2636.833333333333,2619.606628652149,1464.8459986734986,2145773.799829759,3001.351810219528,5672.75,-854.5833333333334,21008806
1600768087,156977143.66666666,2617.083333333333,2616.242123742382,1451.5752063329185,2107070.579640455,2991.9547840307523,5775.25,-176.58333333333334,14209513
1600911148,171276536.09090906,2855.7272727272725,2854.561358825837,1577.9921978765392,2490059.376559231,3261.683603273138,5799.0,-124.63636363636364,32627171
1601879671,156984094.0,2620.1666666666665,2616.357960700655,1444.3985594158985,2086287.198442722,2988.5809637626367,5202.416666666667,24.916666666666668,20942820
1602353393,189133697.6222222,3153.9,3152.1757574410794,1750.2563989505857,3063397.462067472,3605.49711799451,6855.555555555556,-107.1,9231682
1602806318,171599532.13636363,2871.181818181818,2859.9445365304514,1579.496283960979,2494808.511046542,3267.122780532884,5871.363636363636,-306.90909090909093,15589508
160311230,188398667.0,3140.8,3139.925451242479,1734.644577022888,3008991.8085949137,3587.216699330443,6258.6,-344.1,15546942
1603113637,157113946.0151515,2640.1666666666665,2618.522124883777,1447.11970728809,2094155.447221568,2991.7910297558246,5502.0,-469.4166666666667,38499829
1603169207,156619383.6666667,2615.0,2610.2795564518374,1603.6520041868582,2571699.7505325275,3063.537026602245,7542.583333333333,-2203.833333333333,2462591
1603965113,156957734.83333334,2612.9166666666665,2615.9186485780792,1447.09822480236,2094093.2722261413,2989.502240876348,5398.833333333333,-93.58333333333331,9897586
1604029643,157013453.16666666,2626.9166666666665,2616.847271989911,1448.3139041510058,2097613.1649571285,2990.9033434529724,5411.916666666667,-134.41666666666666,33152712
1604854130,157350782.28030303,2638.6363636363635,2622.4693301828806,1454.4909218375426,2115543.8417078247,2998.814637395528,5483.666666666667,-103.75,42841445
1605937406,171015485.45454547,2855.2727272727275,2850.210587399301,1591.7232846739753,2533583.014973309,3264.5494953356697,5856.909090909091,-282.6363636363636,42927212
1606293873,157282064.04545456,2627.0,2621.32404535682,1464.0890371324713,2143556.708651487,3002.481716749884,6018.5,-308.8333333333333,8725650
1606405966,157055939.83333328,2592.4166666666665,2617.5553712993665,1453.2831391538568,2112031.8825488887,2993.931863681446,5402.25,-78.0,46800799
1606687852,172243004.46363637,2878.909090909091,2870.6688965789963,1650.3616882621925,2723693.7020836333,3311.2586150691563,6679.454545454545,-963.7,28872284
1606727044,171553984.9166667,2845.3636363636365,2859.185428853964,1582.0170582635308,2502777.972636796,3267.677965958032,5887.818181818182,-499.0,22353001
1606986046,157060382.24999997,2623.1666666666665,2617.6294103431605,1444.6749075863595,2087085.5886096563,2989.8276402667666,5420.833333333333,17.583333333333332,10961770
1607261076,188502941.1,3144.7,3141.6633239446005,1735.2325816827272,3011032.1125333025,3589.022228066015,6684.0,52.2,20010776
1607344773,171331402.09090912,2849.5454545454545,2855.47577691887,1577.7390028966263,2489260.36126124,3262.36145664941,5829.545454545455,-345.54545454545456,22386000
1607574370,188535900.2,3136.8,3142.212633122781,1734.4353309274604,3008265.917169449,3589.117739629873,6300.4,-150.1,30519001
1607704106,158392188.54545456,2594.833333333333,2639.825811994043,1440.4646797197163,2074938.4935200247,3007.261014808996,5214.666666666667,-190.16666666666663,22603280
1607992811,170938768.27272725,2864.3636363636365,2848.931989012304,1586.3250701481095,2516427.228180405,3260.8036902269982,5877.0,-431.8181818181818,11457189
1609083406,230085352.30555555,3799.0,3834.691960226589,2164.0409549160663,4683073.254554041,4403.1733652424455,8277.125,-350.125,48066217
1610320452,171424009.81818184,2855.0,2857.019213316142,1592.18912543159,2535066.211142612,3270.7223967191403,6184.636363636364,-572.2727272727273,23863150
1610438119,160129607.23484847,2632.083333333333,2668.782307542349,1467.181148977692,2152620.5239155004,3045.4916727790546,5564.818181818182,-61.18181818181818,7769815
1610557757,157820392.1287879,2642.583333333333,2630.296030545956,1456.9880113119852,2122814.0651068534,3006.870677866387,5762.181818181818,-232.75,19540114
1612658867,157079705.5,2629.1666666666665,2617.951459142348,1450.9799338625185,2105342.7684716787,2993.160973101384,5648.333333333333,-345.4166666666667,24348001
161359660,171185447.7878788,2867.5454545454545,2853.0432457438847,1576.5238054947329,2485427.309291594,3259.6446234791288,5867.272727272727,-172.45454545454547,22569779
1613919491,157313273.06060606,2632.1666666666665,2621.8441869403187,1479.4754951732994,2188847.74081828,3010.4675187437283,6133.5,-625.8333333333334,6994788
1615291178,188512674.6,3118.4,3141.825546240895,1734.6568918722332,3009034.5325198364,3588.885940724745,6446.0,-144.7,30911070
1615710791,172842982.49090907,2874.818181818182,2880.668363709089,1626.6665459129183,2646044.0515922643,3308.2161769247587,7122.6,-479.3636363636364,32624185
1616052461,171376089.8181818,2847.6363636363635,2856.2205599603644,1578.3748068699513,2491267.030961756,3263.32084204144,5889.636363636364,-238.0909090909091,32634347
1617137408,171346476.36363637,2851.6363636363635,2855.7270106104293,1572.5603527058431,2472946.062902326,3260.080186442092,6005.272727272727,-209.1818181818182,36216466
161824206,157158006.8181818,2613.9166666666665,2619.256459362041,1443.4725954012067,2083613.133674296,2990.6717528983468,5242.166666666667,-239.91666666666663,30672526
1618611548,157757706.53030303,2639.5454545454545,2629.251287983584,1456.7679551906886,2122172.8752704603,3005.850164368443,6050.666666666667,-113.72727272727272,27463006
1618642010,157139093.58333334,2624.583333333333,2618.941244034822,1446.9290284505169,2093603.6133727569,2992.065649861215,5281.416666666667,-98.5,38888905
1618681992,188843883.78888887,3120.1,3147.3456073880247,1742.615914876718,3036710.226781621,3597.567872761585,7226.2,-194.0,42081096
1619054199,157160507.3333333,2612.4166666666665,2619.29813391999,1444.6061213397902,2086886.845812393,2991.2555156938924,5223.416666666667,26.83333333333333,27878416
161907109,157179163.25,2608.9166666666665,2619.609060682322,1449.2185868833617,2100234.5125682075,2993.7578631841825,5641.833333333333,-59.583333333333336,4726351
1619573441,188613598.1,3155.0,3143.507576540391,1734.474074413725,3008400.3148133485,3590.270212474291,6370.1,-134.6,30683682
1619708381,171457284.76363638,2860.909090909091,2857.573786497498,1590.2225447949224,2528807.741974039,3270.2500955204764,6157.909090909091,-698.5454545454545,39156639
162096643,157009453.66666666,2617.6666666666665,2616.7806147675315,1453.997334817409,2114108.2496561287,2993.6013487903283,5641.333333333333,-450.9166666666667,824011
1621292754,157307562.23484847,2624.0,2621.74900809734,1448.472101411904,2098071.4285686165,2995.269485376566,5439.833333333333,-92.91666666666669,46580693
1621317326,171564219.59090906,2876.090909090909,2859.3560039150857,1590.7561097488945,2530505.000703437,3272.066893849924,6152.181818181818,-444.7272727272728,25343916
1621736580,157320858.04545456,2626.6666666666665,2621.970601247556,1445.6680783533989,2089956.192770009,2994.1085529045995,5360.0,-50.91666666666666,24880388
1622409915,192527867.26666665,3438.5,3208.744308705965,1732.5715117216098,3001804.0432293043,3646.620912829058,6689.0,-98.5,47013253
1622505642,157183662.91666666,2620.4166666666665,2619.68405387688,1442.8397891192838,2081786.65706578,2990.7409114135216,5219.583333333333,-73.75,31201502
1622538307,188657787.50000003,3139.8,3144.2440542657628,1734.8417930816936,3009676.0470229057,3591.0926916202684,6333.3,-150.9,20559079
1622981665,157117171.7651515,2615.083333333333,2618.5758864877503,1445.0763872716573,2088245.7650501048,2990.850286849078,5251.083333333333,-107.58333333333331,22494834
1623384046,171702392.99090907,2829.090909090909,2861.658855534225,1575.994981080505,2483760.180390941,3266.9330549995047,5876.909090909091,-185.8181818181818,18123051
1623655934,166276650.56818184,2767.9166666666665,2771.231322280993,4326.091894923112,18715071.08331944,5137.586410456829,18261.36363636364,-10047.833333333334,14026863
1623980475,171491519.45454544,2885.3636363636365,2858.1443551698376,1602.16712287955,2566939.489636136,3276.572697900253,6265.272727272727,-500.3636363636364,24185298
1624253744,171522482.72727275,2847.818181818182,2858.660401114528,1578.436947441307,2491463.1970478315,3265.4865618997883,5847.363636363636,-96.1818181818182,39668734
1624949961,171593048.0,2711.0,2859.8364693921767,1935.2583586207484,3745224.9146114727,3453.09854279848,9270.0,-2488.181818181818,2975435
1625290411,158661209.25,2614.583333333333,2644.309415676405,1478.4380577175782,2185779.090507725,3029.5463977867407,7158.818181818182,-196.41666666666663,5351695
1625600951,157326757.83333334,2590.083333333333,2622.0689294067324,1468.43473388162,2156300.5676699835,3005.253073907445,5867.333333333333,-535.4166666666666,31100303
1625609574,171418092.03787878,2872.181818181818,2856.920585288225,1582.359596981713,2503861.8941601287,3265.8623860787125,6049.8,-369.1818181818182,24675319
1626437563,157428276.33333334,2619.333333333333,2623.760876207619,1453.5628921869748,2112845.0815429627,2999.4943268925736,5592.666666666667,-476.0,40492
1626674258,157193374.58333334,2621.833333333333,2619.845912290351,1447.285127335295,2094634.2398059408,2993.0297098342344,5504.25,-105.66666666666669,28276066
162722008,157274610.1666667,2619.4166666666665,2621.1998161141764,1445.2929202410064,2088871.625298776,2993.2524285959857,5238.25,-5.25,12523730
1627658612,157402569.5151515,2653.25,2623.332436378585,1446.2449626589928,2091624.492016512,2995.5796707436307,5430.083333333333,-104.83333333333331,19975329
1627975310,171848508.8090909,2871.181818181818,2864.0940785835387,1601.465025655124,2564690.228396567,3281.4212042000727,6441.090909090909,-731.7272727272727,25241581
1629106107,157432978.9469697,2658.5,2623.8392517952984,1455.6744498289368,2118988.103884778,3000.5866964889533,5722.545454545455,-212.8333333333333,39145380
162926555,171366449.90909088,2898.818181818182,2856.059897486557,1583.716840711509,2508159.031553242,3265.7674702256686,6064.272727272727,-262.27272727272725,25226035
1629550343,157433064.41666666,2574.833333333333,2623.8406762665063,1450.8917949517192,2105087.000658222,2998.270650740006,5478.75,-32.666666666666664,23298595
1629587216,171685491.36363637,2855.0,2861.3771664411656,1582.6572609963937,2504804.005784606,3269.9057011503373,5912.272727272727,-673.7272727272727,36859300
1629643803,171865982.27272728,2886.0,2864.385298123819,1604.084819514585,2573088.108197138,3282.9546515760794,6414.272727272727,-1081.7272727272727,29503928
1630228584,171376712.54545453,2860.090909090909,2856.230938575266,1592.7040456794189,2536706.1771235885,3270.284597951397,6397.272727272727,-337.54545454545456,388790
1630279379,157367040.91666666,2669.6666666666665,2622.7403029393954,1481.592433166791,2195116.138017091,3012.28863734532,5842.5,-1284.1666666666667,562281
1630569825,188753347.1,3200.3,3145.8366877218714,1735.0294966648985,3010327.3542972505,3592.577879477933,6223.8,-26.0,37113494
1631336027,171563045.0909091,2863.6363636363635,2859.3364292413307,1579.9509016528275,2496244.8516335827,3266.810320055351,5924.909090909091,-170.0,14051809
1632535663,157403402.66666666,2626.25,2623.346322005744,1448.488957172069,2098120.259049428,2996.675855715879,5394.25,-417.75,27865759
1632557353,157693449.55303028,2635.1666666666665,2628.1803562112345,1462.3886254408917,2138580.4918189,3007.642345192246,5932.818181818182,-403.0,30205000
1632583965,157363926.0,2649.5,2622.688388526858,1453.2502990786254,2111936.4317721142,2998.404711690155,5695.583333333333,-190.3333333333333,910530
1633360830,188870772.7,3173.3,3147.7937484375257,1768.357992256641,3127089.988777938,3610.4979533964993,6843.8,-1361.3,39451264
1634106584,157586474.3181818,2740.5,2626.3974653452747,1431.4370298467277,2049011.9704164213,2991.1495476469418,5381.416666666667,-54.25,36717512
163436705,157332603.00000003,2620.6666666666665,2622.166347227547,1455.0271081971669,2117103.88558861,2998.809803592296,5735.916666666667,-341.75,9534188
1634625168,157505537.84848484,2610.4166666666665,2625.0485466656364,1453.3396359587134,2112196.0974486056,3000.5126178371547,5996.083333333333,-424.6666666666667,23724547
1634919976,157817980.0833333,2710.083333333333,2630.255830458381,2578.6471265948817,6649421.003496039,3683.431380812781,8332.916666666666,-6223.25,18975742
1635285590,188831757.4,3148.7,3147.143504274929,1739.9141757070086,3027301.338826199,3596.08308793416,6388.4,-1704.0,8573199
1635734529,157404975.3333333,2615.9166666666665,2623.3725326800104,1451.4679477290451,2106759.203284766,2998.139864733582,5470.75,-302.9166666666667,1548545
1636322057,157861256.99999997,2569.333333333333,2630.97710038166,1433.5756042776854,2055139.013180131,2996.1941719309216,5489.090909090909,-141.58333333333334,26208248
1636892588,157254543.40151513,2610.5,2620.865375602325,1462.451528414407,2138764.472961635,3001.2830239737063,5638.25,-320.1666666666667,33748286
16377035,171672352.45454547,2868.7272727272725,2861.15818827262,1577.1374911533846,2487362.6660015928,3267.045889534007,5924.0,-129.9090909090909,37393945
