sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
310.0,-95.0,,47.0,196.0,-818.0,125.0,-282.0,161.0,-953.0
357.0,-144.0,,83.0,129.0,-968.0,195.0,-317.0,132.0,-815.0
396.0,-158.0,,129.0,103.0,-1379.0,211.0,-415.0,106.0,-681.0
478.0,-167.0,,169.0,84.0,-1505.0,274.0,-20.0,76.0,-572.0
427.0,-175.0,,169.0,-4.0,-922.0,331.0,72.0,61.0,-477.0
434.0,-168.0,,103.0,5.0,-112.0,366.0,410.0,61.0,-415.0
444.0,-129.0,,12.0,-2.0,338.0,411.0,772.0,75.0,-385.0
470.0,-94.0,,-48.0,-25.0,429.0,464.0,973.0,92.0,-371.0
477.0,-139.0,,-101.0,36.0,699.0,462.0,1304.0,105.0,-345.0
424.0,-182.0,,-134.0,29.0,1156.0,434.0,1134.0,138.0,-336.0
495.0,-163.0,,-159.0,33.0,1558.0,466.0,1213.0,179.0,-344.0
443.0,-74.0,,-201.0,51.0,1474.0,532.0,1138.0,218.0,-357.0
511.0,30.0,,-200.0,-13.0,908.0,600.0,1108.0,227.0,-385.0
450.0,87.0,,-179.0,-6.0,535.0,578.0,1128.0,233.0,-430.0
380.0,164.0,,-144.0,-28.0,524.0,543.0,997.0,226.0,-493.0
431.0,225.0,,-94.0,-104.0,444.0,578.0,1189.0,207.0,-531.0
377.0,207.0,,-51.0,-90.0,-29.0,607.0,848.0,195.0,-555.0
428.0,104.0,,-8.0,-129.0,-194.0,582.0,596.0,167.0,-575.0
357.0,-39.0,,39.0,-158.0,-210.0,581.0,238.0,132.0,-598.0
364.0,-127.0,,100.0,-128.0,-335.0,615.0,-151.0,98.0,-622.0
397.0,-216.0,,149.0,-172.0,-381.0,612.0,-208.0,82.0,-615.0
394.0,-318.0,,179.0,-157.0,-613.0,647.0,-471.0,62.0,-570.0
401.0,-350.0,,173.0,-122.0,-329.0,652.0,-184.0,36.0,-511.0
348.0,-339.0,,129.0,-134.0,71.0,604.0,38.0,0.0,-449.0
359.0,-313.0,,98.0,-64.0,-12.0,616.0,356.0,-48.0,-378.0
384.0,-273.0,,93.0,-32.0,-297.0,665.0,648.0,-98.0,-312.0
386.0,-208.0,,89.0,-22.0,-614.0,673.0,698.0,-141.0,-246.0
310.0,-86.0,,78.0,40.0,-333.0,676.0,1080.0,-169.0,-203.0
295.0,47.0,,94.0,12.0,-87.0,712.0,1093.0,-183.0,-175.0
342.0,148.0,,128.0,10.0,-190.0,761.0,1223.0,-182.0,-145.0
314.0,208.0,,170.0,39.0,42.0,805.0,1058.0,-188.0,-147.0
198.0,241.0,,207.0,-9.0,190.0,782.0,829.0,-181.0,-143.0
183.0,234.0,,255.0,8.0,344.0,764.0,705.0,-181.0,-150.0
215.0,160.0,,322.0,2.0,629.0,769.0,103.0,-186.0,-196.0
160.0,89.0,,350.0,-44.0,516.0,790.0,-118.0,-171.0,-239.0
139.0,24.0,,360.0,0.0,656.0,802.0,-448.0,-179.0,-284.0
121.0,-41.0,,340.0,-8.0,982.0,747.0,-448.0,-201.0,-316.0
145.0,-95.0,,324.0,-13.0,711.0,707.0,-243.0,-216.0,-324.0
154.0,-123.0,,313.0,30.0,189.0,719.0,-64.0,-227.0,-329.0
166.0,-85.0,,264.0,7.0,-302.0,768.0,491.0,-232.0,-335.0
175.0,-58.0,,239.0,46.0,-498.0,797.0,685.0,-232.0,-345.0
146.0,-30.0,,232.0,95.0,-662.0,809.0,1071.0,-217.0,-350.0
226.0,14.0,,236.0,84.0,-1310.0,853.0,1154.0,-200.0,-345.0
282.0,43.0,,232.0,147.0,-1597.0,888.0,1184.0,-186.0,-321.0
238.0,61.0,,238.0,160.0,-1181.0,850.0,1287.0,-171.0,-265.0
266.0,15.0,,255.0,142.0,-994.0,783.0,958.0,-156.0,-186.0
289.0,-84.0,,265.0,189.0,-864.0,805.0,824.0,-135.0,-101.0
272.0,-209.0,,314.0,171.0,-419.0,874.0,378.0,-119.0,0.0
276.0,-320.0,,391.0,175.0,-268.0,895.0,254.0,-126.0,91.0
305.0,-401.0,,445.0,184.0,-208.0,857.0,110.0,-157.0,160.0
334.0,-465.0,,456.0,118.0,-187.0,844.0,-195.0,-185.0,224.0
295.0,-459.0,,453.0,129.0,-480.0,881.0,-157.0,-196.0,261.0
348.0,-447.0,,449.0,133.0,-596.0,867.0,-315.0,-195.0,288.0
316.0,-432.0,,438.0,106.0,-911.0,849.0,-42.0,-180.0,274.0
256.0,-387.0,,438.0,140.0,-1285.0,839.0,70.0,-167.0,247.0
280.0,-383.0,,446.0,92.0,-972.0,864.0,280.0,-177.0,212.0
247.0,-393.0,,455.0,52.0,-571.0,906.0,687.0,-175.0,139.0
268.0,-438.0,,448.0,77.0,-400.0,847.0,864.0,-151.0,65.0
186.0,-476.0,,392.0,30.0,-463.0,805.0,1212.0,-120.0,-18.0
196.0,-497.0,,301.0,29.0,-536.0,785.0,1077.0,-62.0,-105.0
185.0,-513.0,,188.0,17.0,-359.0,747.0,1086.0,-3.0,-176.0
138.0,-458.0,,77.0,-60.0,-479.0,738.0,897.0,41.0,-218.0
103.0,-361.0,,16.0,-58.0,-993.0,690.0,517.0,85.0,-269.0
27.0,-252.0,,-20.0,-88.0,-1394.0,671.0,271.0,134.0,-321.0
47.0,-218.0,,-37.0,-102.0,-1482.0,706.0,-347.0,181.0,-393.0
0.0,-185.0,,-74.0,-34.0,-1464.0,719.0,-639.0,227.0,-500.0
25.0,-142.0,,-131.0,-54.0,-1514.0,673.0,-1103.0,264.0,-572.0
-50.0,-115.0,,-141.0,-59.0,-1698.0,638.0,-1306.0,316.0,-636.0
-96.0,-85.0,,-138.0,-49.0,-1788.0,668.0,-1258.0,361.0,-669.0
-83.0,-107.0,,-84.0,-90.0,-1526.0,649.0,-1171.0,377.0,-688.0
-107.0,-135.0,,19.0,-32.0,-1320.0,595.0,-546.0,392.0,-711.0
-123.0,-177.0,,106.0,13.0,-1190.0,542.0,-35.0,370.0,-701.0
-170.0,-211.0,,160.0,39.0,-923.0,492.0,792.0,341.0,-684.0
-95.0,-178.0,,176.0,134.0,-837.0,472.0,1310.0,304.0,-647.0
-150.0,-103.0,,200.0,143.0,-718.0,468.0,1581.0,252.0,-550.0
-169.0,-57.0,,214.0,159.0,-689.0,465.0,1803.0,206.0,-425.0
-170.0,-29.0,,217.0,199.0,-834.0,465.0,1459.0,147.0,-273.0
-161.0,-11.0,,250.0,170.0,-845.0,411.0,1260.0,93.0,-83.0
-149.0,28.0,,277.0,212.0,-1142.0,338.0,665.0,13.0,108.0
-161.0,71.0,,314.0,228.0,-1793.0,349.0,162.0,-59.0,277.0
-151.0,55.0,,352.0,196.0,-2369.0,329.0,-258.0,-115.0,423.0
-154.0,55.0,,380.0,225.0,-2533.0,268.0,-788.0,-182.0,562.0
-70.0,62.0,,394.0,171.0,-2335.0,233.0,-851.0,-216.0,707.0
-72.0,76.0,,391.0,125.0,-1977.0,212.0,-1034.0,-233.0,838.0
-37.0,55.0,,377.0,129.0,-1633.0,206.0,-781.0,-233.0,951.0
-64.0,10.0,,325.0,51.0,-1092.0,179.0,-461.0,-227.0,1050.0
0.0,-9.0,,301.0,24.0,-450.0,140.0,-62.0,-216.0,1122.0
38.0,-44.0,,286.0,-7.0,-90.0,152.0,450.0,-185.0,1164.0
-54.0,-97.0,,277.0,-69.0,325.0,154.0,644.0,-166.0,1173.0
6.0,-156.0,,305.0,-35.0,511.0,146.0,1043.0,-141.0,1176.0
32.0,-99.0,,324.0,-46.0,413.0,139.0,940.0,-121.0,1160.0
39.0,9.0,,332.0,-48.0,409.0,73.0,883.0,-121.0,1130.0
0.0,88.0,,297.0,-10.0,640.0,53.0,687.0,-121.0,1111.0
50.0,136.0,,301.0,-73.0,1252.0,84.0,225.0,-134.0,1074.0
32.0,169.0,,314.0,-90.0,1377.0,138.0,53.0,-158.0,1063.0
-5.0,210.0,,292.0,-86.0,1279.0,117.0,-426.0,-188.0,1080.0
92.0,182.0,,274.0,-133.0,1857.0,54.0,-474.0,-222.0,1114.0
78.0,150.0,,224.0,-104.0,2320.0,57.0,-533.0,-251.0,1169.0
88.0,168.0,,205.0,-126.0,2337.0,79.0,-450.0,-282.0,1237.0
115.0,198.0,,222.0,-163.0,1859.0,60.0,-210.0,-315.0,1324.0
137.0,187.0,,263.0,-124.0,1147.0,15.0,-169.0,-346.0,1403.0
114.0,171.0,,304.0,-158.0,785.0,74.0,266.0,-390.0,1441.0
100.0,216.0,,287.0,-154.0,546.0,95.0,303.0,-421.0,1448.0
168.0,287.0,,251.0,-126.0,529.0,76.0,509.0,-450.0,1432.0
206.0,357.0,,217.0,-162.0,702.0,68.0,650.0,-489.0,1391.0
249.0,436.0,,207.0,-109.0,1047.0,76.0,628.0,-517.0,1347.0
277.0,545.0,,197.0,-73.0,1580.0,129.0,768.0,-538.0,1268.0
311.0,647.0,,168.0,-50.0,1805.0,130.0,504.0,-533.0,1162.0
318.0,674.0,,125.0,44.0,1719.0,143.0,559.0,-526.0,1048.0
350.0,615.0,,55.0,51.0,1836.0,106.0,378.0,-523.0,909.0
353.0,533.0,,-25.0,71.0,1925.0,81.0,203.0,-502.0,778.0
313.0,439.0,,-89.0,115.0,1917.0,107.0,-3.0,-483.0,654.0
328.0,306.0,,-121.0,65.0,2131.0,117.0,-471.0,-459.0,551.0
316.0,148.0,,-141.0,74.0,2226.0,138.0,-471.0,-435.0,475.0
335.0,11.0,,-149.0,78.0,2170.0,144.0,-624.0,-423.0,407.0
292.0,-82.0,,-148.0,61.0,2051.0,145.0,-485.0,-425.0,339.0
288.0,-160.0,,-128.0,138.0,2209.0,101.0,-423.0,-439.0,260.0
275.0,-236.0,,-129.0,131.0,2405.0,38.0,-303.0,-443.0,169.0
209.0,-330.0,,-159.0,102.0,2472.0,27.0,181.0,-426.0,94.0
260.0,-369.0,,-158.0,116.0,2686.0,29.0,389.0,-391.0,38.0
253.0,-346.0,,-136.0,64.0,2702.0,35.0,816.0,-333.0,-15.0
254.0,-310.0,,-132.0,65.0,2581.0,48.0,809.0,-260.0,-37.0
247.0,-257.0,,-128.0,61.0,2220.0,38.0,827.0,-184.0,-50.0
296.0,-176.0,,-120.0,29.0,1836.0,81.0,759.0,-114.0,-66.0
317.0,-42.0,,-127.0,94.0,1838.0,71.0,291.0,-54.0,-56.0
281.0,57.0,,-128.0,113.0,2266.0,-35.0,79.0,-4.0,-30.0
344.0,115.0,,-131.0,117.0,2704.0,-56.0,-365.0,49.0,6.0
313.0,160.0,,-140.0,159.0,2667.0,-73.0,-382.0,106.0,71.0
331.0,204.0,,-121.0,103.0,2517.0,-186.0,-406.0,172.0,157.0
358.0,269.0,,-65.0,74.0,2824.0,-257.0,-319.0,245.0,261.0
371.0,281.0,,-8.0,56.0,3482.0,-236.0,103.0,299.0,369.0
379.0,255.0,,27.0,-13.0,3810.0,-232.0,254.0,347.0,454.0
374.0,208.0,,55.0,7.0,3757.0,-219.0,698.0,377.0,531.0
462.0,181.0,,80.0,-8.0,3760.0,-226.0,783.0,383.0,593.0
383.0,157.0,,51.0,-42.0,4019.0,-246.0,946.0,387.0,646.0
396.0,74.0,,-9.0,3.0,4115.0,-214.0,1051.0,381.0,688.0
416.0,-7.0,,-74.0,-19.0,3990.0,-252.0,770.0,374.0,703.0
397.0,-115.0,,-134.0,-20.0,3974.0,-296.0,672.0,356.0,694.0
410.0,-206.0,,-162.0,-20.0,3802.0,-328.0,195.0,336.0,662.0
375.0,-272.0,,-192.0,-108.0,3267.0,-372.0,-31.0,317.0,605.0
433.0,-335.0,,-201.0,-137.0,2593.0,-396.0,-349.0,303.0,524.0
314.0,-327.0,,-200.0,-194.0,2364.0,-402.0,-609.0,298.0,450.0
368.0,-306.0,,-185.0,-258.0,2332.0,-408.0,-521.0,304.0,380.0
343.0,-295.0,,-163.0,-220.0,2184.0,-476.0,-594.0,335.0,317.0
259.0,-279.0,,-180.0,-232.0,2024.0,-493.0,-277.0,359.0,260.0
324.0,-244.0,,-192.0,-207.0,2141.0,-444.0,-199.0,385.0,188.0
223.0,-199.0,,-167.0,-144.0,2655.0,-428.0,136.0,403.0,99.0
270.0,-219.0,,-116.0,-153.0,3048.0,-493.0,654.0,394.0,-6.0
205.0,-220.0,,-62.0,-85.0,3497.0,-554.0,957.0,383.0,-93.0
237.0,-185.0,,-24.0,-31.0,3530.0,-533.0,1317.0,381.0,-160.0
218.0,-141.0,,6.0,-21.0,3023.0,-487.0,1158.0,383.0,-189.0
137.0,-77.0,,47.0,48.0,2727.0,-508.0,1152.0,362.0,-184.0
180.0,-45.0,,27.0,42.0,2650.0,-564.0,783.0,313.0,-175.0
131.0,75.0,,-20.0,46.0,2692.0,-527.0,216.0,273.0,-142.0
132.0,222.0,,-78.0,110.0,2477.0,-517.0,-251.0,255.0,-103.0
15.0,311.0,,-174.0,93.0,2386.0,-515.0,-814.0,252.0,-51.0
108.0,389.0,,-242.0,103.0,2529.0,-477.0,-840.0,266.0,1.0
58.0,437.0,,-286.0,90.0,2602.0,-557.0,-966.0,277.0,42.0
1.0,526.0,,-283.0,29.0,2931.0,-657.0,-670.0,280.0,102.0
36.0,538.0,,-259.0,73.0,3228.0,-669.0,-203.0,291.0,165.0
-62.0,461.0,,-246.0,84.0,3352.0,-660.0,306.0,312.0,213.0
-41.0,397.0,,-231.0,88.0,3328.0,-631.0,1027.0,320.0,250.0
-120.0,320.0,,-197.0,140.0,2954.0,-609.0,1300.0,313.0,260.0
-69.0,244.0,,-158.0,104.0,2681.0,-617.0,1722.0,323.0,242.0
-202.0,143.0,,-154.0,93.0,2905.0,-609.0,1716.0,341.0,212.0
-178.0,80.0,,-155.0,70.0,3000.0,-609.0,1572.0,349.0,180.0
-156.0,75.0,,-192.0,-4.0,3001.0,-615.0,1330.0,348.0,155.0
-297.0,77.0,,-233.0,27.0,3155.0,-610.0,846.0,347.0,139.0
-249.0,71.0,,-253.0,22.0,3068.0,-587.0,715.0,348.0,163.0
-382.0,59.0,,-269.0,-8.0,2931.0,-577.0,205.0,337.0,196.0
-352.0,110.0,,-242.0,11.0,2477.0,-529.0,-153.0,322.0,231.0
-389.0,157.0,,-189.0,-44.0,2116.0,-428.0,-545.0,310.0,271.0
-330.0,146.0,,-177.0,-65.0,2145.0,-402.0,-807.0,298.0,303.0
-397.0,122.0,,-209.0,-82.0,1978.0,-373.0,-618.0,297.0,348.0
-470.0,74.0,,-245.0,-166.0,1965.0,-325.0,-493.0,313.0,389.0
-348.0,37.0,,-276.0,-152.0,2107.0,-351.0,136.0,323.0,436.0
-490.0,8.0,,-281.0,-140.0,2515.0,-380.0,554.0,343.0,468.0
-466.0,-24.0,,-262.0,-130.0,2859.0,-394.0,973.0,364.0,471.0
-509.0,-54.0,,-259.0,-25.0,3011.0,-388.0,1180.0,374.0,444.0
-438.0,-132.0,,-295.0,19.0,3670.0,-350.0,907.0,394.0,409.0
-461.0,-210.0,,-324.0,75.0,3822.0,-333.0,886.0,420.0,385.0
-482.0,-233.0,,-359.0,139.0,3459.0,-377.0,480.0,437.0,353.0
-450.0,-213.0,,-383.0,97.0,3290.0,-420.0,243.0,444.0,328.0
-539.0,-176.0,,-355.0,101.0,3260.0,-432.0,-44.0,434.0,301.0
-436.0,-138.0,,-318.0,95.0,3783.0,-468.0,-177.0,428.0,280.0
-528.0,-66.0,,-277.0,69.0,3724.0,-479.0,99.0,437.0,271.0
-465.0,22.0,,-236.0,122.0,2995.0,-466.0,197.0,444.0,258.0
-446.0,98.0,,-179.0,105.0,2387.0,-472.0,642.0,465.0,271.0
-401.0,155.0,,-144.0,107.0,1652.0,-443.0,783.0,482.0,301.0
-376.0,182.0,,-116.0,159.0,1304.0,-409.0,1025.0,489.0,334.0
-433.0,213.0,,-69.0,130.0,1174.0,-416.0,1125.0,493.0,385.0
-328.0,200.0,,-79.0,149.0,1317.0,-426.0,835.0,470.0,419.0
-348.0,123.0,,-105.0,135.0,1446.0,-440.0,661.0,443.0,447.0
-262.0,65.0,,-152.0,63.0,1230.0,-450.0,125.0,414.0,453.0
-310.0,-37.0,,-232.0,65.0,1335.0,-462.0,5.0,368.0,437.0
-206.0,-148.0,,-313.0,12.0,1452.0,-474.0,-184.0,320.0,400.0
-134.0,-209.0,,-401.0,-10.0,1694.0,-459.0,-214.0,260.0,312.0
-177.0,-279.0,,-491.0,20.0,2101.0,-470.0,0.0,192.0,224.0
-105.0,-307.0,,-574.0,-43.0,2274.0,-534.0,-62.0,123.0,127.0
-104.0,-294.0,,-604.0,-58.0,2237.0,-549.0,210.0,40.0,31.0
-71.0,-231.0,,-592.0,-60.0,2174.0,-485.0,269.0,-42.0,-64.0
-114.0,-118.0,,-579.0,-88.0,2204.0,-456.0,644.0,-104.0,-156.0
-14.0,-55.0,,-563.0,-37.0,2276.0,-449.0,896.0,-134.0,-241.0
-34.0,-44.0,,-547.0,-68.0,2229.0,-446.0,833.0,-147.0,-331.0
-9.0,-54.0,,-501.0,-121.0,1951.0,-459.0,910.0,-152.0,-389.0
38.0,-35.0,,-463.0,-109.0,1690.0,-456.0,631.0,-149.0,-421.0
4.0,14.0,,-439.0,-148.0,1361.0,-447.0,624.0,-138.0,-439.0
46.0,-1.0,,-429.0,-131.0,1200.0,-491.0,356.0,-107.0,-455.0
3.0,-72.0,,-415.0,-100.0,1265.0,-594.0,254.0,-74.0,-474.0
37.0,-161.0,,-336.0,-85.0,1129.0,-584.0,297.0,-41.0,-479.0
0.0,-247.0,,-313.0,32.0,962.0,-568.0,-12.0,-4.0,-454.0
12.0,-348.0,,-344.0,70.0,869.0,-592.0,24.0,25.0,-403.0
16.0,-408.0,,-378.0,48.0,651.0,-551.0,-229.0,63.0,-334.0
-30.0,-331.0,,-426.0,62.0,546.0,-525.0,-203.0,92.0,-263.0
-76.0,-252.0,,-480.0,13.0,711.0,-553.0,-157.0,85.0,-186.0
-91.0,-188.0,,-545.0,22.0,813.0,-603.0,-206.0,65.0,-115.0
-83.0,-128.0,,-612.0,38.0,765.0,-567.0,-3.0,27.0,-60.0
-187.0,-61.0,,-704.0,5.0,664.0,-540.0,1.0,-29.0,4.0
-170.0,36.0,,-758.0,43.0,1001.0,-580.0,447.0,-59.0,66.0
-201.0,33.0,,-776.0,12.0,1466.0,-592.0,691.0,-69.0,130.0
-273.0,-8.0,,-766.0,-56.0,1389.0,-573.0,951.0,-73.0,208.0
-302.0,-57.0,,-696.0,-67.0,1044.0,-590.0,1180.0,-72.0,263.0
-327.0,-67.0,,-658.0,-118.0,780.0,-592.0,1101.0,-79.0,295.0
-410.0,-32.0,,-647.0,-99.0,646.0,-534.0,1125.0,-83.0,319.0
-433.0,-62.0,,-638.0,-67.0,314.0,-535.0,637.0,-84.0,312.0
-415.0,-79.0,,-665.0,-81.0,-137.0,-530.0,319.0,-87.0,284.0
-484.0,-96.0,,-705.0,-18.0,-239.0,-487.0,-116.0,-98.0,268.0
-485.0,-128.0,,-709.0,-8.0,319.0,-445.0,-526.0,-115.0,236.0
-530.0,-138.0,,-692.0,0.0,787.0,-486.0,-650.0,-142.0,197.0
-517.0,-134.0,,-678.0,79.0,719.0,-549.0,-905.0,-176.0,136.0
-617.0,-116.0,,-633.0,77.0,725.0,-478.0,-654.0,-210.0,46.0
-630.0,-119.0,,-566.0,109.0,715.0,-402.0,-554.0,-221.0,-42.0
-602.0,-143.0,,-490.0,146.0,668.0,-392.0,-271.0,-210.0,-116.0
-687.0,-159.0,,-409.0,127.0,415.0,-431.0,109.0,-209.0,-164.0
-679.0,-154.0,,-364.0,169.0,76.0,-406.0,426.0,-212.0,-183.0
-710.0,-114.0,,-353.0,134.0,64.0,-363.0,947.0,-208.0,-168.0
-673.0,-57.0,,-362.0,65.0,-142.0,-380.0,949.0,-209.0,-130.0
-801.0,-12.0,,-381.0,64.0,-696.0,-361.0,1047.0,-209.0,-71.0
-805.0,24.0,,-387.0,8.0,-1227.0,-376.0,838.0,-195.0,0.0
-790.0,54.0,,-375.0,8.0,-1504.0,-413.0,580.0,-166.0,75.0
-831.0,90.0,,-349.0,24.0,-1579.0,-392.0,388.0,-129.0,160.0
-815.0,101.0,,-332.0,-6.0,-1900.0,-344.0,-86.0,-100.0,244.0
-925.0,107.0,,-319.0,41.0,-2097.0,-320.0,-147.0,-60.0,313.0
-926.0,119.0,,-293.0,38.0,-1796.0,-301.0,-352.0,0.0,368.0
-971.0,113.0,,-280.0,13.0,-1723.0,-272.0,-214.0,68.0,403.0
-952.0,152.0,,-240.0,56.0,-1641.0,-263.0,-51.0,131.0,399.0
-1007.0,188.0,,-215.0,14.0,-1545.0,-269.0,40.0,175.0,366.0
-972.0,186.0,,-231.0,-35.0,-1619.0,-255.0,410.0,226.0,298.0
-928.0,186.0,,-252.0,-83.0,-1315.0,-172.0,400.0,280.0,220.0
-916.0,174.0,,-316.0,-163.0,-986.0,-149.0,644.0,326.0,152.0
-870.0,136.0,,-370.0,-146.0,-815.0,-210.0,703.0,363.0,67.0
-922.0,54.0,,-373.0,-175.0,-803.0,-212.0,792.0,366.0,-27.0
-847.0,-26.0,,-357.0,-231.0,-680.0,-186.0,912.0,357.0,-126.0
-843.0,-92.0,,-346.0,-211.0,-688.0,-189.0,685.0,346.0,-233.0
-763.0,-155.0,,-349.0,-235.0,-1165.0,-181.0,637.0,322.0,-329.0
-753.0,-240.0,,-371.0,-195.0,-1560.0,-186.0,168.0,282.0,-389.0
-682.0,-350.0,,-384.0,-134.0,-1750.0,-244.0,-155.0,235.0,-405.0
-645.0,-379.0,,-386.0,-139.0,-1680.0,-285.0,-504.0,204.0,-385.0
-630.0,-355.0,,-401.0,-87.0,-1877.0,-250.0,-781.0,189.0,-344.0
-576.0,-340.0,,-397.0,-75.0,-2084.0,-218.0,-663.0,195.0,-298.0
-630.0,-328.0,,-390.0,-75.0,-1698.0,-243.0,-694.0,227.0,-249.0
-519.0,-302.0,,-373.0,-12.0,-1060.0,-250.0,-328.0,265.0,-185.0
-531.0,-239.0,,-346.0,-17.0,-404.0,-227.0,-197.0,294.0,-127.0
-524.0,-166.0,,-339.0,4.0,-18.0,-167.0,53.0,323.0,-77.0
-536.0,-78.0,,-345.0,48.0,220.0,-90.0,304.0,352.0,-8.0
-494.0,-13.0,,-348.0,12.0,320.0,-77.0,197.0,352.0,54.0
-517.0,47.0,,-345.0,21.0,365.0,-121.0,338.0,351.0,91.0
-529.0,151.0,,-346.0,-18.0,460.0,-163.0,59.0,359.0,109.0
-463.0,256.0,,-357.0,-73.0,598.0,-174.0,-22.0,361.0,104.0
-532.0,339.0,,-366.0,-69.0,744.0,-200.0,-258.0,356.0,86.0
-453.0,378.0,,-359.0,-136.0,501.0,-247.0,-508.0,337.0,72.0
-447.0,412.0,,-321.0,-159.0,-62.0,-263.0,-399.0,316.0,72.0
-411.0,423.0,,-249.0,-162.0,-627.0,-222.0,-533.0,298.0,78.0
-441.0,391.0,,-200.0,-170.0,-762.0,-199.0,-389.0,272.0,77.0
-398.0,357.0,,-199.0,-97.0,-682.0,-161.0,-500.0,239.0,69.0
-375.0,313.0,,-181.0,-104.0,-921.0,-136.0,-384.0,222.0,48.0
-449.0,269.0,,-153.0,-160.0,-1012.0,-182.0,-173.0,202.0,11.0
-426.0,183.0,,-138.0,-165.0,-1074.0,-151.0,-116.0,163.0,-47.0
-461.0,83.0,,-156.0,-186.0,-1481.0,-121.0,192.0,125.0,-120.0
-394.0,61.0,,-174.0,-134.0,-1809.0,-101.0,140.0,68.0,-181.0
-424.0,58.0,,-161.0,-70.0,-1738.0,-105.0,362.0,0.0,-248.0
-379.0,55.0,,-148.0,-56.0,-1602.0,-174.0,303.0,-71.0,-323.0
-391.0,35.0,,-146.0,22.0,-1788.0,-195.0,140.0,-145.0,-389.0
-382.0,-9.0,,-171.0,42.0,-1644.0,-202.0,107.0,-210.0,-442.0
-310.0,14.0,,-197.0,60.0,-1533.0,-166.0,-254.0,-251.0,-493.0
-370.0,71.0,,-231.0,120.0,-1948.0,-148.0,-339.0,-272.0,-539.0
-323.0,104.0,,-235.0,97.0,-2108.0,-224.0,-776.0,-282.0,-579.0
-295.0,147.0,,-198.0,121.0,-2090.0,-277.0,-1008.0,-283.0,-601.0
-182.0,210.0,,-184.0,128.0,-2308.0,-279.0,-1082.0,-293.0,-593.0
-218.0,267.0,,-159.0,79.0,-2956.0,-238.0,-1180.0,-285.0,-588.0
-254.0,248.0,,-124.0,110.0,-3679.0,-185.0,-953.0,-262.0,-597.0
-187.0,212.0,,-105.0,104.0,-3890.0,-204.0,-890.0,-251.0,-628.0
-196.0,205.0,,-102.0,85.0,-3835.0,-243.0,-448.0,-217.0,-659.0
-187.0,186.0,,-108.0,82.0,-3833.0,-247.0,-306.0,-165.0,-678.0
-236.0,158.0,,-126.0,11.0,-3785.0,-274.0,-260.0,-121.0,-707.0
-241.0,58.0,,-183.0,21.0,-3544.0,-273.0,-182.0,-58.0,-715.0
-292.0,0.0,,-241.0,57.0,-3239.0,-257.0,-336.0,8.0,-701.0
-275.0,1.0,,-281.0,47.0,-3209.0,-268.0,-99.0,62.0,-678.0
-371.0,-17.0,,-316.0,84.0,-3229.0,-255.0,-308.0,130.0,-655.0
-488.0,-55.0,,-318.0,61.0,-3256.0,-246.0,-450.0,203.0,-632.0
-477.0,-149.0,,-319.0,62.0,-3556.0,-260.0,-655.0,261.0,-593.0
-547.0,-164.0,,-276.0,96.0,-3697.0,-255.0,-970.0,305.0,-550.0
-587.0,-198.0,,-204.0,25.0,-3741.0,-229.0,-1067.0,342.0,-503.0
-671.0,-288.0,,-148.0,-1.0,-3889.0,-214.0,-1518.0,364.0,-454.0
-671.0,-388.0,,-76.0,-34.0,-3955.0,-228.0,-1524.0,374.0,-407.0
-717.0,-493.0,,-2.0,-92.0,-4140.0,-239.0,-1566.0,355.0,-361.0
-733.0,-505.0,,101.0,-48.0,-4440.0,-240.0,-1370.0,322.0,-329.0
-743.0,-510.0,,177.0,-33.0,-4524.0,-241.0,-837.0,302.0,-290.0
-802.0,-451.0,,218.0,0.0,-4647.0,-253.0,-325.0,266.0,-250.0
-740.0,-336.0,,243.0,54.0,-4848.0,-282.0,570.0,230.0,-211.0
-702.0,-224.0,,256.0,22.0,-4991.0,-299.0,925.0,204.0,-157.0
-659.0,-140.0,,266.0,36.0,-5521.0,-305.0,1141.0,179.0,-133.0
-705.0,-115.0,,234.0,29.0,-6018.0,-310.0,986.0,181.0,-120.0
-616.0,-84.0,,226.0,1.0,-6085.0,-321.0,480.0,175.0,-103.0
-565.0,-74.0,,207.0,47.0,-5957.0,-349.0,-12.0,165.0,-109.0
-580.0,-65.0,,180.0,34.0,-5673.0,-356.0,-883.0,162.0,-121.0
-512.0,-72.0,,179.0,50.0,-5189.0,-339.0,-1332.0,146.0,-142.0
-523.0,-33.0,,158.0,101.0,-4693.0,-322.0,-1790.0,141.0,-179.0
-441.0,74.0,,145.0,71.0,-4388.0,-312.0,-1938.0,129.0,-215.0
-454.0,153.0,,150.0,83.0,-4241.0,-308.0,-1860.0,114.0,-260.0
-422.0,188.0,,166.0,68.0,-4219.0,-330.0,-1849.0,114.0,-316.0
-387.0,173.0,,166.0,28.0,-3797.0,-367.0,-1315.0,124.0,-388.0
-351.0,145.0,,142.0,67.0,-3676.0,-379.0,-1001.0,131.0,-479.0
-279.0,58.0,,134.0,44.0,-3929.0,-375.0,-543.0,125.0,-561.0
-273.0,-18.0,,152.0,39.0,-3558.0,-338.0,-225.0,118.0,-640.0
-181.0,-88.0,,170.0,65.0,-3253.0,-303.0,44.0,84.0,-695.0
-187.0,-118.0,,197.0,29.0,-3011.0,-289.0,399.0,45.0,-750.0
